35040,t10_sn_p08_ultiger_progression,286,0
35041,t10_sn_p09_droger_progression,286,0
35042,t10_sn_p24_love96_progression,286,0
29338,t10_ar_p01_coslo723_progression,286,0
43273,t10_ar_p05_fable_progression,286,0
48913,t10_me_p30_cleaver_progression,286,0
48914,t10_me_p31_drill_progression,286,0
43295,t10_sh_p27_jhavana_progression,286,0
48915,t10_sl_p29_goslo_progression,286,0
43297,t10_sm_p28_saug_progression,286,0
43299,t10_sn_p26_mary82_progression,286,0
50469,t10_ar_p34_tbaker_progression,286,0
43275,t10_dm_p05_falove_progression,286,0
50467,t10_lm_p33_uxray_progression,286,0
50468,t10_sm_p41_perth_progression,286,0
51213,t10_me_p36_skateboard_progression,286,0
51214,t10_me_p37_katanas_progression,286,0
51215,t10_me_p38_sais_progression,286,0
51216,t10_me_p39_nunchaku_progression,286,0
51217,t10_me_p40_bostaff_progression,286,0
51218,t10_sl_p35_blauncher_progression,286,0
52143,t10_ar_p45_kent_progression,286,0
52144,t10_ar_p47_gilroy_progression,286,0
52145,t10_me_p48_keene_progression,286,0
52146,t10_sl_p44_napa_progression,286,0
50799,t10_sn_p46_hugo_progression,286,0
40542,cer_sp_mission_reward,276,0
48674,cer_sp_blueprint_one,276,0
48675,cer_sp_blueprint_two,276,0
48676,cer_sp_blueprint_three,276,0
48677,cer_sp_blueprint_four,276,0
49982,cer_sierra_sidequest_1,276,0
49984,cer_sierra_sidequest_2,276,0
49985,cer_sierra_sidequest_3,276,0
49986,cer_sierra_sidequest_4,276,0
49987,cer_sierra_sidequest_5,276,0
49988,cer_sierra_sidequest_6,276,0
49989,cer_sierra_sidequest_7,276,0
49990,cer_sierra_sidequest_8,276,0
49991,cer_sierra_sidequest_9,276,0
49992,cer_sierra_sidequest_10,276,0
49993,cer_sierra_sidequest_11,276,0
49994,cer_sierra_sidequest_12,276,0
49995,cer_sierra_sidequest_13,276,0
49996,cer_sierra_sidequest_14,276,0
49997,cer_sierra_sidequest_15,276,0
49999,cer_sierra_sidequest_17,276,0
50001,cer_sierra_sidequest_19,276,0
50002,cer_sierra_sidequest_20,276,0
50003,cer_sierra_sidequest_21,276,0
50004,cer_sierra_sidequest_22,276,0
50005,cer_sierra_sidequest_23,276,0
50007,cer_sierra_sidequest_25,276,0
50009,cer_sierra_sidequest_27,276,0
50012,cer_sierra_sidequest_30,276,0
50013,cer_sierra_sidequest_31,276,0
50015,cer_sierra_sidequest_33,276,0
51224,cer_sierra_sidequest_completion_half,360,0
51225,cer_sierra_sidequest_completion_full,360,0
26849,cer_player_progression_base,264,0
26931,cer_player_progression_prestige_master,264,0
48944,cer_player_progression_tracker,359,0
41009,cer_personal_bests_br_0,276,0
41000,cer_personal_bests_br_1,276,0
41001,cer_personal_bests_br_2,276,0
41012,cer_personal_bests_plunder_0,276,0
41003,cer_personal_bests_plunder_1,276,0
41004,cer_personal_bests_plunder_2,276,0
41015,cer_personal_bests_resurgence_0,276,0
41006,cer_personal_bests_resurgence_1,276,0
41007,cer_personal_bests_resurgence_2,276,0
47954,cer_lb_mp,276,0
49266,cer_lb_hc,276,0
49268,cer_lb_rmp,276,0
49272,cer_lb_rres,276,0
49271,cer_lb_rbr,276,0
47956,cer_lb_br,276,0
49264,cer_lb_zm,276,0
29762,cer_default_rewards,309,0
47951,cer_default_rewards_zm_codnext,276,0
48826,dark_matter_triple_reward,276,0
48937,cer_br_escape_sidequest_armory,360,0
45960,cer_ch_event_s1_community_mp_converter,298,0
45963,cer_ch_event_s1_community_wz_converter,298,0
45964,cer_ch_event_s1_community_zm_converter,298,0
48372,cer_ch_event_s1_traffic_default_rewards,276,0
50311,cer_ch_event_s1_community_gobblegum_mania_1_zm_converter,298,0
51003,cer_ch_event_s2_boba_default_rewards,276,0
48150,cer_ch_event_s1_codmas_mastery,316,0
48043,cer_ch_event_s1_codmas_gift1,316,0
48376,cer_ch_event_s1_codmas_gift2,316,0
48378,cer_ch_event_s1_codmas_gift4,316,0
48379,cer_ch_event_s1_codmas_gift5,316,0
48380,cer_ch_event_s1_codmas_gift6,316,0
48381,cer_ch_event_s1_codmas_gift7,316,0
48382,cer_ch_event_s1_codmas_gift8,316,0
48383,cer_ch_event_s1_codmas_gift9,316,0
48384,cer_ch_event_s1_codmas_gift10,316,0
48385,cer_ch_event_s1_codmas_gift11,316,0
48386,cer_ch_event_s1_codmas_gift12,316,0
48871,cer_ch_event_s1_codmas_gift13,316,0
48377,cer_ch_event_s1_codmas_gift3,316,0
50937,cer_ch_event_s2_panda_mastery,316,0
50938,cer_ch_event_s2_panda_reward1,316,0
50939,cer_ch_event_s2_panda_reward2,316,0
50940,cer_ch_event_s2_panda_reward4,316,0
50941,cer_ch_event_s2_panda_reward5,316,0
50942,cer_ch_event_s2_panda_reward6,316,0
50943,cer_ch_event_s2_panda_reward7,316,0
50944,cer_ch_event_s2_panda_reward8,316,0
50945,cer_ch_event_s2_panda_reward9,316,0
50946,cer_ch_event_s2_panda_reward10,316,0
50947,cer_ch_event_s2_panda_reward11,316,0
50948,cer_ch_event_s2_panda_reward12,316,0
50949,cer_ch_event_s2_panda_reward13,316,0
51494,cer_event_verdansk_gunscreen_wins,316,0
51840,cer_ch_event_s3_kura_default_rewards,276,0
51842,cer_ch_event_s3_kura_default_rewards_sierra,276,0
52079,cer_ch_event_s3_kura_countdown_rewards,276,0
38325,cer_giveloot,306,0
49703,cer_toggle_force_prod_schedule,276,0
27593,cer_mpdailyreset,273,0
27594,cer_mpdailyoverride,273,0
27962,cer_mpmlsetdailychallenges,276,0
27597,cer_brdailyreset,273,0
27598,cer_brdailyoverride,273,0
27961,cer_brmlsetdailychallenges,276,0
39506,cer_zmdailyreset,273,0
39507,cer_zmdailyoverride,273,0
39508,cer_zmmlsetdailychallenges,276,0
29721,cer_player_progression_converter,298,0
29722,cer_weapon_progression_converter,298,0
50315,cer_leagueplay_user_state_fixup,311,0
11424,jup_jp01_ar_golf36_progression,126,0
12470,jup_jp02_ar_bromeo805_progression,126,0
12587,jup_jp19_ar_acharlie_progression,126,0
12556,jup_cp01_sm_coscar635_progression,126,0
12564,jup_jp02_sm_scharlie3_progression,126,0
12569,jup_jp04_sm_umike_progression,126,0
12568,jup_jp04_sm_lwhiskey_progression,126,0
12574,jup_jp07_sm_uzulu_progression,126,0
12575,jup_jp07_sm_uzulup_progression,126,0
12558,jup_cp24_pi_glima21_progression,126,0
12573,jup_jp07_pi_uzulum_progression,126,0
12581,jup_jp12_pi_mike93_progression,126,0
12584,jup_jp14_pi_rsierra12_progression,126,0
12557,jup_cp08_br_xmike5_progression,126,0
12562,jup_jp02_br_bromeo2_progression,126,0
12589,jup_jp19_br_acharlie450_progression,126,0
12560,jup_jp01_lm_mgolf36_progression,126,0
12572,jup_jp06_lm_pkilop_progression,126,0
12578,jup_jp08_lm_qbravo95lsw_progression,126,0
12591,jup_jp20_lm_evictor_progression,126,0
12559,jup_jp01_dm_slima8_progression,126,0
12563,jup_jp02_dm_bromeop_progression,126,0
12582,jup_jp13_dm_svictork_progression,126,0
12590,jup_jp19_dm_acharlied_progression,126,0
12579,jup_jp09_sh_oromeo12_progression,126,0
12585,jup_jp16_sh_recho870_progression,126,0
12583,jup_jp13_sn_svictor_progression,126,0
12586,jup_jp17_sn_hsierra_progression,126,0
12592,jup_jp22_la_dromeo_progression,126,0
12593,jup_jp23_me_knife_progression,126,0
15594,jup_cp01_sh_aromeo410_progression,126,0
16556,jup_jp36_ar_anov94_progression,126,0
16557,jup_jp36_sn_boscar_progression,126,0
17014,jup_cp05_lm_halpha_progression,126,0
12595,jup_jp26_la_mike32_progression,126,0
12577,jup_jp08_ar_qbravo97_progression,126,0
14759,jup_jp23_me_kalpha_progression,126,0
26631,jup_cp06_ar_falpha_progression,126,0
26632,jup_cp15_lm_mkilo3_progression,126,0
12580,jup_jp10_sn_cdelta50_progression,126,0
13612,jup_jp25_ar_talpha95_progression,126,0
12567,jup_jp03_sm_pmike_progression,126,0
27479,jup_jp23_me_swhiskey_progression,126,0
12570,jup_jp05_ar_foxtrot2000_progression,126,0
28353,jup_jp25_sm_talpham_progression,126,0
12566,jup_jp03_br_aromeo200_progression,126,0
29833,jup_jp23_me_pdango_progression,126,0
36216,jup_jp32_pi_mpapa9_progression,126,0
36217,jup_jp34_ar_balpha27_progression,126,0
36218,jup_jp35_sn_moscar_progression,126,0
40642,jup_cp01_sm_pcharlie9_progression,126,0
40643,jup_jp37_dm_kappa98_progression,126,0
40891,jup_jp23_me_shotel_progression,126,0
40892,jup_jp38_sh_spapa12_progression,126,0
43849,jup_jp23_me_spear_progression,126,0
43850,jup_jp31_dm_compound_progression,126,0
43851,jup_jp41_sm_kpappa50_progression,126,0
43852,jup_jp44_ar_stango44_progression,126,0
47840,jup_jp28_lm_rpapa20_progression,126,0
47841,jup_jp40_br_hcharlie36_progression,126,0
3926,iw9_weapon_iw9_ar_golf3_progression_achievement,126,0
775,iw9_weapon_iw9_ar_kilo53_progression_achievement,126,0
11584,iw9_weapon_iw9_ar_acharlie300_progression_achievement,126,0
803,iw9_weapon_iw9_ar_mike4_progression_achievement,126,0
2010,iw9_weapon_iw9_ar_mike16_progression_achievement,126,0
296,iw9_weapon_iw9_ar_akilo_progression_achievement,126,0
4094,iw9_weapon_iw9_ar_akilo105_progression_achievement,126,0
2650,iw9_weapon_iw9_ar_akilo74_progression_achievement,126,0
4044,iw9_weapon_iw9_ar_schotel_progression_achievement,126,0
2660,iw9_weapon_iw9_ar_augolf_progression_achievement,126,0
877,iw9_weapon_iw9_ar_mcharlie_progression_achievement,126,0
16992,iw9_weapon_iw9_ar_ralpha_progression_achievement,126,0
15166,iw9_weapon_iw9_ar_helima_progression_achievement,126,0
17662,iw9_weapon_9_ar_fecho_progression_achievement,126,0
1058,iw9_weapon_iw9_ar_scharlie_progression_achievement,126,0
867,iw9_weapon_iw9_br_msecho_progression_achievement,126,0
339,iw9_weapon_iw9_br_soscar14_progression_achievement,126,0
435,iw9_weapon_iw9_sm_aviktor_progression_achievement,126,0
2663,iw9_weapon_iw9_sm_alpha57_progression_achievement,126,0
4117,iw9_weapon_iw9_sm_mpapa5_progression_achievement,126,0
3824,iw9_weapon_iw9_sm_mpapa7_progression_achievement,126,0
2629,iw9_weapon_iw9_sm_beta_progression_achievement,126,0
850,iw9_weapon_iw9_sm_victor_progression_achievement,126,0
15414,iw9_weapon_iw9_sm_acharlie45_progression_achievement,126,0
22270,iw9_weapon_iw9_ar_falpha_progression_achievement,126,0
21463,iw9_weapon_iw9_sm_sdelta_progression_achievement,126,0
3037,iw9_weapon_iw9_pi_decho_progression_achievement,126,0
14507,iw9_weapon_iw9_pi_dechoauto_progression_achievement,126,0
2850,iw9_weapon_iw9_pi_papa220_progression_achievement,126,0
173,iw9_weapon_iw9_pi_golf17_progression_achievement,126,0
1061,iw9_weapon_iw9_pi_golf18_progression_achievement,126,0
17147,iw9_weapon_iw9_pi_mike2011_progression_achievement,126,0
670,iw9_weapon_iw9_sn_alpha50_progression_achievement,126,0
1054,iw9_weapon_iw9_sn_mromeo_progression_achievement,126,0
1932,iw9_weapon_iw9_sn_limax_progression_achievement,126,0
13675,iw9_weapon_iw9_sn_india_progression_achievement,126,0
20179,iw9_weapon_iw9_sn_walpha_progression_achievement,126,0
14129,iw9_weapon_iw9_pi_tango9_progression_achievement,126,0
4079,iw9_weapon_iw9_lm_kilo21_progression_achievement,126,0
431,iw9_weapon_iw9_lm_slima_progression_achievement,126,0
2923,iw9_weapon_iw9_lm_foxtrot_progression_achievement,126,0
378,iw9_weapon_iw9_lm_rkilo_progression_achievement,126,0
2633,iw9_weapon_iw9_sh_mbravo_progression_achievement,126,0
995,iw9_weapon_iw9_sh_charlie725_progression_achievement,126,0
11585,iw9_weapon_iw9_sh_vecho_progression_achievement,126,0
16988,iw9_weapon_iw9_sh_tsierra12_progression_achievement,126,0
2627,iw9_weapon_iw9_dm_mike24_progression_achievement,126,0
2727,iw9_weapon_iw9_dm_sa700_progression_achievement,126,0
422,iw9_weapon_iw9_dm_la700_progression_achievement,126,0
821,iw9_weapon_iw9_dm_pgolf1_progression_achievement,126,0
3137,iw9_weapon_iw9_dm_xmike2010_progression_achievement,126,0
41,iw9_weapon_iw9_dm_sbeta_progression_achievement,126,0
579,iw9_weapon_iw9_dm_mike14_progression_achievement,126,0
11583,iw9_weapon_iw9_dm_crossbow_progression_achievement,126,0
12490,iw9_weapon_iw9_dm_stango25_progression_achievement,126,0
2988,iw9_weapon_iw9_me_knife_progression_achievement,126,0
2694,iw9_weapon_iw9_la_rpapa7_progression_achievement,126,0
924,iw9_weapon_iw9_la_juliet_progression_achievement,126,0
4036,iw9_weapon_iw9_la_mike32_progression_achievement,126,0
2666,iw9_weapon_iw9_la_gromeo_progression_achievement,126,0
334,iw9_weapon_iw9_la_kgolf_progression_achievement,126,0
8919,iw9_weapon_iw9_sm_apapa_progression_achievement,126,0
8920,iw9_weapon_iw9_lm_ahotel_progression_achievement,126,0
4119,iw9_weapon_iw9_lm_mkilo3_progression_achievement,126,0
8921,iw9_weapon_iw9_dm_scromeo_progression_achievement,126,0
8922,iw9_weapon_iw9_sm_papa90_progression_achievement,126,0
8923,iw9_weapon_iw9_sm_mpapax_progression_achievement,126,0
8924,iw9_weapon_iw9_ar_mcbravo_progression_achievement,126,0
8925,iw9_weapon_iw9_sh_mike1014_progression_achievement,126,0
8926,iw9_weapon_iw9_sh_mviktor_progression_achievement,126,0
8927,iw9_weapon_iw9_lm_ngolf7_progression_achievement,126,0
8928,iw9_weapon_iw9_pi_swhiskey_progression_achievement,126,0
8929,iw9_weapon_iw9_me_riotshield_progression_achievement,126,0
11586,iw9_weapon_iw9_me_sword01_progression_achievement,126,0
16631,iw9_weapon_iw9_me_tonfa_progression_achievement,126,0
21528,iw9_weapon_iw9_me_pickaxe_progression_achievement,126,0
22053,iw9_weapon_iw9_ar_malima_progression_achievement,126,0
22219,iw9_weapon_iw9_sm_acharlie9_progression_achievement,126,0
22222,iw9_weapon_iw9_me_kamas_progression_achievement,126,0
13253,iw9_weapon_iw9_br_ngsierra_progression_achievement,126,0
