16597,jup_aa_s1_w1_br_4,0,0,1,,,1,1,BR,1701885600,1706723999
16598,jup_aa_s1_w1_br_5,0,0,1,,,1,1,BR,1701885600,1706723999
16599,jup_aa_s1_w1_br_6,0,0,1,,,1,1,BR,1701885600,1706723999
16600,jup_aa_s1_w1_dmz_0,0,0,1,,,1,1,DMZ,1701885600,1706723999
16601,jup_aa_s1_w1_dmz_1,0,0,1,,,1,1,DMZ,1701885600,1706723999
16602,jup_aa_s1_w1_dmz_2,0,0,1,,,1,1,DMZ,1701885600,1706723999
16603,jup_aa_s1_w1_dmz_3,0,0,1,,,1,1,DMZ,1701885600,1706723999
16604,jup_aa_s1_w1_dmz_4,0,0,1,,,1,1,DMZ,1701885600,1706723999
16605,jup_aa_s1_w1_dmz_5,0,0,1,,,1,1,DMZ,1701885600,1706723999
16606,jup_aa_s1_w1_dmz_6,0,0,1,,,1,1,DMZ,1701885600,1706723999
16607,jup_aa_s1_w1_zm_0,0,0,1,,,1,1,ZM,1701885600,1706723999
16608,jup_aa_s1_w1_zm_1,0,0,1,,,1,1,ZM,1701885600,1706723999
16609,jup_aa_s1_w1_zm_2,0,0,1,,,1,1,ZM,1701885600,1706723999
16610,jup_aa_s1_w1_zm_3,0,0,1,,,1,1,ZM,1701885600,1706723999
16611,jup_aa_s1_w1_zm_4,0,0,1,,,1,1,ZM,1701885600,1706723999
16612,jup_aa_s1_w1_zm_5,0,0,1,,,1,1,ZM,1701885600,1706723999
16613,jup_aa_s1_w1_zm_6,0,0,1,,,1,1,ZM,1701885600,1706723999
16589,jup_aa_tracker_s1_w1,0,0,5,,,1,1,WeeklyTracker,1701885600,1706723999
16710,jup_weekly_ch_s1_mp_w2_d1_ads_kills,0,0,15,2500,,1,2,MP,1702490400,1706723999
16711,jup_weekly_ch_s1_mp_w2_d2_battle_rifle_kills,0,0,15,5000,,1,2,MP,1702490400,1706723999
16712,jup_weekly_ch_s1_mp_w2_d2_ar_golf36_kills,0,0,15,5000,,1,2,MP,1702490400,1706723999
16713,jup_weekly_ch_s1_mp_w2_d2_scoped_ar_kills,0,0,10,5000,,1,2,MP,1702490400,1706723999
16714,jup_weekly_ch_s1_mp_w2_d3_ar_golf36_headshots,0,0,5,7500,,1,2,MP,1702490400,1706723999
16715,jup_weekly_ch_s1_mp_w2_d3_ar_golf36_longshot_kills,0,0,15,7500,,1,2,MP,1702490400,1706723999
16896,jup_weekly_ch_s1_mp_w2_d4_battle_rifle_quad_kills,0,0,2,10000,,1,2,MP,1702490400,1706723999
16689,jup_aa_s1_w2_br_0,0,0,1,,,1,2,BR,1702490400,1706723999
16690,jup_aa_s1_w2_br_1,0,0,1,,,1,2,BR,1702490400,1706723999
16691,jup_aa_s1_w2_br_2,0,0,1,,,1,2,BR,1702490400,1706723999
16692,jup_aa_s1_w2_br_3,0,0,1,,,1,2,BR,1702490400,1706723999
16693,jup_aa_s1_w2_br_4,0,0,1,,,1,2,BR,1702490400,1706723999
16694,jup_aa_s1_w2_br_5,0,0,1,,,1,2,BR,1702490400,1706723999
16695,jup_aa_s1_w2_br_6,0,0,1,,,1,2,BR,1702490400,1706723999
16696,jup_aa_s1_w2_dmz_0,0,0,1,,,1,2,DMZ,1702490400,1706723999
16697,jup_aa_s1_w2_dmz_1,0,0,1,,,1,2,DMZ,1702490400,1706723999
16698,jup_aa_s1_w2_dmz_2,0,0,1,,,1,2,DMZ,1702490400,1706723999
16699,jup_aa_s1_w2_dmz_3,0,0,1,,,1,2,DMZ,1702490400,1706723999
16700,jup_aa_s1_w2_dmz_4,0,0,1,,,1,2,DMZ,1702490400,1706723999
16701,jup_aa_s1_w2_dmz_5,0,0,1,,,1,2,DMZ,1702490400,1706723999
16702,jup_aa_s1_w2_dmz_6,0,0,1,,,1,2,DMZ,1702490400,1706723999
16703,jup_aa_s1_w2_zm_0,0,0,1,,,1,2,ZM,1702490400,1706723999
16704,jup_aa_s1_w2_zm_1,0,0,1,,,1,2,ZM,1702490400,1706723999
16705,jup_aa_s1_w2_zm_2,0,0,1,,,1,2,ZM,1702490400,1706723999
16706,jup_aa_s1_w2_zm_3,0,0,1,,,1,2,ZM,1702490400,1706723999
16707,jup_aa_s1_w2_zm_4,0,0,1,,,1,2,ZM,1702490400,1706723999
16708,jup_aa_s1_w2_zm_5,0,0,1,,,1,2,ZM,1702490400,1706723999
16709,jup_aa_s1_w2_zm_6,0,0,1,,,1,2,ZM,1702490400,1706723999
16590,jup_aa_tracker_s1_w2,0,0,5,,,1,2,WeeklyTracker,1701885600,1706723999
16745,jup_weekly_ch_s1_mp_w3_d1_headshots,0,0,15,2500,,1,3,MP,1703095200,1706723999
16739,jup_weekly_ch_s1_mp_w3_d2_shotgun_kills,0,0,25,5000,,1,3,MP,1703095200,1706723999
16740,jup_weekly_ch_s1_mp_w3_d2_sh_oromeo12_point_blank_kills,0,0,10,5000,,1,3,MP,1703095200,1706723999
16741,jup_weekly_ch_s1_mp_w3_d2_shotgun_1s1k_kills,0,0,10,5000,,1,3,MP,1703095200,1706723999
16742,jup_weekly_ch_s1_mp_w3_d3_sh_oromeo12_double_kills,0,0,10,7500,,1,3,MP,1703095200,1706723999
16747,jup_weekly_ch_s1_mp_w3_d3_hipfire_kills,0,0,25,7500,,1,3,MP,1703095200,1706723999
16897,jup_weekly_ch_s1_mp_w3_d4_shotgun_collaterals,0,0,3,10000,,1,3,MP,1703095200,1706723999
16717,jup_aa_s1_w3_br_0,0,0,1,,,1,3,BR,1703095200,1706723999
16718,jup_aa_s1_w3_br_1,0,0,1,,,1,3,BR,1703095200,1706723999
16719,jup_aa_s1_w3_br_2,0,0,1,,,1,3,BR,1703095200,1706723999
16720,jup_aa_s1_w3_br_3,0,0,1,,,1,3,BR,1703095200,1706723999
16721,jup_aa_s1_w3_br_4,0,0,1,,,1,3,BR,1703095200,1706723999
16722,jup_aa_s1_w3_br_5,0,0,1,,,1,3,BR,1703095200,1706723999
16723,jup_aa_s1_w3_br_6,0,0,1,,,1,3,BR,1703095200,1706723999
16724,jup_aa_s1_w3_dmz_0,0,0,1,,,1,3,DMZ,1703095200,1706723999
16725,jup_aa_s1_w3_dmz_1,0,0,1,,,1,3,DMZ,1703095200,1706723999
16726,jup_aa_s1_w3_dmz_2,0,0,1,,,1,3,DMZ,1703095200,1706723999
16727,jup_aa_s1_w3_dmz_3,0,0,1,,,1,3,DMZ,1703095200,1706723999
16728,jup_aa_s1_w3_dmz_4,0,0,1,,,1,3,DMZ,1703095200,1706723999
16729,jup_aa_s1_w3_dmz_5,0,0,1,,,1,3,DMZ,1703095200,1706723999
16730,jup_aa_s1_w3_dmz_6,0,0,1,,,1,3,DMZ,1703095200,1706723999
16731,jup_aa_s1_w3_zm_0,0,0,1,,,1,3,ZM,1703095200,1706723999
16732,jup_aa_s1_w3_zm_1,0,0,1,,,1,3,ZM,1703095200,1706723999
16733,jup_aa_s1_w3_zm_2,0,0,1,,,1,3,ZM,1703095200,1706723999
16734,jup_aa_s1_w3_zm_3,0,0,1,,,1,3,ZM,1703095200,1706723999
16735,jup_aa_s1_w3_zm_4,0,0,1,,,1,3,ZM,1703095200,1706723999
16736,jup_aa_s1_w3_zm_5,0,0,1,,,1,3,ZM,1703095200,1706723999
16737,jup_aa_s1_w3_zm_6,0,0,1,,,1,3,ZM,1703095200,1706723999
16591,jup_aa_tracker_s1_w3,0,0,5,,,1,3,WeeklyTracker,1701885600,1706723999
16769,jup_weekly_ch_s1_mp_w4_d1_assists,0,0,15,2500,,1,4,MP,1703700000,1706723999
16770,jup_weekly_ch_s1_mp_w4_d2_smg_ads_kills,0,0,20,5000,,1,4,MP,1703700000,1706723999
16771,jup_weekly_ch_s1_mp_w4_d2_weapon_swap_kills,0,0,10,5000,,1,4,MP,1703700000,1706723999
16772,jup_weekly_ch_s1_mp_w4_d2_sm_scharlie3_kills,0,0,15,5000,,1,4,MP,1703700000,1706723999
16773,jup_weekly_ch_s1_mp_w4_d3_smg_silenced_kills,0,0,10,7500,,1,4,MP,1703700000,1706723999
16775,jup_weekly_ch_s1_mp_w4_d3_sm_scharlie3_headshots,0,0,5,7500,,1,4,MP,1703700000,1706723999
16774,jup_weekly_ch_s1_mp_w4_d4_sm_scharlie3_longshot_kills,0,0,5,10000,,1,4,MP,1703700000,1706723999
16768,jup_aa_s1_w4_br_0,0,0,1,,,1,4,BR,1703700000,1706723999
16766,jup_aa_s1_w4_br_1,0,0,1,,,1,4,BR,1703700000,1706723999
16767,jup_aa_s1_w4_br_2,0,0,1,,,1,4,BR,1703700000,1706723999
16765,jup_aa_s1_w4_br_3,0,0,1,,,1,4,BR,1703700000,1706723999
16764,jup_aa_s1_w4_br_4,0,0,1,,,1,4,BR,1703700000,1706723999
16763,jup_aa_s1_w4_br_5,0,0,1,,,1,4,BR,1703700000,1706723999
16762,jup_aa_s1_w4_br_6,0,0,1,,,1,4,BR,1703700000,1706723999
16761,jup_aa_s1_w4_dmz_0,0,0,1,,,1,4,DMZ,1703700000,1706723999
16760,jup_aa_s1_w4_dmz_1,0,0,1,,,1,4,DMZ,1703700000,1706723999
16759,jup_aa_s1_w4_dmz_2,0,0,1,,,1,4,DMZ,1703700000,1706723999
16758,jup_aa_s1_w4_dmz_3,0,0,1,,,1,4,DMZ,1703700000,1706723999
16757,jup_aa_s1_w4_dmz_4,0,0,1,,,1,4,DMZ,1703700000,1706723999
16756,jup_aa_s1_w4_dmz_5,0,0,1,,,1,4,DMZ,1703700000,1706723999
16755,jup_aa_s1_w4_dmz_6,0,0,1,,,1,4,DMZ,1703700000,1706723999
16754,jup_aa_s1_w4_zm_0,0,0,1,,,1,4,ZM,1703700000,1706723999
16753,jup_aa_s1_w4_zm_1,0,0,1,,,1,4,ZM,1703700000,1706723999
16752,jup_aa_s1_w4_zm_2,0,0,1,,,1,4,ZM,1703700000,1706723999
16751,jup_aa_s1_w4_zm_3,0,0,1,,,1,4,ZM,1703700000,1706723999
16750,jup_aa_s1_w4_zm_4,0,0,1,,,1,4,ZM,1703700000,1706723999
16749,jup_aa_s1_w4_zm_5,0,0,1,,,1,4,ZM,1703700000,1706723999
16748,jup_aa_s1_w4_zm_6,0,0,1,,,1,4,ZM,1703700000,1706723999
16592,jup_aa_tracker_s1_w4,0,0,5,,,1,4,WeeklyTracker,1701885600,1706723999
16797,jup_weekly_ch_s1_mp_w5_d1_headshots,0,0,15,2500,,1,5,MP,1704304800,1706723999
16798,jup_weekly_ch_s1_mp_w5_d2_pistol_kills,0,0,20,5000,,1,5,MP,1704304800,1706723999
16898,jup_weekly_ch_s1_mp_w5_d2_quickscope_kills,0,0,15,5000,,1,5,MP,1704304800,1706723999
16800,jup_weekly_ch_s1_mp_w5_d2_dmr_point_blank_kills,0,0,15,5000,,1,5,MP,1704304800,1706723999
16801,jup_weekly_ch_s1_mp_w5_d3_pistol_headshot_kills,0,0,10,7500,,1,5,MP,1704304800,1706723999
16899,jup_weekly_ch_s1_mp_w5_d3_1s1k_dmr_kills,0,0,20,7500,,1,5,MP,1704304800,1706723999
16803,jup_weekly_ch_s1_mp_w5_d4_pistol_longshot_kills,0,0,10,10000,,1,5,MP,1704304800,1706723999
16776,jup_aa_s1_w5_br_0,0,0,1,,,1,5,BR,1704304800,1706723999
16777,jup_aa_s1_w5_br_1,0,0,1,,,1,5,BR,1704304800,1706723999
16778,jup_aa_s1_w5_br_2,0,0,1,,,1,5,BR,1704304800,1706723999
16779,jup_aa_s1_w5_br_3,0,0,1,,,1,5,BR,1704304800,1706723999
16780,jup_aa_s1_w5_br_4,0,0,1,,,1,5,BR,1704304800,1706723999
16781,jup_aa_s1_w5_br_5,0,0,1,,,1,5,BR,1704304800,1706723999
16782,jup_aa_s1_w5_br_6,0,0,1,,,1,5,BR,1704304800,1706723999
16783,jup_aa_s1_w5_dmz_0,0,0,1,,,1,5,DMZ,1704304800,1706723999
16784,jup_aa_s1_w5_dmz_1,0,0,1,,,1,5,DMZ,1704304800,1706723999
16786,jup_aa_s1_w5_dmz_2,0,0,1,,,1,5,DMZ,1704304800,1706723999
16787,jup_aa_s1_w5_dmz_3,0,0,1,,,1,5,DMZ,1704304800,1706723999
16785,jup_aa_s1_w5_dmz_4,0,0,1,,,1,5,DMZ,1704304800,1706723999
16788,jup_aa_s1_w5_dmz_5,0,0,1,,,1,5,DMZ,1704304800,1706723999
16789,jup_aa_s1_w5_dmz_6,0,0,1,,,1,5,DMZ,1704304800,1706723999
16790,jup_aa_s1_w5_zm_0,0,0,1,,,1,5,ZM,1704304800,1706723999
16791,jup_aa_s1_w5_zm_1,0,0,1,,,1,5,ZM,1704304800,1706723999
16792,jup_aa_s1_w5_zm_2,0,0,1,,,1,5,ZM,1704304800,1706723999
16793,jup_aa_s1_w5_zm_3,0,0,1,,,1,5,ZM,1704304800,1706723999
16795,jup_aa_s1_w5_zm_4,0,0,1,,,1,5,ZM,1704304800,1706723999
16794,jup_aa_s1_w5_zm_5,0,0,1,,,1,5,ZM,1704304800,1706723999
16796,jup_aa_s1_w5_zm_6,0,0,1,,,1,5,ZM,1704304800,1706723999
16905,jup_aa_tracker_s1_w5,0,0,5,,,1,5,WeeklyTracker,1701885600,1706723999
17238,jup_weekly_ch_s1_mp_w6_d1_akimbo_uzulup_kills,0,0,20,2500,,1,6,MP,1704909600,1706723999
17237,jup_weekly_ch_s1_mp_w6_d2_ar_golf36_hyperburst_kills,0,0,20,5000,,1,6,MP,1704909600,1706723999
17254,jup_weekly_ch_s1_mp_w6_d2_sh_oromeo12_streetsweeper_kills,0,0,10,5000,,1,6,MP,1704909600,1706723999
17255,jup_weekly_ch_s1_mp_w6_d2_sm_scharlie3_carbine_conversion_kills,0,0,10,5000,,1,6,MP,1704909600,1706723999
17256,jup_weekly_ch_s1_mp_w6_d3_season_1_amp_triple_kills,0,0,10,7500,,1,6,MP,1704909600,1706723999
17257,jup_weekly_ch_s1_mp_w6_d3_pi_rsierra12_marksman_conversion_kills,0,0,10,7500,,1,6,MP,1704909600,1706723999
17258,jup_weekly_ch_s1_mp_w6_d4_season_1_amp_merciless_kills,0,0,1,10000,,1,6,MP,1704909600,1706723999
16812,jup_aa_s1_w6_br_0,0,0,1,,,1,6,BR,1704909600,1706723999
16813,jup_aa_s1_w6_br_1,0,0,1,,,1,6,BR,1704909600,1706723999
16814,jup_aa_s1_w6_br_2,0,0,1,,,1,6,BR,1704909600,1706723999
16815,jup_aa_s1_w6_br_3,0,0,1,,,1,6,BR,1704909600,1706723999
16816,jup_aa_s1_w6_br_4,0,0,1,,,1,6,BR,1704909600,1706723999
16817,jup_aa_s1_w6_br_5,0,0,1,,,1,6,BR,1704909600,1706723999
16818,jup_aa_s1_w6_br_6,0,0,1,,,1,6,BR,1704909600,1706723999
16824,jup_aa_s1_w6_dmz_0,0,0,1,,,1,6,DMZ,1704909600,1706723999
16825,jup_aa_s1_w6_dmz_1,0,0,1,,,1,6,DMZ,1704909600,1706723999
16826,jup_aa_s1_w6_dmz_2,0,0,1,,,1,6,DMZ,1704909600,1706723999
