94,cos_094,0,ui_charm_094,standard,,,,0
95,cos_095,0,ui_charm_095,standard,,,,0
96,cos_096,0,ui_charm_096,standard,,,,0
97,cos_097,0,ui_charm_097,standard,,,,0
98,cos_098,0,ui_charm_098,standard,,,,0
99,cos_099,0,ui_charm_099,standard,,,,0
100,cos_100,0,ui_charm_100,standard,,,,0
101,cos_101,0,ui_charm_101,standard,,,,0
102,cos_102,0,ui_charm_102,standard,,,,0
103,cos_103,0,ui_charm_103,standard,,,,0
104,cos_104,0,ui_charm_104,standard,,,,0
105,cos_105,0,ui_charm_105,standard,,,,0
106,cos_106,0,ui_charm_106,standard,,,,0
107,cos_107,0,ui_charm_107,standard,,,,0
108,cos_108,0,ui_charm_108,standard,,,,0
109,cos_109,0,ui_charm_109,standard,,,,0
110,cos_110,0,ui_charm_110,standard,,,,0
111,cos_111,0,ui_charm_111,standard,,,,0
112,cos_112,0,ui_charm_112,standard,,,,0
113,cos_113,0,ui_charm_113,standard,,,,0
114,cos_114,0,ui_charm_114,standard,,,,0
115,cos_115,0,ui_charm_115,standard,,,,0
116,cos_116,0,ui_charm_116,standard,,,,0
117,cos_117,0,ui_charm_117,standard,,,,0
118,cos_118,0,ui_charm_118,standard,,,,0
119,cos_119,0,ui_charm_119,standard,,,,0
120,cos_120,0,ui_charm_120,standard,,,,0
121,cos_121,0,ui_charm_121,standard,,,,0
122,cos_122,0,ui_charm_122,standard,,,,0
123,cos_123,0,ui_charm_123,standard,,,,0
124,cos_124,0,ui_charm_124,standard,,,,0
125,cos_125,0,ui_charm_125,standard,,,,0
126,cos_126,0,ui_charm_126,standard,,,,0
127,cos_127,0,ui_charm_127,standard,,,,0
128,cos_128,0,ui_charm_128,standard,,,,0
129,cos_129,0,ui_charm_129,standard,,,,0
130,cos_130,0,ui_charm_130,standard,,,,0
131,cos_131,0,ui_charm_131,standard,,,,0
132,cos_132,0,ui_charm_132,standard,,,,0
133,cos_133,0,ui_charm_133,standard,,,,0
134,cos_134,0,ui_charm_134,standard,,,,0
135,cos_135,0,ui_charm_135,standard,,,,0
136,cos_136,0,ui_charm_136,standard,,,,0
137,cos_137,0,ui_charm_137,standard,,,,0
138,cos_138,0,ui_charm_138,standard,,,,0
139,cos_139,0,ui_charm_139,standard,,,,0
140,cos_140,0,ui_charm_140,standard,,,,0
141,cos_141,0,ui_charm_141,standard,,,,0
142,cos_142,0,ui_charm_142,standard,1,,,0
143,cos_143,0,ui_charm_143,standard,,,,0
144,cos_144,0,ui_charm_144,standard,,,,0
145,cos_145,0,ui_charm_145,standard,,,,0
146,cos_146,0,ui_charm_146,standard,,,,0
147,cos_147,0,ui_charm_147,standard,,,,0
148,cos_148,0,ui_charm_148,standard,,,,0
149,cos_149,0,ui_charm_149,standard,,,,0
150,cos_150,0,ui_charm_150,standard,,,,0
151,cos_151,0,ui_charm_151,standard,,,,0
152,cos_152,0,ui_charm_152,standard,,,,0
153,cos_153,0,ui_charm_153,standard,,,,0
154,cos_154,0,ui_charm_154,standard,,,,0
155,cos_155,0,ui_charm_155,standard,,,,0
156,cos_156,0,ui_charm_156,standard,,,,0
157,cos_157,0,ui_charm_157,standard,,,,0
158,cos_158,0,ui_charm_158,standard,,,,0
159,cos_159,0,ui_charm_159,standard,,,,0
160,cos_160,0,ui_charm_160,standard,,,,0
161,cos_161,0,ui_charm_161,standard,,,,0
162,cos_162,0,ui_charm_162,standard,,,,0
163,cos_163,0,ui_charm_163,standard,,,,0
164,cos_164,0,ui_charm_164,standard,,,,0
165,cos_165,0,ui_charm_165,standard,,,,0
166,cos_166,0,ui_charm_166,standard,,,,0
167,cos_167,0,ui_charm_167,standard,,,,0
168,cos_168,0,ui_charm_168,standard,,,,0
169,cos_169,0,ui_charm_169,standard,,,,0
170,cos_170,0,ui_charm_170,standard,,,,0
171,cos_171,0,ui_charm_171,standard,,,,0
172,cos_172,0,ui_charm_172,standard,,,,0
173,cos_173,0,ui_charm_173,standard,,,,0
174,cos_174,0,ui_charm_174,standard,,,,0
175,cos_175,0,ui_charm_175,standard,,,,0
176,cos_176,0,ui_charm_176,standard,,,,0
177,cos_177,0,ui_charm_177,standard,,,,0
178,cos_178,0,ui_charm_178,standard,,,,0
179,cos_179,0,ui_charm_179,standard,,,,0
180,cos_180,0,ui_charm_180,standard,,,,0
181,cos_181,0,ui_charm_181,standard,,,,0
182,cos_182,0,ui_charm_182,standard,,,,0
183,cos_183,0,ui_charm_183,standard,,,,0
184,cos_184,0,ui_charm_184,standard,,,,0
185,cos_185,0,ui_charm_185,standard,,,,0
186,cos_186,0,ui_charm_186,standard,1,,,0
187,cos_187,0,ui_charm_187,standard,,,,0
188,cos_188,0,ui_charm_188,standard,,,,0
189,cos_189,0,ui_charm_189,standard,,,,0
190,cos_190,0,ui_charm_190,standard,,,,0
191,cos_191,0,ui_charm_191,standard,,,,0
192,cos_192,0,ui_charm_192,standard,,,,0
193,cos_193,0,ui_charm_193,standard,,,,0
194,cos_194,0,ui_charm_194,standard,,,,0
195,cos_195,0,ui_charm_195,standard,,,,0
196,cos_196,0,ui_charm_196,standard,,,,0
197,cos_197,0,ui_charm_197,standard,,,,0
198,cos_198,0,ui_charm_198,standard,,,,0
199,cos_199,0,ui_charm_199,standard,,,,0
200,cos_200,0,ui_charm_200,standard,1,,,0
201,cos_201,0,ui_charm_201,standard,1,,,0
202,cos_202,0,ui_charm_202,standard,,,,0
203,cos_203,0,ui_charm_203,standard,1,,,0
204,cos_204,0,ui_charm_204,standard,,,,0
205,cos_205,0,ui_charm_205,standard,,,,0
206,cos_206,0,ui_charm_206,standard,1,,,0
207,cos_207,0,ui_charm_207,standard,1,,,0
208,cos_208,0,ui_charm_208,standard,,,,0
209,cos_209,0,ui_charm_209,standard,,,,0
210,cos_210,0,ui_charm_210,standard,,,,0
211,cos_211,0,ui_charm_211,standard,,,,0
212,cos_212,0,ui_charm_212,standard,,,,0
213,cos_213,0,ui_charm_213,standard,,,,0
214,cos_214,0,ui_charm_214,standard,,,,0
215,cos_215,0,ui_charm_215,standard,,,,0
216,cos_216,0,ui_charm_216,standard,,,,0
217,cos_217,0,ui_charm_217,standard,1,,,0
218,cos_218,0,ui_charm_218,standard,,,,0
219,cos_219,0,ui_charm_219,standard,,,,0
220,cos_220,0,ui_charm_220,standard,,,,0
221,cos_221,0,ui_charm_221,standard,,,,0
222,cos_222,0,ui_charm_222,standard,,,,0
223,cos_223,0,ui_charm_223,standard,,,,0
224,cos_224,0,ui_charm_224,standard,,,,0
225,cos_225,0,ui_charm_225,standard,,,,0
226,cos_226,0,ui_charm_226,standard,,,,0
227,cos_227,0,ui_charm_227,standard,,,,0
228,cos_228,0,ui_charm_228,standard,,,,0
229,cos_229,0,ui_charm_229,standard,,,,0
230,cos_230,0,ui_charm_230,standard,,,,0
231,cos_231,0,ui_charm_231,standard,,,,0
232,cos_232,0,ui_charm_232,standard,,,,0
233,cos_233,0,ui_charm_233,standard,,,,0
234,cos_234,0,ui_charm_234,standard,,,,0
235,cos_235,0,ui_charm_235,standard,,,,0
236,cos_236,0,ui_charm_236,standard,,,,0
237,cos_237,0,ui_charm_237,standard,,,,0
238,cos_238,0,ui_charm_238,standard,,,,0
239,cos_239,0,ui_charm_239,standard,,,,0
240,cos_240,0,ui_charm_240,standard,,,,0
241,cos_241,0,ui_charm_241,standard,,,,0
242,cos_242,0,ui_charm_242,standard,,,,0
243,cos_243,0,ui_charm_243,standard,,,,0
244,cos_244,0,ui_charm_244,standard,1,,,0
245,cos_245,0,ui_charm_245,standard,1,,,0
246,cos_246,0,ui_charm_246,standard,,,,0
247,cos_247,0,ui_charm_247,standard,,,,0
248,cos_248,0,ui_charm_248,standard,,,,0
249,cos_249,0,ui_charm_249,standard,,,,0
250,cos_250,0,ui_charm_250,standard,,,,0
251,cos_251,0,ui_charm_251,standard,,,,0
252,cos_252,0,ui_charm_252,standard,,,,0
253,cos_253,0,ui_charm_253,standard,,,,0
254,cos_254,0,ui_charm_254,standard,,,,0
255,cos_255,0,ui_charm_255,standard,,,,0
256,cos_256,0,ui_charm_256,standard,,,,0
257,cos_257,0,ui_charm_257,standard,,,,0
258,cos_258,0,ui_charm_258,standard,,,,0
259,cos_259,0,ui_charm_259,standard,,,,0
260,cos_260,0,ui_charm_260,standard,,,,0
261,cos_261,0,ui_charm_261,standard,,,,0
262,cos_262,0,ui_charm_262,standard,,,,0
263,cos_263,0,ui_charm_263,standard,,,,0
264,cos_264,0,ui_charm_264,standard,,,,0
265,cos_265,0,ui_charm_265,standard,,,,0
266,cos_266,0,ui_charm_266,standard,,,,0
267,cos_267,0,ui_charm_267,standard,,,,0
268,cos_268,0,ui_charm_268,standard,,,,0
269,cos_269,0,ui_charm_269,standard,,,,0
270,cos_270,0,ui_charm_270,standard,,,,0
271,cos_271,0,ui_charm_271,standard,,,,0
272,cos_272,0,ui_charm_272,standard,,,,0
273,cos_273,0,ui_charm_273,standard,,,,0
274,cos_274,0,ui_charm_274,standard,,,,0
275,cos_275,0,ui_charm_275,standard,,,,0
276,cos_276,0,ui_charm_276,standard,,,,0
277,cos_277,0,ui_charm_277,standard,,,,0
278,cos_278,0,ui_charm_278,standard,1,,,0
279,cos_279,0,ui_charm_279,standard,,,,0
280,cos_280,0,ui_charm_280,standard,,,,0
281,cos_281,0,ui_charm_281,standard,,,,0
282,cos_282,0,ui_charm_282,standard,,,,0
283,cos_283,0,ui_charm_283,standard,,,,0
284,cos_284,0,ui_charm_284,standard,,,,0
285,cos_285,0,ui_charm_285,standard,,,,0
286,cos_286,0,ui_charm_286,standard,,,,0
287,cos_287,0,ui_charm_287,standard,,,,0
288,cos_288,0,ui_charm_288,standard,,,,0
289,cos_289,0,ui_charm_289,standard,,,,0
290,cos_290,0,ui_charm_290,standard,,,,0
291,cos_291,0,ui_charm_291,standard,,,,0
292,cos_292,0,ui_charm_292,standard,,,,0
293,cos_293,0,ui_charm_293,standard,,,,0
294,cos_294,0,ui_charm_294,standard,,,,0
295,cos_295,0,ui_charm_295,standard,,,,0
296,cos_296,0,ui_charm_296,standard,,,,0
297,cos_297,0,ui_charm_297,standard,,,,0
298,cos_298,0,ui_charm_298,standard,,,,0
299,cos_299,0,ui_charm_299,standard,1,,,0
300,cos_300,0,ui_charm_300,standard,1,,,0
301,cos_301,0,ui_charm_301,standard,1,,,0
302,cos_302,0,ui_charm_302,standard,,,,0
303,cos_303,0,ui_charm_303,standard,,,,0
304,cos_304,0,ui_charm_304,standard,,,,0
305,cos_305,0,ui_charm_305,standard,0,,,0
306,cos_306,0,ui_charm_306,standard,1,,,0
307,cos_307,0,ui_charm_307,standard,,,,0
308,cos_308,0,ui_charm_308,standard,1,,,0
309,cos_309,0,ui_charm_309,standard,,,,0
310,cos_310,0,ui_charm_310,standard,,,,0
311,cos_311,0,ui_charm_311,standard,,,,0
312,cos_312,0,ui_charm_312,standard,,,,0
313,cos_313,0,ui_charm_313,standard,,,,0
314,cos_314,0,ui_charm_314,standard,1,,,0
315,cos_315,0,ui_charm_315,standard,1,,,0
316,cos_316,0,ui_charm_316,standard,1,,,0
317,cos_317,0,ui_charm_317,standard,1,,,0
318,cos_318,0,ui_charm_318,standard,1,,,0
319,cos_319,0,ui_charm_319,standard,1,,,0
320,cos_320,0,ui_charm_320,standard,1,,,0
321,cos_321,0,ui_charm_321,standard,1,,,0
322,cos_322,0,ui_charm_322,standard,1,,,0
323,cos_323,0,ui_charm_323,standard,1,,,0
324,cos_324,0,ui_charm_324,standard,1,,,0
325,cos_325,0,ui_charm_325,standard,1,,,0
326,cos_326,0,ui_charm_326,standard,1,,,0
327,cos_327,0,ui_charm_327,standard,1,,,0
328,cos_328,0,ui_charm_328,standard,1,,,0
329,cos_329,0,ui_charm_329,standard,1,,,0
330,cos_330,0,ui_charm_330,standard,1,,,0
331,cos_331,0,ui_charm_331,standard,1,,,0
332,cos_332,0,ui_charm_332,standard,1,,,0
333,cos_333,0,ui_charm_333,standard,1,,,0
334,cos_334,0,ui_charm_334,standard,1,,,0
335,cos_335,0,ui_charm_335,standard,1,,,0
336,cos_336,0,ui_charm_336,standard,1,,,0
337,cos_337,0,ui_charm_337,standard,1,,,0
338,cos_338,0,ui_charm_338,standard,1,,,0
339,cos_339,0,ui_charm_339,standard,1,,,0
340,cos_340,0,ui_charm_340,standard,1,,,0
341,cos_341,0,ui_charm_341,standard,,,,0
342,cos_342,0,ui_charm_342,standard,,,,0
343,cos_343,0,ui_charm_343,standard,,,,0
344,cos_344,0,ui_charm_344,standard,,,,0
345,cos_345,0,ui_charm_345,standard,,,,0
346,cos_346,0,ui_charm_346,standard,,,,0
347,cos_347,0,ui_charm_347,standard,1,,,0
348,cos_348,0,ui_charm_348,standard,1,,,0
349,cos_349,0,ui_charm_349,standard,,,,0
350,cos_350,0,ui_charm_350,standard,,,,0
351,cos_351,0,ui_charm_351,standard,,,,0
352,cos_352,0,ui_charm_352,standard,,,,0
353,cos_353,0,ui_charm_353,standard,,,,0
354,cos_354,0,ui_charm_354,standard,,,,0
355,cos_355,0,ui_charm_355,standard,,,,0
356,cos_356,0,ui_charm_356,standard,1,,,0
357,cos_357,0,ui_charm_357,standard,1,,,0
358,cos_358,0,ui_charm_358,standard,1,,,0
359,cos_359,0,ui_charm_359,standard,1,,,0
360,cos_360,0,ui_charm_360,standard,1,,,0
361,cos_361,0,ui_charm_361,standard,1,,,0
362,cos_362,0,ui_charm_362,standard,,,,0
363,cos_363,0,ui_charm_363,standard,,,,0
364,cos_364,0,ui_charm_364,standard,,,,0
365,cos_365,0,ui_charm_365,standard,,,,0
366,cos_366,0,ui_charm_366,standard,,,,0
367,cos_367,0,ui_charm_367,standard,,,,0
368,cos_368,0,ui_charm_368,standard,,,,0
369,cos_369,0,ui_charm_369,standard,,,,0
370,cos_370,0,ui_charm_370,standard,,,,0
371,cos_371,0,ui_charm_371,standard,,,,0
372,cos_372,0,ui_charm_372,standard,,,,0
373,cos_373,0,ui_charm_373,standard,,,,0
374,cos_374,0,ui_charm_374,standard,,,,0
375,cos_375,0,ui_charm_375,standard,,,,0
376,cos_376,0,ui_charm_376,standard,,,,0
377,cos_377,0,ui_charm_377,standard,,,,0
378,cos_378,0,ui_charm_378,standard,,,,0
379,cos_379,0,ui_charm_379,standard,,,,0
380,cos_380,0,ui_charm_380,standard,,,,0
381,cos_381,0,ui_charm_381,standard,1,,,0
382,cos_382,0,ui_charm_382,standard,,,,0
383,cos_383,0,ui_charm_383,standard,,,,0
384,cos_384,0,ui_charm_384,standard,,,,0
385,cos_385,0,ui_charm_385,standard,,,,0
386,cos_386,0,ui_charm_386,standard,1,,,0
387,cos_387,0,ui_charm_387,standard,,,,0
388,cos_388,0,ui_charm_388,standard,,,,0
389,cos_389,0,ui_charm_389,standard,,,,0
390,cos_390,0,ui_charm_390,standard,,,,0
391,cos_391,0,ui_charm_391,standard,,,,0
392,cos_392,0,ui_charm_392,standard,,,,0
393,cos_393,0,ui_charm_393,standard,,,,0
394,cos_394,0,ui_charm_394,standard,,,,0
395,cos_395,0,ui_charm_395,standard,1,,,0
396,cos_396,0,ui_charm_396,standard,,,,0
397,cos_397,0,ui_charm_397,standard,,,,0
398,cos_398,0,ui_charm_398,standard,,,,0
399,cos_399,0,ui_charm_399,standard,,,,0
400,cos_400,0,ui_charm_400,standard,,,,0
401,cos_401,0,ui_charm_401,standard,,,,0
402,cos_402,0,ui_charm_402,standard,,,,0
403,cos_403,0,ui_charm_403,standard,,,,0
404,cos_404,0,ui_charm_404,standard,,,,0
405,cos_405,0,ui_charm_405,standard,,,,0
406,cos_406,0,ui_charm_406,standard,,,,0
407,cos_407,0,ui_charm_407,standard,,,,0
408,cos_408,0,ui_charm_408,standard,,,,0
409,cos_409,0,ui_charm_409,standard,,,,0
410,cos_410,0,ui_charm_410,standard,,,,0
411,cos_411,0,ui_charm_411,standard,,,,0
412,cos_412,0,ui_charm_412,standard,,,,0
413,cos_413,0,ui_charm_413,standard,,,,0
414,cos_414,0,ui_charm_414,standard,,,,0
415,cos_415,0,ui_charm_415,standard,,,,0
416,cos_416,0,ui_charm_416,standard,,,,0
417,cos_418,0,ui_charm_418,standard,,,,0
418,cos_419,0,ui_charm_419,standard,,,,0
418,cos_420,0,ui_charm_420,standard,,,,0
419,cos_421,0,ui_charm_421,standard,,,,0
420,cos_422,0,ui_charm_422,standard,,,,0
421,cos_423,0,ui_charm_423,standard,,,,0
422,cos_424,0,ui_charm_424,standard,,,,0
423,cos_425,0,ui_charm_425,standard,,,,0
424,cos_426,0,ui_charm_426,standard,,,,0
425,cos_427,0,ui_charm_427,standard,,,,0
426,cos_428,0,ui_charm_428,standard,,,,0
427,cos_429,0,ui_charm_429,standard,,,,0
428,cos_430,0,ui_charm_430,standard,,,,0
429,cos_431,0,ui_charm_431,standard,,,,0
430,cos_432,0,ui_charm_432,standard,,,,0
431,cos_433,0,ui_charm_433,standard,,,,0
432,cos_434,0,ui_charm_434,standard,,,,0
433,cos_435,0,ui_charm_435,standard,,,,0
434,cos_436,0,ui_charm_436,standard,,,,0
435,cos_437,0,ui_charm_437,standard,,,,0
436,cos_438,0,ui_charm_438,standard,,,,0
437,cos_439,0,ui_charm_439,standard,,,,0
438,cos_440,0,ui_charm_440,standard,,,,0
439,cos_441,0,ui_charm_441,standard,,,,0
440,cos_442,0,ui_charm_442,standard,,,,0
441,cos_443,0,ui_charm_443,standard,,,,0
442,cos_444,0,ui_charm_444,standard,,,,0
443,cos_445,0,ui_charm_445,standard,,,,0
444,cos_446,0,ui_charm_446,standard,,,,0
445,cos_447,0,ui_charm_447,standard,,,,0
446,cos_448,0,ui_charm_448,standard,,,,0
447,cos_449,0,ui_charm_449,standard,,,,0
448,cos_450,0,ui_charm_450,standard,,,,0
449,cos_451,0,ui_charm_451,standard,,,,0
450,cos_452,0,ui_charm_452,standard,,,,0
451,cos_453,0,ui_charm_453,standard,,,,0
452,cos_454,0,ui_charm_454,standard,,,,0
453,cos_455,0,ui_charm_455,standard,,,,0
454,cos_456,0,ui_charm_456,standard,,,,0
455,cos_457,0,ui_charm_457,standard,,,,0
456,cos_458,0,ui_charm_458,standard,,,,0
457,cos_459,0,ui_charm_459,standard,,,,0
458,cos_460,0,ui_charm_460,standard,,,,0
459,cos_461,0,ui_charm_461,standard,,,,0
460,cos_462,0,ui_charm_462,standard,,,,0
461,cos_463,0,ui_charm_463,standard,,,,0
462,cos_464,0,ui_charm_464,standard,,,,0
463,cos_465,0,ui_charm_465,standard,,,,0
464,cos_466,0,ui_charm_466,standard,,,,0
465,cos_467,0,ui_charm_467,standard,,,,0
466,cos_468,0,ui_charm_468,standard,,,,0
467,cos_469,0,ui_charm_469,standard,,,,0
468,cos_470,0,ui_charm_470,standard,,,,0
469,cos_471,0,ui_charm_471,standard,,,,0
470,cos_472,0,ui_charm_472,standard,,,,0
471,cos_473,0,ui_charm_473,standard,,,,0
472,cos_474,0,ui_charm_474,standard,,,,0
473,cos_475,0,ui_charm_475,standard,,,,0
474,cos_476,0,ui_charm_476,standard,,,,0
475,cos_477,0,ui_charm_477,standard,,,,0
476,cos_478,0,ui_charm_478,standard,,,,0
477,cos_479,0,ui_charm_479,standard,,,,0
479,cos_500,0,ui_charm_500,standard,,,,0
480,cos_501,0,ui_charm_501,standard,,,,0
481,cos_502,0,ui_charm_502,standard,,,,0
478,cos_503,0,ui_charm_503,standard,,,,0
479,cos_504,0,ui_charm_504,standard,,,,0
480,cos_505,0,ui_charm_505,standard,,,,0
481,cos_506,0,ui_charm_506,standard,,,,0
482,cos_507,0,ui_charm_507,standard,,,,0
487,cos_508,0,ui_charm_508,standard,,,,0
483,cos_509,0,ui_charm_509,standard,,,,0
484,cos_510,0,ui_charm_510,standard,,,,0
485,cos_512,0,ui_charm_512,standard,,,,0
486,cos_514,0,ui_charm_514,standard,,,,0
487,cos_515,0,ui_charm_515,standard,,,,0
488,cos_517,0,ui_charm_517,standard,,,,0
489,cos_518,0,ui_charm_518,standard,,,,0
490,cos_519,0,ui_charm_519,standard,,,,0
491,cos_520,0,ui_charm_520,standard,,,,0
492,cos_521,0,ui_charm_521,standard,,,,0
493,cos_522,0,ui_charm_522,standard,,,,0
494,cos_523,0,ui_charm_523,standard,,,,0
495,cos_524,0,ui_charm_524,standard,,,,0
496,cos_525,0,ui_charm_525,standard,,,,0
497,cos_526,0,ui_charm_526,standard,,,,0
498,cos_527,0,ui_charm_527,standard,,,,0
499,cos_528,0,ui_charm_528,standard,,,,0
500,cos_529,0,ui_charm_529,standard,,,,0
501,cos_531,0,ui_charm_531,standard,,,,0
502,cos_532,0,ui_charm_532,standard,,,,0
503,cos_533,0,ui_charm_533,standard,,,,0
504,cos_534,0,ui_charm_534,standard,,,,0
505,cos_535,0,ui_charm_535,standard,,,,0
506,cos_536,0,ui_charm_536,standard,,,,0
507,cos_537,0,ui_charm_537,standard,,,,0
508,cos_538,0,ui_charm_538,standard,,,,0
509,cos_539,0,ui_charm_539,standard,,,,0
510,cos_540,0,ui_charm_540,standard,,,,0
511,cos_541,0,ui_charm_541,standard,,,,0
512,cos_542,0,ui_charm_542,standard,,,,0
513,cos_543,0,ui_charm_543,standard,,,,0
514,cos_544,0,jup_ui_charm_544,standard,,,,0
515,cos_545,0,ui_charm_545,standard,,,,0
516,cos_546,0,ui_charm_546,standard,,,,0
517,cos_547,0,ui_charm_547,standard,,,,0
518,cos_548,0,jup_ui_charm_548,standard,,,,0
519,cos_549,0,jup_ui_charm_549,standard,,,,0
520,cos_550,0,ui_charm_550,standard,,,,0
521,cos_551,0,ui_charm_551,standard,,,,0
522,cos_552,0,ui_charm_552,standard,,,,0
523,cos_553,0,ui_charm_553,standard,,,,0
524,cos_554,0,ui_charm_554,standard,,,,0
525,cos_555,0,ui_charm_555,standard,,,,0
526,cos_557,0,ui_charm_557,standard,,,,0
