37621,t10_ar_p01_coslo723_camo_base,0,0,5|10|15|20|30|40|50|75|100,65310|65311|65312|65313|65314|65315|65316|65317|65318,100|200|300|400|500|600|700|800|900,,,,,,0
40609,t10_ar_p04_clove_camo_wz_diamond,0,0,5,73316,5000,,,,t10_ar_p04_clove_camo_wz_diamond_unlock,,0
40610,t10_ar_p04_clove_camo_wz_diamond_wrapper,0,0,1,,,,,,,40609,0
40611,t10_ar_p04_clove_camo_wz_diamond_unlock,0,0,2,,,,,,,40607|38886,0
40612,t10_ar_p04_clove_camo_wz_intergalactic,0,0,5,73416,7500,,,,t10_ar_p04_clove_camo_wz_intergalactic_unlock,,0
40613,t10_ar_p04_clove_camo_wz_intergalactic_wrapper,0,0,1,,,,,,,40612,0
40614,t10_ar_p04_clove_camo_wz_intergalactic_unlock,0,0,2,,,,,,,40610|38894,0
40615,t10_ar_p04_clove_camo_wz_darkmatter,0,0,2,73516,7500,,,,t10_ar_p04_clove_camo_wz_darkmatter_unlock,,0
40616,t10_ar_p04_clove_camo_wz_darkmatter_wrapper,0,0,1,,,,,,,40615,0
40617,t10_ar_p04_clove_camo_wz_darkmatter_unlock,0,0,2,,,,,,,40613|38895,0
43964,t10_ar_p05_rmary2_camo_base,0,0,5|10|15|20|30|40|50|75|100,72253|72353|72453|72553|72653|72753|72853|72953|73053,100|200|300|400|500|600|700|800|900,,,,,,0
43914,t10_ar_p05_rmary2_camo_unique1,0,0,30,71838,1000,,,,t10_ar_p05_rmary2_camo_unique_unlock,,0
43915,t10_ar_p05_rmary2_camo_unique2,0,0,20,71984,1000,,,,t10_ar_p05_rmary2_camo_unique_unlock,,0
43916,t10_ar_p05_rmary2_camo_unique_wrapper,0,0,1,,,,,,,43914|43915,0
43917,t10_ar_p05_rmary2_camo_unique_unlock,0,0,1,,,,,,,43964,0
43918,t10_ar_p05_rmary2_camo_gold,0,0,10,73197,2500,,,,t10_ar_p05_rmary2_camo_gold_unlock,,0
43919,t10_ar_p05_rmary2_camo_gold_wrapper,0,0,1,,,,,,,43918,0
43920,t10_ar_p05_rmary2_camo_gold_unlock,0,0,2,,,,,,,43914|43915,0
43921,t10_ar_p05_rmary2_camo_diamond,0,0,10,73297,5000,,,,t10_ar_p05_rmary2_camo_diamond_unlock,,0
43922,t10_ar_p05_rmary2_camo_diamond_wrapper,0,0,1,,,,,,,43921,0
43923,t10_ar_p05_rmary2_camo_diamond_unlock,0,0,2,,,,,,,43919|38329,0
43924,t10_ar_p05_rmary2_camo_intergalactic,0,0,3,73397,7500,,,,t10_ar_p05_rmary2_camo_intergalactic_unlock,,0
43925,t10_ar_p05_rmary2_camo_intergalactic_wrapper,0,0,1,,,,,,,43924,0
43926,t10_ar_p05_rmary2_camo_intergalactic_unlock,0,0,2,,,,,,,43922|38337,0
43927,t10_ar_p05_rmary2_camo_darkmatter,0,0,3,73497,7500,,,,t10_ar_p05_rmary2_camo_darkmatter_unlock,,0
43928,t10_ar_p05_rmary2_camo_darkmatter_wrapper,0,0,1,,,,,,,43927,0
43929,t10_ar_p05_rmary2_camo_darkmatter_unlock,0,0,2,,,,,,,43925|38328,0
43947,t10_ar_p05_rmary2_camo_zm_base,0,0,100|200|300|400|600|800|1000|1500|2000,72321|72421|72521|72621|72721|72821|72921|73021|73121,100|200|300|400|500|600|700|800|900,,,,,,0
43948,t10_ar_p05_rmary2_camo_zm_unique1,0,0,10,71840,1000,,,,t10_ar_p05_rmary2_camo_zm_unique_unlock,,0
43949,t10_ar_p05_rmary2_camo_zm_unique2,0,0,15,71986,1000,,,,t10_ar_p05_rmary2_camo_zm_unique_unlock,,0
43950,t10_ar_p05_rmary2_camo_zm_unique_wrapper,0,0,1,,,,,,,43948|43949,0
43951,t10_ar_p05_rmary2_camo_zm_unique_unlock,0,0,1,,,,,,,43947,0
43952,t10_ar_p05_rmary2_camo_zm_gold,0,0,15,73265,2500,,,,t10_ar_p05_rmary2_camo_zm_gold_unlock,,0
43953,t10_ar_p05_rmary2_camo_zm_gold_wrapper,0,0,1,,,,,,,43952,0
43954,t10_ar_p05_rmary2_camo_zm_gold_unlock,0,0,2,,,,,,,43948|43949,0
43955,t10_ar_p05_rmary2_camo_zm_diamond,0,0,30,73365,5000,,,,t10_ar_p05_rmary2_camo_zm_diamond_unlock,,0
43956,t10_ar_p05_rmary2_camo_zm_diamond_wrapper,0,0,1,,,,,,,43955,0
43957,t10_ar_p05_rmary2_camo_zm_diamond_unlock,0,0,2,,,,,,,43953|38896,0
43958,t10_ar_p05_rmary2_camo_zm_intergalactic,0,0,10,73465,7500,,,,t10_ar_p05_rmary2_camo_zm_intergalactic_unlock,,0
43959,t10_ar_p05_rmary2_camo_zm_intergalactic_wrapper,0,0,1,,,,,,,43958,0
43960,t10_ar_p05_rmary2_camo_zm_intergalactic_unlock,0,0,2,,,,,,,43956|38904,0
43961,t10_ar_p05_rmary2_camo_zm_darkmatter,0,0,10,73565,7500,,,,t10_ar_p05_rmary2_camo_zm_darkmatter_unlock,,0
43962,t10_ar_p05_rmary2_camo_zm_darkmatter_wrapper,0,0,1,,,,,,,43961,0
43963,t10_ar_p05_rmary2_camo_zm_darkmatter_unlock,0,0,2,,,,,,,43959|38905,0
43930,t10_ar_p05_rmary2_camo_wz_base,0,0,5|10|15|20|30|40|50|75|100,72287|72387|72487|72587|72687|72787|72887|72987|73087,100|200|300|400|500|600|700|800|900,,,,,,0
43931,t10_ar_p05_rmary2_camo_wz_unique1,0,0,5,71839,1000,,,,t10_ar_p05_rmary2_camo_wz_unique_unlock,,0
43932,t10_ar_p05_rmary2_camo_wz_unique2,0,0,5,71985,1000,,,,t10_ar_p05_rmary2_camo_wz_unique_unlock,,0
43933,t10_ar_p05_rmary2_camo_wz_unique_wrapper,0,0,1,,,,,,,43931|43932,0
43934,t10_ar_p05_rmary2_camo_wz_unique_unlock,0,0,1,,,,,,,43930,0
43935,t10_ar_p05_rmary2_camo_wz_gold,0,0,5,73231,2500,,,,t10_ar_p05_rmary2_camo_wz_gold_unlock,,0
43936,t10_ar_p05_rmary2_camo_wz_gold_wrapper,0,0,1,,,,,,,43935,0
43937,t10_ar_p05_rmary2_camo_wz_gold_unlock,0,0,2,,,,,,,43931|43932,0
43938,t10_ar_p05_rmary2_camo_wz_diamond,0,0,5,73331,5000,,,,t10_ar_p05_rmary2_camo_wz_diamond_unlock,,0
43939,t10_ar_p05_rmary2_camo_wz_diamond_wrapper,0,0,1,,,,,,,43938,0
43940,t10_ar_p05_rmary2_camo_wz_diamond_unlock,0,0,2,,,,,,,43936|38886,0
43941,t10_ar_p05_rmary2_camo_wz_intergalactic,0,0,5,73431,7500,,,,t10_ar_p05_rmary2_camo_wz_intergalactic_unlock,,0
43942,t10_ar_p05_rmary2_camo_wz_intergalactic_wrapper,0,0,1,,,,,,,43941,0
43943,t10_ar_p05_rmary2_camo_wz_intergalactic_unlock,0,0,2,,,,,,,43939|38894,0
43944,t10_ar_p05_rmary2_camo_wz_darkmatter,0,0,2,73531,7500,,,,t10_ar_p05_rmary2_camo_wz_darkmatter_unlock,,0
43945,t10_ar_p05_rmary2_camo_wz_darkmatter_wrapper,0,0,1,,,,,,,43944,0
43946,t10_ar_p05_rmary2_camo_wz_darkmatter_unlock,0,0,2,,,,,,,43942|38895,0
43965,t10_ar_p06_asvalor_camo_base,0,0,5|10|15|20|30|40|50|75|100,72236|72336|72436|72536|72636|72736|72836|72936|73036,100|200|300|400|500|600|700|800|900,,,,,,0
43966,t10_ar_p06_asvalor_camo_unique1,0,0,50,70683,1000,,,,t10_ar_p06_asvalor_camo_unique_unlock,,0
43967,t10_ar_p06_asvalor_camo_unique2,0,0,30,63041,1000,,,,t10_ar_p06_asvalor_camo_unique_unlock,,0
43968,t10_ar_p06_asvalor_camo_unique_wrapper,0,0,1,,,,,,,43966|43967,0
43969,t10_ar_p06_asvalor_camo_unique_unlock,0,0,1,,,,,,,43965,0
43970,t10_ar_p06_asvalor_camo_gold,0,0,10,73180,2500,,,,t10_ar_p06_asvalor_camo_gold_unlock,,0
43971,t10_ar_p06_asvalor_camo_gold_wrapper,0,0,1,,,,,,,43970,0
43972,t10_ar_p06_asvalor_camo_gold_unlock,0,0,2,,,,,,,43966|43967,0
43973,t10_ar_p06_asvalor_camo_diamond,0,0,10,73280,5000,,,,t10_ar_p06_asvalor_camo_diamond_unlock,,0
43974,t10_ar_p06_asvalor_camo_diamond_wrapper,0,0,1,,,,,,,43973,0
43975,t10_ar_p06_asvalor_camo_diamond_unlock,0,0,2,,,,,,,43971|38329,0
43976,t10_ar_p06_asvalor_camo_intergalactic,0,0,3,73380,7500,,,,t10_ar_p06_asvalor_camo_intergalactic_unlock,,0
43977,t10_ar_p06_asvalor_camo_intergalactic_wrapper,0,0,1,,,,,,,43976,0
43978,t10_ar_p06_asvalor_camo_intergalactic_unlock,0,0,2,,,,,,,43974|38337,0
43979,t10_ar_p06_asvalor_camo_darkmatter,0,0,3,73480,7500,,,,t10_ar_p06_asvalor_camo_darkmatter_unlock,,0
43980,t10_ar_p06_asvalor_camo_darkmatter_wrapper,0,0,1,,,,,,,43979,0
43981,t10_ar_p06_asvalor_camo_darkmatter_unlock,0,0,2,,,,,,,43977|38328,0
43999,t10_ar_p06_asvalor_camo_zm_base,0,0,100|200|300|400|600|800|1000|1500|2000,72303|72403|72503|72603|72703|72803|72903|73003|73103,100|200|300|400|500|600|700|800|900,,,,,,0
44000,t10_ar_p06_asvalor_camo_zm_unique1,0,0,30,70685,1000,,,,t10_ar_p06_asvalor_camo_zm_unique_unlock,,0
44001,t10_ar_p06_asvalor_camo_zm_unique2,0,0,300,72020,1000,,,,t10_ar_p06_asvalor_camo_zm_unique_unlock,,0
44002,t10_ar_p06_asvalor_camo_zm_unique_wrapper,0,0,1,,,,,,,44000|44001,0
44003,t10_ar_p06_asvalor_camo_zm_unique_unlock,0,0,1,,,,,,,43999,0
44004,t10_ar_p06_asvalor_camo_zm_gold,0,0,15,73247,2500,,,,t10_ar_p06_asvalor_camo_zm_gold_unlock,,0
44005,t10_ar_p06_asvalor_camo_zm_gold_wrapper,0,0,1,,,,,,,44004,0
44006,t10_ar_p06_asvalor_camo_zm_gold_unlock,0,0,2,,,,,,,44000|44001,0
44007,t10_ar_p06_asvalor_camo_zm_diamond,0,0,30,73347,5000,,,,t10_ar_p06_asvalor_camo_zm_diamond_unlock,,0
44008,t10_ar_p06_asvalor_camo_zm_diamond_wrapper,0,0,1,,,,,,,44007,0
44009,t10_ar_p06_asvalor_camo_zm_diamond_unlock,0,0,2,,,,,,,44005|38896,0
44010,t10_ar_p06_asvalor_camo_zm_intergalactic,0,0,10,73447,7500,,,,t10_ar_p06_asvalor_camo_zm_intergalactic_unlock,,0
44011,t10_ar_p06_asvalor_camo_zm_intergalactic_wrapper,0,0,1,,,,,,,44010,0
