0,1,weaponSetups.0.attachmentSetup.14.attachmentLootID,components.primary.components.attach15.itemID,17,
0,1,weaponSetups.0.attachmentSetup.14.attachmentBlueprintLootID,components.primary.components.attach15.components.attachBP.itemID,214,
0,1,weaponSetups.0.attachmentSetup.15.attachmentLootID,components.primary.components.attach16.itemID,18,
0,1,weaponSetups.0.attachmentSetup.15.attachmentBlueprintLootID,components.primary.components.attach16.components.attachBP.itemID,215,
0,1,weaponSetups.0.attachmentSetup.16.attachmentLootID,components.primary.components.attach17.itemID,19,
0,1,weaponSetups.0.attachmentSetup.16.attachmentBlueprintLootID,components.primary.components.attach17.components.attachBP.itemID,216,
0,1,weaponSetups.0.camoLootID,components.primary.components.camo.itemID,20,
0,1,weaponSetups.0.reticleLootID,components.primary.components.reticle.itemID,21,
0,1,weaponSetups.0.stickerLootIDs.0,components.primary.components.sticker1.itemID,22,
0,1,weaponSetups.0.stickerLootIDs.1,components.primary.components.sticker2.itemID,23,
0,1,weaponSetups.0.stickerLootIDs.2,components.primary.components.sticker3.itemID,24,
0,1,weaponSetups.0.stickerLootIDs.3,components.primary.components.sticker4.itemID,25,
0,1,weaponSetups.0.stickerLootIDs.4,components.primary.components.sticker5.itemID,26,
0,1,weaponSetups.0.cosmeticAttachmentLootID,components.primary.components.cosmetic.itemID,28,
0,1,weaponSetups.1.weaponLootID,components.secondary.itemID,29,
0,1,weaponSetups.1.attachmentSetup.0.attachmentLootID,components.secondary.components.attach1.itemID,30,
0,1,weaponSetups.1.attachmentSetup.0.attachmentBlueprintLootID,components.secondary.components.attach1.components.attachBP.itemID,217,
0,1,weaponSetups.1.attachmentSetup.1.attachmentLootID,components.secondary.components.attach2.itemID,31,
0,1,weaponSetups.1.attachmentSetup.1.attachmentBlueprintLootID,components.secondary.components.attach2.components.attachBP.itemID,218,
0,1,weaponSetups.1.attachmentSetup.2.attachmentLootID,components.secondary.components.attach3.itemID,32,
0,1,weaponSetups.1.attachmentSetup.2.attachmentBlueprintLootID,components.secondary.components.attach3.components.attachBP.itemID,219,
0,1,weaponSetups.1.attachmentSetup.3.attachmentLootID,components.secondary.components.attach4.itemID,33,
0,1,weaponSetups.1.attachmentSetup.3.attachmentBlueprintLootID,components.secondary.components.attach4.components.attachBP.itemID,220,
0,1,weaponSetups.1.attachmentSetup.4.attachmentLootID,components.secondary.components.attach5.itemID,34,
0,1,weaponSetups.1.attachmentSetup.4.attachmentBlueprintLootID,components.secondary.components.attach5.components.attachBP.itemID,221,
0,1,weaponSetups.1.attachmentSetup.5.attachmentLootID,components.secondary.components.attach6.itemID,35,
0,1,weaponSetups.1.attachmentSetup.5.attachmentBlueprintLootID,components.secondary.components.attach6.components.attachBP.itemID,222,
0,1,weaponSetups.1.attachmentSetup.6.attachmentLootID,components.secondary.components.attach7.itemID,36,
0,1,weaponSetups.1.attachmentSetup.6.attachmentBlueprintLootID,components.secondary.components.attach7.components.attachBP.itemID,223,
0,1,weaponSetups.1.attachmentSetup.7.attachmentLootID,components.secondary.components.attach8.itemID,37,
0,1,weaponSetups.1.attachmentSetup.7.attachmentBlueprintLootID,components.secondary.components.attach8.components.attachBP.itemID,224,
0,1,weaponSetups.1.attachmentSetup.8.attachmentLootID,components.secondary.components.attach9.itemID,38,
0,1,weaponSetups.1.attachmentSetup.8.attachmentBlueprintLootID,components.secondary.components.attach9.components.attachBP.itemID,225,
0,1,weaponSetups.1.attachmentSetup.9.attachmentLootID,components.secondary.components.attach10.itemID,39,
0,1,weaponSetups.1.attachmentSetup.9.attachmentBlueprintLootID,components.secondary.components.attach10.components.attachBP.itemID,226,
0,1,weaponSetups.1.attachmentSetup.10.attachmentLootID,components.secondary.components.attach11.itemID,40,
0,1,weaponSetups.1.attachmentSetup.10.attachmentBlueprintLootID,components.secondary.components.attach11.components.attachBP.itemID,227,
0,1,weaponSetups.1.attachmentSetup.11.attachmentLootID,components.secondary.components.attach12.itemID,41,
0,1,weaponSetups.1.attachmentSetup.11.attachmentBlueprintLootID,components.secondary.components.attach12.components.attachBP.itemID,228,
0,1,weaponSetups.1.attachmentSetup.12.attachmentLootID,components.secondary.components.attach13.itemID,42,
0,1,weaponSetups.1.attachmentSetup.12.attachmentBlueprintLootID,components.secondary.components.attach13.components.attachBP.itemID,229,
0,1,weaponSetups.1.attachmentSetup.13.attachmentLootID,components.secondary.components.attach14.itemID,43,
0,1,weaponSetups.1.attachmentSetup.13.attachmentBlueprintLootID,components.secondary.components.attach14.components.attachBP.itemID,230,
0,1,weaponSetups.1.attachmentSetup.14.attachmentLootID,components.secondary.components.attach15.itemID,44,
0,1,weaponSetups.1.attachmentSetup.14.attachmentBlueprintLootID,components.secondary.components.attach15.components.attachBP.itemID,231,
0,1,weaponSetups.1.attachmentSetup.15.attachmentLootID,components.secondary.components.attach16.itemID,45,
0,1,weaponSetups.1.attachmentSetup.15.attachmentBlueprintLootID,components.secondary.components.attach16.components.attachBP.itemID,232,
0,1,weaponSetups.1.attachmentSetup.16.attachmentLootID,components.secondary.components.attach17.itemID,46,
0,1,weaponSetups.1.attachmentSetup.16.attachmentBlueprintLootID,components.secondary.components.attach17.components.attachBP.itemID,233,
0,1,weaponSetups.1.camoLootID,components.secondary.components.camo.itemID,47,
0,1,weaponSetups.1.reticleLootID,components.secondary.components.reticle.itemID,48,
0,1,weaponSetups.1.stickerLootIDs.0,components.secondary.components.sticker1.itemID,49,
0,1,weaponSetups.1.stickerLootIDs.1,components.secondary.components.sticker2.itemID,50,
0,1,weaponSetups.1.stickerLootIDs.2,components.secondary.components.sticker3.itemID,51,
0,1,weaponSetups.1.stickerLootIDs.3,components.secondary.components.sticker4.itemID,52,
0,1,weaponSetups.1.stickerLootIDs.4,components.secondary.components.sticker5.itemID,53,
0,1,weaponSetups.1.cosmeticAttachmentLootID,components.secondary.components.cosmetic.itemID,55,
0,1,weaponSetups.2.weaponLootID,components.melee.itemID,56,
0,1,weaponSetups.2.attachmentSetup.0.attachmentLootID,components.melee.components.attach1.itemID,57,
0,1,weaponSetups.2.attachmentSetup.0.attachmentBlueprintLootID,components.melee.components.attach1.components.attachBP.itemID,234,
0,1,weaponSetups.2.attachmentSetup.1.attachmentLootID,components.melee.components.attach2.itemID,58,
0,1,weaponSetups.2.attachmentSetup.1.attachmentBlueprintLootID,components.melee.components.attach2.components.attachBP.itemID,235,
0,1,weaponSetups.2.attachmentSetup.2.attachmentLootID,components.melee.components.attach3.itemID,59,
0,1,weaponSetups.2.attachmentSetup.2.attachmentBlueprintLootID,components.melee.components.attach3.components.attachBP.itemID,236,
0,1,weaponSetups.2.attachmentSetup.3.attachmentLootID,components.melee.components.attach4.itemID,60,
0,1,weaponSetups.2.attachmentSetup.3.attachmentBlueprintLootID,components.melee.components.attach4.components.attachBP.itemID,237,
0,1,weaponSetups.2.attachmentSetup.4.attachmentLootID,components.melee.components.attach5.itemID,61,
0,1,weaponSetups.2.attachmentSetup.4.attachmentBlueprintLootID,components.melee.components.attach5.components.attachBP.itemID,238,
0,1,weaponSetups.2.attachmentSetup.5.attachmentLootID,components.melee.components.attach6.itemID,62,
0,1,weaponSetups.2.attachmentSetup.5.attachmentBlueprintLootID,components.melee.components.attach6.components.attachBP.itemID,239,
0,1,weaponSetups.2.attachmentSetup.6.attachmentLootID,components.melee.components.attach7.itemID,63,
0,1,weaponSetups.2.attachmentSetup.6.attachmentBlueprintLootID,components.melee.components.attach7.components.attachBP.itemID,240,
0,1,weaponSetups.2.camoLootID,components.melee.components.camo.itemID,74,
0,1,weaponSetups.2.reticleLootID,components.melee.components.reticle.itemID,75,
0,1,weaponSetups.2.stickerLootIDs.0,components.melee.components.sticker1.itemID,76,
0,1,weaponSetups.2.stickerLootIDs.1,components.melee.components.sticker2.itemID,77,
0,1,weaponSetups.2.stickerLootIDs.2,components.melee.components.sticker3.itemID,78,
0,1,weaponSetups.2.stickerLootIDs.3,components.melee.components.sticker4.itemID,79,
0,1,weaponSetups.2.stickerLootIDs.4,components.melee.components.sticker5.itemID,80,
0,1,weaponSetups.2.cosmeticAttachmentLootID,components.melee.components.cosmetic.itemID,82,
0,1,equipmentSetups.0.equipmentLootID,components.equip1.itemID,83,
0,1,equipmentSetups.1.equipmentLootID,components.equip2.itemID,84,
0,1,fieldUpgradeSetups.0.fieldUpgradeLootID,components.fieldupgrade1.itemID,85,
0,1,fieldUpgradeSetups.1.fieldUpgradeLootID,components.fieldupgrade2.itemID,86,
0,1,perkLootIDs.0,components.perk1.itemID,87,
0,1,perkLootIDs.1,components.perk2.itemID,88,
0,1,perkLootIDs.2.,components.perk3.itemID,89,
0,1,perkLootIDs.3,components.perk4.itemID,252,
0,1,perkBonusLootID,components.perkbonus.itemID,253,
0,1,wildcardLootID,components.wildcard.itemID,90,
0,4,killstreakSetups.0.killstreakLootID,components.killstreak1.itemID,91,
0,4,killstreakSetups.1.killstreakLootID,components.killstreak2.itemID,92,
0,4,killstreakSetups.2.killstreakLootID,components.killstreak3.itemID,93,
0,4,killstreakSetups.3.killstreakLootID,components.killstreak4.itemID,251,
0,1,weaponSetups.0.weaponVariantID,components.primary.metadata.variantID,95,
0,1,weaponSetups.0.attachmentSetup.0.attachmentVariantID,components.primary.components.attach1.metadata.variantID,96,
0,1,weaponSetups.0.attachmentSetup.1.attachmentVariantID,components.primary.components.attach2.metadata.variantID,97,
0,1,weaponSetups.0.attachmentSetup.2.attachmentVariantID,components.primary.components.attach3.metadata.variantID,98,
0,1,weaponSetups.0.attachmentSetup.3.attachmentVariantID,components.primary.components.attach4.metadata.variantID,99,
0,1,weaponSetups.0.attachmentSetup.4.attachmentVariantID,components.primary.components.attach5.metadata.variantID,100,
0,1,weaponSetups.0.attachmentSetup.5.attachmentVariantID,components.primary.components.attach6.metadata.variantID,101,
0,1,weaponSetups.0.attachmentSetup.6.attachmentVariantID,components.primary.components.attach7.metadata.variantID,102,
0,1,weaponSetups.0.attachmentSetup.7.attachmentVariantID,components.primary.components.attach8.metadata.variantID,103,
0,1,weaponSetups.0.attachmentSetup.8.attachmentVariantID,components.primary.components.attach9.metadata.variantID,104,
0,1,weaponSetups.0.attachmentSetup.9.attachmentVariantID,components.primary.components.attach10.metadata.variantID,105,
0,1,weaponSetups.0.attachmentSetup.10.attachmentVariantID,components.primary.components.attach11.metadata.variantID,106,
0,1,weaponSetups.0.attachmentSetup.11.attachmentVariantID,components.primary.components.attach12.metadata.variantID,107,
0,1,weaponSetups.0.attachmentSetup.12.attachmentVariantID,components.primary.components.attach13.metadata.variantID,108,
0,1,weaponSetups.0.attachmentSetup.13.attachmentVariantID,components.primary.components.attach14.metadata.variantID,109,
0,1,weaponSetups.0.attachmentSetup.14.attachmentVariantID,components.primary.components.attach15.metadata.variantID,110,
0,1,weaponSetups.0.attachmentSetup.15.attachmentVariantID,components.primary.components.attach16.metadata.variantID,111,
0,1,weaponSetups.0.attachmentSetup.16.attachmentVariantID,components.primary.components.attach17.metadata.variantID,112,
0,1,weaponSetups.1.weaponVariantID,components.secondary.metadata.variantID,113,
0,1,weaponSetups.1.attachmentSetup.0.attachmentVariantID,components.secondary.components.attach1.metadata.variantID,114,
0,1,weaponSetups.1.attachmentSetup.1.attachmentVariantID,components.secondary.components.attach2.metadata.variantID,115,
0,1,weaponSetups.1.attachmentSetup.2.attachmentVariantID,components.secondary.components.attach3.metadata.variantID,116,
0,1,weaponSetups.1.attachmentSetup.3.attachmentVariantID,components.secondary.components.attach4.metadata.variantID,117,
0,1,weaponSetups.1.attachmentSetup.4.attachmentVariantID,components.secondary.components.attach5.metadata.variantID,118,
0,1,weaponSetups.1.attachmentSetup.5.attachmentVariantID,components.secondary.components.attach6.metadata.variantID,119,
0,1,weaponSetups.1.attachmentSetup.6.attachmentVariantID,components.secondary.components.attach7.metadata.variantID,120,
0,1,weaponSetups.1.attachmentSetup.7.attachmentVariantID,components.secondary.components.attach8.metadata.variantID,121,
0,1,weaponSetups.1.attachmentSetup.8.attachmentVariantID,components.secondary.components.attach9.metadata.variantID,122,
0,1,weaponSetups.1.attachmentSetup.9.attachmentVariantID,components.secondary.components.attach10.metadata.variantID,123,
0,1,weaponSetups.1.attachmentSetup.10.attachmentVariantID,components.secondary.components.attach11.metadata.variantID,124,
0,1,weaponSetups.1.attachmentSetup.11.attachmentVariantID,components.secondary.components.attach12.metadata.variantID,125,
0,1,weaponSetups.1.attachmentSetup.12.attachmentVariantID,components.secondary.components.attach13.metadata.variantID,126,
0,1,weaponSetups.1.attachmentSetup.13.attachmentVariantID,components.secondary.components.attach14.metadata.variantID,127,
0,1,weaponSetups.1.attachmentSetup.14.attachmentVariantID,components.secondary.components.attach15.metadata.variantID,128,
0,1,weaponSetups.1.attachmentSetup.15.attachmentVariantID,components.secondary.components.attach16.metadata.variantID,129,
0,1,weaponSetups.1.attachmentSetup.16.attachmentVariantID,components.secondary.components.attach17.metadata.variantID,130,
0,1,weaponSetups.1.weaponVariantID,components.melee.metadata.variantID,131,
0,1,weaponSetups.2.attachmentSetup.0.attachmentVariantID,components.melee.components.attach1.metadata.variantID,132,
0,1,weaponSetups.2.attachmentSetup.1.attachmentVariantID,components.melee.components.attach2.metadata.variantID,133,
0,1,weaponSetups.2.attachmentSetup.2.attachmentVariantID,components.melee.components.attach3.metadata.variantID,134,
0,1,weaponSetups.2.attachmentSetup.3.attachmentVariantID,components.melee.components.attach4.metadata.variantID,135,
0,1,weaponSetups.2.attachmentSetup.4.attachmentVariantID,components.melee.components.attach5.metadata.variantID,136,
0,1,weaponSetups.2.attachmentSetup.5.attachmentVariantID,components.melee.components.attach6.metadata.variantID,137,
0,1,weaponSetups.2.attachmentSetup.6.attachmentVariantID,components.melee.components.attach7.metadata.variantID,138,
0,1,equipmentSetups.0.equipmentVariantID,149,0,
0,1,equipmentSetups.1.equipmentVariantID,150,0,
0,6,clanTagLootID,components.clantag.itemID,151,
0,3,weaponSetups.0.weaponLootID,components.primary.itemID,2,
0,3,weaponSetups.0.attachmentSetup.0.attachmentLootID,components.primary.components.attach1.itemID,3,
0,3,weaponSetups.0.attachmentSetup.0.attachmentBlueprintLootID,components.primary.components.attach1.components.attachBP.itemID,200,
0,3,weaponSetups.0.attachmentSetup.1.attachmentLootID,components.primary.components.attach2.itemID,4,
0,3,weaponSetups.0.attachmentSetup.1.attachmentBlueprintLootID,components.primary.components.attach2.components.attachBP.itemID,201,
0,3,weaponSetups.0.attachmentSetup.2.attachmentLootID,components.primary.components.attach3.itemID,5,
0,3,weaponSetups.0.attachmentSetup.2.attachmentBlueprintLootID,components.primary.components.attach3.components.attachBP.itemID,202,
0,3,weaponSetups.0.attachmentSetup.3.attachmentLootID,components.primary.components.attach4.itemID,6,
0,3,weaponSetups.0.attachmentSetup.3.attachmentBlueprintLootID,components.primary.components.attach4.components.attachBP.itemID,203,
0,3,weaponSetups.0.attachmentSetup.4.attachmentLootID,components.primary.components.attach5.itemID,7,
0,3,weaponSetups.0.attachmentSetup.4.attachmentBlueprintLootID,components.primary.components.attach5.components.attachBP.itemID,204,
0,3,weaponSetups.0.attachmentSetup.5.attachmentLootID,components.primary.components.attach6.itemID,8,
0,3,weaponSetups.0.attachmentSetup.5.attachmentBlueprintLootID,components.primary.components.attach6.components.attachBP.itemID,205,
0,3,weaponSetups.0.attachmentSetup.6.attachmentLootID,components.primary.components.attach7.itemID,9,
0,3,weaponSetups.0.attachmentSetup.6.attachmentBlueprintLootID,components.primary.components.attach7.components.attachBP.itemID,206,
0,3,weaponSetups.0.attachmentSetup.7.attachmentLootID,components.primary.components.attach8.itemID,10,
0,3,weaponSetups.0.attachmentSetup.7.attachmentBlueprintLootID,components.primary.components.attach8.components.attachBP.itemID,207,
0,3,weaponSetups.0.attachmentSetup.8.attachmentLootID,components.primary.components.attach9.itemID,11,
0,3,weaponSetups.0.attachmentSetup.8.attachmentBlueprintLootID,components.primary.components.attach9.components.attachBP.itemID,208,
0,3,weaponSetups.0.attachmentSetup.9.attachmentLootID,components.primary.components.attach10.itemID,12,
0,3,weaponSetups.0.attachmentSetup.9.attachmentBlueprintLootID,components.primary.components.attach10.components.attachBP.itemID,209,
0,3,weaponSetups.0.attachmentSetup.10.attachmentLootID,components.primary.components.attach11.itemID,13,
0,3,weaponSetups.0.attachmentSetup.10.attachmentBlueprintLootID,components.primary.components.attach11.components.attachBP.itemID,210,
0,3,weaponSetups.0.attachmentSetup.11.attachmentLootID,components.primary.components.attach12.itemID,14,
0,3,weaponSetups.0.attachmentSetup.11.attachmentBlueprintLootID,components.primary.components.attach12.components.attachBP.itemID,211,
0,3,weaponSetups.0.attachmentSetup.12.attachmentLootID,components.primary.components.attach13.itemID,15,
0,3,weaponSetups.0.attachmentSetup.12.attachmentBlueprintLootID,components.primary.components.attach13.components.attachBP.itemID,212,
0,3,weaponSetups.0.attachmentSetup.13.attachmentLootID,components.primary.components.attach14.itemID,16,
0,3,weaponSetups.0.attachmentSetup.13.attachmentBlueprintLootID,components.primary.components.attach14.components.attachBP.itemID,213,
0,3,weaponSetups.0.attachmentSetup.14.attachmentLootID,components.primary.components.attach15.itemID,17,
0,3,weaponSetups.0.attachmentSetup.14.attachmentBlueprintLootID,components.primary.components.attach15.components.attachBP.itemID,214,
0,3,weaponSetups.0.attachmentSetup.15.attachmentLootID,components.primary.components.attach16.itemID,18,
0,3,weaponSetups.0.attachmentSetup.15.attachmentBlueprintLootID,components.primary.components.attach16.components.attachBP.itemID,215,
0,3,weaponSetups.0.attachmentSetup.16.attachmentLootID,components.primary.components.attach17.itemID,19,
0,3,weaponSetups.0.attachmentSetup.16.attachmentBlueprintLootID,components.primary.components.attach17.components.attachBP.itemID,216,
0,3,weaponSetups.0.camoLootID,components.primary.components.camo.itemID,20,
0,3,weaponSetups.0.reticleLootID,components.primary.components.reticle.itemID,21,
0,3,weaponSetups.0.stickerLootIDs.0,components.primary.components.sticker1.itemID,22,
0,3,weaponSetups.0.stickerLootIDs.1,components.primary.components.sticker2.itemID,23,
0,3,weaponSetups.0.stickerLootIDs.2,components.primary.components.sticker3.itemID,24,
0,3,weaponSetups.0.stickerLootIDs.3,components.primary.components.sticker4.itemID,25,
0,3,weaponSetups.0.stickerLootIDs.4,components.primary.components.sticker5.itemID,26,
0,3,weaponSetups.0.cosmeticAttachmentLootID,components.primary.components.cosmetic.itemID,28,
0,3,weaponSetups.1.weaponLootID,components.secondary.itemID,29,
0,3,weaponSetups.1.attachmentSetup.0.attachmentLootID,components.secondary.components.attach1.itemID,30,
0,3,weaponSetups.1.attachmentSetup.0.attachmentBlueprintLootID,components.secondary.components.attach1.components.attachBP.itemID,217,
0,3,weaponSetups.1.attachmentSetup.1.attachmentLootID,components.secondary.components.attach2.itemID,31,
0,3,weaponSetups.1.attachmentSetup.1.attachmentBlueprintLootID,components.secondary.components.attach2.components.attachBP.itemID,218,
0,3,weaponSetups.1.attachmentSetup.2.attachmentLootID,components.secondary.components.attach3.itemID,32,
0,3,weaponSetups.1.attachmentSetup.2.attachmentBlueprintLootID,components.secondary.components.attach3.components.attachBP.itemID,219,
0,3,weaponSetups.1.attachmentSetup.3.attachmentLootID,components.secondary.components.attach4.itemID,33,
0,3,weaponSetups.1.attachmentSetup.3.attachmentBlueprintLootID,components.secondary.components.attach4.components.attachBP.itemID,220,
0,3,weaponSetups.1.attachmentSetup.4.attachmentLootID,components.secondary.components.attach5.itemID,34,
0,3,weaponSetups.1.attachmentSetup.4.attachmentBlueprintLootID,components.secondary.components.attach5.components.attachBP.itemID,221,
0,3,weaponSetups.1.attachmentSetup.5.attachmentLootID,components.secondary.components.attach6.itemID,35,
0,3,weaponSetups.1.attachmentSetup.5.attachmentBlueprintLootID,components.secondary.components.attach6.components.attachBP.itemID,222,
0,3,weaponSetups.1.attachmentSetup.6.attachmentLootID,components.secondary.components.attach7.itemID,36,
0,3,weaponSetups.1.attachmentSetup.6.attachmentBlueprintLootID,components.secondary.components.attach7.components.attachBP.itemID,223,
0,3,weaponSetups.1.attachmentSetup.7.attachmentLootID,components.secondary.components.attach8.itemID,37,
0,3,weaponSetups.1.attachmentSetup.7.attachmentBlueprintLootID,components.secondary.components.attach8.components.attachBP.itemID,224,
0,3,weaponSetups.1.attachmentSetup.8.attachmentLootID,components.secondary.components.attach9.itemID,38,
0,3,weaponSetups.1.attachmentSetup.8.attachmentBlueprintLootID,components.secondary.components.attach9.components.attachBP.itemID,225,
0,3,weaponSetups.1.attachmentSetup.9.attachmentLootID,components.secondary.components.attach10.itemID,39,
0,3,weaponSetups.1.attachmentSetup.9.attachmentBlueprintLootID,components.secondary.components.attach10.components.attachBP.itemID,226,
0,3,weaponSetups.1.attachmentSetup.10.attachmentLootID,components.secondary.components.attach11.itemID,40,
0,3,weaponSetups.1.attachmentSetup.10.attachmentBlueprintLootID,components.secondary.components.attach11.components.attachBP.itemID,227,
0,3,weaponSetups.1.attachmentSetup.11.attachmentLootID,components.secondary.components.attach12.itemID,41,
0,3,weaponSetups.1.attachmentSetup.11.attachmentBlueprintLootID,components.secondary.components.attach12.components.attachBP.itemID,228,
0,3,weaponSetups.1.attachmentSetup.12.attachmentLootID,components.secondary.components.attach13.itemID,42,
0,3,weaponSetups.1.attachmentSetup.12.attachmentBlueprintLootID,components.secondary.components.attach13.components.attachBP.itemID,229,
0,3,weaponSetups.1.attachmentSetup.13.attachmentLootID,components.secondary.components.attach14.itemID,43,
0,3,weaponSetups.1.attachmentSetup.13.attachmentBlueprintLootID,components.secondary.components.attach14.components.attachBP.itemID,230,
0,3,weaponSetups.1.attachmentSetup.14.attachmentLootID,components.secondary.components.attach15.itemID,44,
0,3,weaponSetups.1.attachmentSetup.14.attachmentBlueprintLootID,components.secondary.components.attach15.components.attachBP.itemID,231,
0,3,weaponSetups.1.attachmentSetup.15.attachmentLootID,components.secondary.components.attach16.itemID,45,
0,3,weaponSetups.1.attachmentSetup.15.attachmentBlueprintLootID,components.secondary.components.attach16.components.attachBP.itemID,232,
0,3,weaponSetups.1.attachmentSetup.16.attachmentLootID,components.secondary.components.attach17.itemID,46,
0,3,weaponSetups.1.attachmentSetup.16.attachmentBlueprintLootID,components.secondary.components.attach17.components.attachBP.itemID,233,
0,3,weaponSetups.1.camoLootID,components.secondary.components.camo.itemID,47,
0,3,weaponSetups.1.reticleLootID,components.secondary.components.reticle.itemID,48,
0,3,weaponSetups.1.stickerLootIDs.0,components.secondary.components.sticker1.itemID,49,
0,3,weaponSetups.1.stickerLootIDs.1,components.secondary.components.sticker2.itemID,50,
0,3,weaponSetups.1.stickerLootIDs.2,components.secondary.components.sticker3.itemID,51,
0,3,weaponSetups.1.stickerLootIDs.3,components.secondary.components.sticker4.itemID,52,
0,3,weaponSetups.1.stickerLootIDs.4,components.secondary.components.sticker5.itemID,53,
0,3,weaponSetups.1.cosmeticAttachmentLootID,components.secondary.components.cosmetic.itemID,55,
0,3,weaponSetups.2.weaponLootID,components.melee.itemID,56,
0,3,weaponSetups.2.attachmentSetup.0.attachmentLootID,components.melee.components.attach1.itemID,57,
0,3,weaponSetups.2.attachmentSetup.0.attachmentBlueprintLootID,components.melee.components.attach1.components.attachBP.itemID,234,
0,3,weaponSetups.2.attachmentSetup.1.attachmentLootID,components.melee.components.attach2.itemID,58,
0,3,weaponSetups.2.attachmentSetup.1.attachmentBlueprintLootID,components.melee.components.attach2.components.attachBP.itemID,235,
0,3,weaponSetups.2.attachmentSetup.2.attachmentLootID,components.melee.components.attach3.itemID,59,
0,3,weaponSetups.2.attachmentSetup.2.attachmentBlueprintLootID,components.melee.components.attach3.components.attachBP.itemID,236,
0,3,weaponSetups.2.attachmentSetup.3.attachmentLootID,components.melee.components.attach4.itemID,60,
0,3,weaponSetups.2.attachmentSetup.3.attachmentBlueprintLootID,components.melee.components.attach4.components.attachBP.itemID,237,
0,3,weaponSetups.2.attachmentSetup.4.attachmentLootID,components.melee.components.attach5.itemID,61,
0,3,weaponSetups.2.attachmentSetup.4.attachmentBlueprintLootID,components.melee.components.attach5.components.attachBP.itemID,238,
0,3,weaponSetups.2.attachmentSetup.5.attachmentLootID,components.melee.components.attach6.itemID,62,
0,3,weaponSetups.2.attachmentSetup.5.attachmentBlueprintLootID,components.melee.components.attach6.components.attachBP.itemID,239,
0,3,weaponSetups.2.attachmentSetup.6.attachmentLootID,components.melee.components.attach7.itemID,63,
0,3,weaponSetups.2.attachmentSetup.6.attachmentBlueprintLootID,components.melee.components.attach7.components.attachBP.itemID,240,
0,3,weaponSetups.2.camoLootID,components.melee.components.camo.itemID,74,
0,3,weaponSetups.2.reticleLootID,components.melee.components.reticle.itemID,75,
