ui_super_state,1,1,c,i,0,0,7,,,,,,,,,
ui_super_ref,1,1,c,s,none,,,,,,,,,,,
ui_super_reminder,1,,c,b,0,1,1,,,,,,,,,
ui_damage_event,1,1,c,n,0,0,1,,,,,,,,,
ui_edge_glow,1,1,c,a,0,0,256,,,,,,,,,
ui_edge_glow_trials,1,,c,a,0,0,256,,,,,,,,,
ui_death_details_enemy_health,1,,c,f,-1,-1,1000,,,,,,,,,
ui_death_details_hits_0,1,,c,i,0,0,10,,,,,,,,,
ui_death_details_hits_1,1,,c,i,0,0,10,,,,,,,,,
ui_death_details_hits_2,1,,c,i,0,0,10,,,,,,,,,
ui_death_details_hits_3,1,,c,i,0,0,10,,,,,,,,,
ui_death_details_attacker_0,1,,c,i,-1,-1,200,,,,,,,,,
ui_death_details_attacker_1,1,,c,i,-1,-1,200,,,,,,,,,
ui_death_details_attacker_2,1,,c,i,-1,-1,200,,,,,,,,,
ui_death_details_attacker_3,1,,c,i,-1,-1,200,,,,,,,,,
ui_callout_area_id,1,,c,i,-1,-1,100,,,,,1,,,,
ui_remote_control_sequence,1,1,c,i,-1,-1,99,,,,,,,,,
ui_killstreak_connection,1,,c,i,0,0,4,,,,,,,,,
ui_player_splash_id_0,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_id_1,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_id_2,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_id_3,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_id_4,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_id_5,1,,c,i,-1,-1,4095,,,,,,,,,
ui_player_splash_param_0,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_param_1,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_param_2,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_param_3,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_param_4,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_param_5,1,,c,i,-1,-1,524287,,,,,,,,,
ui_player_splash_cardClientId_0,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_cardClientId_1,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_cardClientId_2,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_cardClientId_3,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_cardClientId_4,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_cardClientId_5,1,,c,i,-1,-1,200,,,,,,,,,
ui_player_splash_use_alt_0,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_use_alt_1,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_use_alt_2,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_use_alt_3,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_use_alt_4,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_use_alt_5,1,,c,i,0,0,5,,,,,,,,,
ui_player_splash_force_hide_current_splash,1,,c,b,0,0,1,,,,,,,,,
ui_player_splash_scriptBundle_0,1,,c,i,-1,-1,1,,,,,,,,,
ui_player_splash_scriptBundle_1,1,,c,i,-1,-1,1,,,,,,,,,
ui_player_splash_scriptBundle_2,1,,c,i,-1,-1,1,,,,,,,,,
ui_player_splash_scriptBundle_3,1,,c,i,-1,-1,1,,,,,,,,,
ui_player_splash_scriptBundle_4,1,,c,i,-1,-1,1,,,,,,,,,
ui_player_splash_scriptBundle_5,1,,c,i,-1,-1,1,,,,,,,,,
ui_misc_message_id,1,,c,i,-1,-1,128,,,,,,,,,
ui_misc_message_trigger,1,,c,n,,,,,,,,,,,,
ui_objective_progress,1,,c,f,0,0,1,0,,,,,,,,
ui_objective_pinned_text_param,1,1,c,i,0,-1,30,,,,,,,,,
ui_uplink_carrier_hud,1,,c,b,0,0,1,,,,,,,,,
ui_objective_timer_stopped,1,,g,b,0,0,1,,,,,,,,,
ui_using_retro_arcade_ui,1,,c,b,0,0,1,,,,,,,,,
ui_bowling_charging,1,,c,b,0,0,1,,,,,,,,,
ui_head_equip_class,1,1,c,i,0,0,3,,,,,,,,,
ui_br_objective_index,1,,c,i,0,0,250,,,,,1,,,,
ui_br_objective_reward_tier,1,,c,i,0,0,250,,,,,1,,,,
ui_br_objective_param,1,,c,i,0,0,99999,,,,,1,,,,
ui_br_objective_countdown_timer,1,,c,t,0,,,1,,,,1,,,,
ui_br_objective_loot_id,1,,c,i,-1,-1,10000000,,,,,1,,,,
ui_br_assassination_target,1,,c,i,0,0,2047,,,,,1,,,,
ui_br_assassination_target_timer,1,,c,t,0,,,1,,,,1,,,,
ui_br_objective_types,1,,g,a,0,,,,,,,,,,,
ui_br_using_killstreak,1,,c,b,0,0,1,,,,,,,,,
ui_match_timer_hidden,1,,g,b,0,0,1,,,,,,,,,
ui_match_timer_stopped,1,,g,b,0,0,1,,,,,,,,,
ui_allies_alive,1,,g,i,0,-1,200,,,,,,,,,
ui_axis_alive,1,,g,i,0,-1,200,,,,,,,,,
ui_hitmarker_audio_events,1,1,c,i,0,0,15,,,,,,,,,
ui_current_round,1,,g,i,0,0,99999999,,,,,,,,,
ui_afk_warning,1,,c,b,0,0,1,,,,,,,,,
ui_mapshot_camera,1,,c,b,0,,,,,,,,,,,
ui_player_spawned_notify,1,,c,n,0,,,,,,,,,,,
ui_match_over,1,,g,b,0,0,1,,,,,,,,,
ui_last_round,1,,g,b,0,0,1,,,,,,,,,
ui_round_hint_override_attackers,1,,g,i,0,0,4,,,,,,,,,
ui_round_hint_override_defenders,1,,g,i,0,0,4,,,,,,,,,
ui_skip_loadout,1,,c,b,0,0,1,,,,,,,,,
ui_friendly_time_to_beat,1,,c,f,0,0,1024,,,,,,,,,
ui_enemy_time_to_beat,1,,c,f,0,0,1024,,,,,,,,,
ui_hide_minimap,1,,c,b,1,0,1,,,,,,,,,
ui_compass_hide_weapon_pings_minimap,1,,g,i,0,0,2,,,,,,,,,
ui_cranked_timer_stopped,1,,c,b,0,0,1,,,,,,,,,
ui_tac_ops_map_open,1,,c,b,0,0,1,,,,,,,,,
ui_killed_player,0,,c,i,-1,-1,200,,,,,,,,,
ui_killed_player_notify,1,,c,n,0,,,,,,,,,,,
ui_in_infil,1,,g,i,-1,-1,3,,,,,,,,,
ui_only_default_loadouts,0,,g,b,0,0,1,,,,,,,,,
ui_self_revive,1,,c,b,0,0,1,,,,,,,,,
ui_equipment_id_primary,1,1,c,i,0,0,128,,,,,,,,,
ui_equipment_id_secondary,1,1,c,i,0,0,255,,,,,,,,,
ui_reviver_id,1,0,c,i,-1,-1,200,,,,,1,,,,
ui_weapon_pickup,1,,c,i,0,-20,20,,,,,,,,,
ui_javelin_view,1,,c,i,0,0,1,,,,,,,,,
ui_javelin_state,1,,c,i,0,0,4,,,,,,,,,
ui_overtime_time,1,,g,f,0,0,30,,,,,,,,,
ui_perk_package_state,1,1,c,i,0,0,4,,,,,,,,,
ui_perk_package_changed,1,,c,n,,0,,,,,,,,,,
ui_perk_package_super1,1,1,c,i,0,0,255,,,,,,,,,
ui_perk_package_super2,1,1,c,i,0,0,127,,,,,,,,,
ui_perk_package_bundle_index,1,1,c,i,-1,-2,10,,,,,,,,,
ui_in_overtime_round,1,,g,b,0,0,1,,,,,,,,,
ui_gunTable,1,,g,i,-1,-1,5,,,,,,,,,
ui_life_kill_count,1,,c,i,0,0,255,,,,,,,,,
ui_round_end_friendly_score,1,,c,i,0,0,16384,,,,,,,,,
ui_round_end_enemy_score,1,,c,i,0,0,16384,,,,,,,,,
ui_round_end_match_bonus,1,,c,i,0,0,16384,,,,,,,,,
ui_round_end_extra_message,1,,c,i,0,0,5,,,,,,,,,
ui_br_infil_started,1,,c,i,0,0,1,,,,,,,,,
ui_br_infiled,1,,c,i,0,0,1,,,,,,,,,
ui_keypad_data,1,,c,i,0,0,65536,,,,,,,,,
ui_safe_combination,1,,c,i,-1,-1,999999,,,,,,,,,
ui_safe_hands_resetting,1,,c,b,0,0,1,,,,,,,,,
ui_deadsilence_overlay,1,1,c,i,-1,-1,2,,,,,,,,,
ui_speedboost_overlay,1,1,c,i,-1,-1,2,,,,,,,,,
ui_shrapnel_overlay,1,,c,i,0,0,3,,,,,,,,,
ui_lower_message,1,,c,i,0,0,100,,,,,,,,,
ui_lower_message_time,1,,c,t,0,,,,,,,,,,,
ui_apache_screens_state,1,1,c,i,0,0,2,,,,,,,,,
ui_gas_mask_juggernaut,1,1,c,i,0,-1,6,,,,,,,,,
ui_zm_bink_overlay_state,1,,c,i,0,0,3,,,,,,,,,
ui_pri_weapon_rarity_zm,1,,c,i,0,0,6,,,,,,,,,
ui_sec_weapon_rarity_zm,1,,c,i,0,0,6,,,,,,,,,
ui_pri_weapon_pap_level_zm,1,,c,i,0,0,4,,,,,1,1,,,
ui_sec_weapon_pap_level_zm,1,,c,i,0,0,4,,,,,1,1,,,
ui_pri_weapon_ammomod_zm,1,,c,i,0,0,10,,,,,1,1,,,
ui_sec_weapon_ammomod_zm,1,,c,i,0,0,10,,,,,1,1,,,
ui_last_stand_type,1,,g,i,0,0,3,,,,,,,,,
ui_tablet_active,1,,c,i,0,0,1,,,,,,,,,
ui_squad_spawn_combat,1,,c,b,0,0,1,,,,,,,,,
ui_killcam_copycat,1,,g,b,1,0,1,,,,,,,,,
ui_lethal_recharge_progress,1,,c,f,0,0,1,,,,,,,,,
ui_tactical_recharge_progress,1,,c,f,0,0,1,,,,,,,,,
ui_recharge_notify,1,,c,i,-1,-1,2,,,,,,,,,
ui_hvt_value,1,,c,i,0,0,16384,,,,,,,,,
ui_overcharge,1,1,c,i,0,0,2,,,,,,,,,
scriptable_loot_hide,1,,g,b,0,0,1,,,,,,,,,
ui_loadout_changed,1,,c,i,0,0,11,,,,,,,,,
ui_br_minimap_radius,1,,g,i,6000,0,65536,,,,,,,,,
ui_hack_progress,1,1,c,f,0,0,1,,,,,,,,,
ui_hack_index,1,1,c,i,0,0,255,,,,,,,,,
ui_is_laststand,1,,c,b,0,0,1,,,,,,,,,
ui_emp_progress,1,,c,f,0,0,1,,,,,,,,,
ui_emp_show,1,,c,b,0,0,1,,,,,,,,,
ui_pet_watch_state,1,1,c,i,0,-999999,999999,,,,,,,,,
ui_pet_watch_action,1,,c,i,0,-144,144,,,,,,,,,
ui_pet_watch_health_dirty,1,,c,i,0,-240,240,,,,,,,,,
ui_pet_watch_health_unruly,1,,c,i,0,-240,240,,,,,,,,,
ui_pet_watch_health_hungry,1,,c,i,0,-240,240,,,,,,,,,
ui_pet_watch_health_bored,1,,c,i,0,-240,240,,,,,,,,,
ui_pet_watch_bonus_earned_0,1,,c,i,0,0,99999,,,,,,,,,
ui_pet_watch_bonus_earned_1,1,,c,i,0,0,99999,,,,,,,,,
ui_pet_watch_bonus_earned_2,1,,c,i,0,0,99999,,,,,,,,,
ui_pet_watch_bonus_earned_3,1,,c,i,0,0,99999,,,,,,,,,
ui_pet_watch_bonus_earned_4,1,,c,i,0,0,99999,,,,,,,,,
ui_smart_watch_interact,1,,c,i,0,0,10,,,,,,,,,
ui_smart_watch_check,1,,c,i,0,0,1,,,,,,,,,
ui_in_spawn_camera,1,,c,b,0,0,1,,,,,,,,,
ui_hide_objectives,1,,c,b,0,0,1,,,,,,,,,
is_night_map,0,,g,b,0,0,1,,,,,,,,,
ui_is_in_bowling,1,,c,b,0,0,1,,,,,,,,,
ui_player_in_infil,1,,c,b,0,0,1,,,,,,,,,
ui_round_end_winner,1,,g,i,0,0,2,,,,,,,,,
ui_loadout_copied,1,,c,n,,,,,,,,,,,,
ui_disable_killstreaks,1,,g,b,0,0,1,,,,,,,,,
ui_disable_fieldupgrades,1,,g,b,0,0,1,,,,,,,,,
ui_open_loadout_bag,1,,c,b,0,0,1,,,,,,,,,
ui_longshot_dist,1,,c,f,0,0,8191,,,,,,,,,
ui_longshot_special,1,,c,b,0,0,1,,,,,,,,,
ui_classtable_override,1,,g,i,0,0,5,,,,,,,,,
ui_gamemode_override,1,,g,i,0,0,10,,,,,,,,,
ui_equipment_id_health,1,,c,i,0,0,64,,,,,,,,,
ui_equipment_id_health_numCharges,1,,c,i,0,0,99,,,,,1,,,,
ui_br_has_plate_pouch,1,,c,b,0,0,1,,,,,1,,,,
ui_br_altimeter_c130_height,1,,g,i,24000,0,32767,,,,,,,,,
ui_br_altimeter_sea_height,1,,g,i,0,0,16383,,,,,,,,,
ui_notify_show_minimal_hud,1,,c,n,0,,,,,,,,,,,
ui_geigercounter_meter,1,1,c,f,0,0,1,1,,,,,,,,
ui_geigercounter_type,1,1,c,i,0,0,5,,,,,,,,,
ui_buy_mode,1,,g,i,0,0,2,,,,,,,,,
ui_attacking_team,1,0,g,i,0,0,2,,,,,,,,,
ui_codcaster_notification,1,0,g,i,-1,-1,2147483646,,,,,,,,,
ui_perk_bonus_progress,1,,c,f,0,0,1,,,,,1,,,,
ui_perk_ultimate_progress,1,,c,f,0,0,1,,,,,1,,,,
ui_super_can_use,1,,c,b,0,0,1,,,,,,,,,
ui_super_tac_insert_respawn,1,,c,b,0,0,1,,,,,,,,,
ui_codcaster_fieldupgrade_max_count,1,,c,i,1,0,5,,,,,1,,,,
ui_is_exfil_active,1,,g,b,0,0,1,,,,,,,,,
ui_is_exfil_available,1,,g,b,0,0,1,,,,,,,,,
ui_is_exfil_countdown,1,,g,b,0,0,1,,,,,,,,,
ui_pause_time_remaining,1,,g,i,900,0,900,,,,,,,,,
ui_was_savegame_loaded_this_round,1,,g,b,0,0,1,,,,,,,,,
ui_time_played_save,1,,c,a,0,4294967295,0,,,,,,,,,
ui_is_player_at_squad_index_mutant,1,,g,a,0,0,,,,,,,,,,
ui_super_second_progress,1,1,c,f,0,0,1,,,,,,,,,
ui_ai_stealth_edge_glow,1,,c,a,0,0,256,,For showcasing if AI are detecting the player or not....,,,,,,,
ui_mgl_c4_state,1,,c,i,0,0,1,,,,,,,,,
ui_gameplay_telemetry_lastkill_dist,1,,c,f,0,0,2048,,,,,,,,,
ui_gameplay_telemetry_inStatSPM,1,,c,i,0,0,100000,,,,,,,,,
ui_gameplay_telemetry_killstreakCount,1,,c,i,0,0,100000,,,,,,,,,
ui_gameplay_telemetry_shotAccuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_operatorsKill,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_operatorsKD,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_operatorsDown,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_teamRevive,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_teamWipe,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_kdratio,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_pri_weap_kills,1,,c,i,0,0,100000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_downs,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_special_kills,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_headshot_count,1,,c,i,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_headshot_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_pri_weap_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_pri_weap_dist,1,,c,f,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_pri_weap_critical_kills,1,,c,i,0,0,99999,,,,,,,,,
ui_gameplay_telemetry_pri_weap_critical_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_pri_weap_ammo_mod_triggered,1,,c,i,0,0,999,,,,,,,,,
ui_gameplay_telemetry_pri_weap_longest_dist,1,,c,f,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_kdratio,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_sec_weap_kills,1,,c,i,0,0,100000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_downs,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_special_kills,1,,c,i,0,0,1000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_headshot_count,1,,c,i,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_headshot_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_sec_weap_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_sec_weap_critical_kills,1,,c,i,0,0,99999,,,,,,,,,
ui_gameplay_telemetry_sec_weap_critical_accuracy,1,,c,f,0,0,100,,,,,,,,,
ui_gameplay_telemetry_sec_weap_ammo_mod_triggered,1,,c,i,0,0,999,,,,,,,,,
ui_gameplay_telemetry_cash_earned,1,,c,i,0,0,99999,,,,,,,,,
ui_gameplay_telemetry_sec_weap_dist,1,,c,f,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_sec_weap_longest_dist,1,,c,f,0,0,10000,,,,,,,,,
ui_gameplay_telemetry_weap_most_kills,1,,c,s,none,,,,,,,,,,,
ui_gameplay_telemetry_weapon_most_damage,1,,c,s,none,,,,,,,,,,,
ui_br_has_been_interrogated,1,,c,b,0,0,1,,,,,1,,,,
ui_br_interrogate_tracking_other_team,1,,c,b,0,0,1,,,,,1,,,,
ui_br_interrogate_team_is_being_tracked,1,,c,b,0,0,1,,,,,1,,,,
ui_br_interrogation_signal_valid,1,,c,i,1,0,1,,,,,,,,,
ui_br_squad_revive_status,1,,c,a,0,,,,,,,1,,,,
ui_br_eliminated,1,,c,i,0,0,15,,,,,1,,,,
ui_br_extracted,1,,c,i,0,0,15,,,,,1,,,,
ui_br_squad_eliminated_active,1,,c,i,0,0,2,,,,,,,,,
ui_minimap_floor,1,,c,i,0,-32,32,,for multi-floor minimaps,,,1,,,,
ui_minimap_stream_hint_layer_flags,1,,c,i,0,0,255,,,,,1,,,,
ui_plea_for_help_data,1,,c,a,0,0,,,,,,,,,,
ui_plea_for_help_incoming_player_id,1,,c,i,-1,-1,200,,,,,,,,,
ui_plea_for_help_incoming_player_distance,1,,c,i,-1,-1,10,,,,,,,,,
ui_dmz_disguise_sixth_sense_glow,1,1,c,a,0,0,256,,,,,,,,,
ui_num_attackers,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_num_attackers,1,,c,i,0,0,7,,,,,,,,,
ui_combat_report_attacker_0,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_0,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_0,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_0,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_0,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_0,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_0,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_0,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_0,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_attacker_1,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_1,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_1,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_1,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_1,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_1,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_1,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_1,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_1,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_attacker_2,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_2,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_2,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_2,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_2,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_2,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_2,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_2,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_2,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_attacker_3,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_3,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_3,1,,c,b,0,0,1,,,,,,,,,
