mp_floating_bay,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_fort,0,0,,0.45,205,542,0,0,0.004,RUSF,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_fort_bg_preview,loading_mp_fort_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_fort_6v6_dev,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_futbol,0,0,,0.45,205,542,0,0,0.004,EASIMA,ALMAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_futbol_bg_preview,loading_mp_futbol_bg,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_hackney_yard,0,0,1,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,0,,DXR_ON,,1,10,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_hackney_am,0,0,,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,0,,DXR_ON,,1,11,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_iw9_audprop,0,0,,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,0,,DXR_ON,,1,11,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_grandprix_pm_2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_grandprix_pm_2_bg_preview,loading_mp_grandprix_pm_2_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_gulag_caves,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_historic_gw,0,0,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,0,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_historic_gw2,0,0,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,0,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_historic_dev,0,0,,,,,,,,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,0,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_hydro,0,0,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_hydro_bg_preview,loading_mp_hydro_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_hydro_dev,0,0,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,image_mp_map_templogo,loading_mp_hydro_bg,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_invasion,0,0,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,0,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_intercept,0,0,,0.6,205,542,0,-0.01,-0.008,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_intercept_bg_preview,loading_mp_intercept_bg,0,0,,DXR_OFF,,0,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_bigmap,0,0,,,,,,,,RUSF,SAS,RUSF,SAS,RUSF,SAS,FREE,1,,,,loading_mp_jup_bigmap_bg_preview,loading_mp_jup_bigmap_bg,0,0,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_bigmap_wz2,0,0,,,,,,,,RUSF,SAS,RUSF,SAS,RUSF,SAS,FREE,1,,,,loading_mp_jup_bigmap_bg_preview,loading_mp_jup_bigmap_bg,0,0,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_iw9_greenbox,0,0,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_hydro_bg_preview,loading_mp_hydro_bg,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_ob_proto,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_a,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_b,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_c,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_d,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_e,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_f,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_g,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_h,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jup_st_i,0,0,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,0,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_jupiter_v2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_kyoto,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_lifts,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_luxury,0,0,,0.45,205,542,0,0,0.004,ICORPS,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_luxury_bg_preview,loading_mp_luxury_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_catedral,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_catedral_bg_preview,loading_mp_mgl_catedral_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_crash2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_mgl_crash2_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_farm_18,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_farm_18_bg_preview,loading_mp_mgl_farm_18_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_luxury,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_luxury_bg_preview,loading_mp_mgl_luxury_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_shipment_iw9,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_shipment_bg_preview,loading_mp_mgl_shipment_iw9_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mgl_wallmarket_test,0,0,,0.42,205,542,0,0.016,0.009,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,400,1500,0,,0.08,-0.11,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_mtntown,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_museum,0,0,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,image_mp_map_templogo,loading_mp_museum_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_nogales_gw,0,0,,0.45,205,542,0,0,0.004,ZVIR,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_nogales_bg_preview,loading_mp_nogales_bg,0,0,25000,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_nogales_gw2,0,0,,0.45,205,542,0,0,0.004,ZVIR,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,image_mp_map_templogo,loading_mp_nogales_bg,0,0,25000,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_observatory,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_observ_bg_preview,loading_mp_observatory_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_ridge,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_ridgecrest,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_rush_v2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_saba_biomes,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_shipment_iw9,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_shipment_bg_preview,loading_mp_shipment_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_shipment_iw9_xmas,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_ship_xmas_bg_preview,loading_mp_ship_xmas_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_shoothouse2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_shoot_bg_preview,loading_mp_shoot_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_shoothouse2_mobile,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_shoot_bg_preview,loading_mp_shoothouse2_mobile_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_scrapyard_mobile,0,0,,0.45,205,542,90,-0.002,0,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_scrapyard_mobile_bg,0,0,,DXR_ON,,1,48,750,3500,1,,0.03,0.07,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_showdown2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_showdown2_bg_preview,loading_mp_showdown2_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_shrossing,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_sira_gw,0,0,,0.45,205,542,0,0,0.004,ZVIR,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_sira_gw_bg_preview,loading_mp_sira_gw_bg,0,0,25000,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_sira2_dev,0,0,,0.45,205,542,0,0,0.004,ZVIR,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_skerries_v2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_skerries_bg_preview,loading_mp_skerries_bg,0,0,,DXR_ON,,0,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_swap_meet,0,0,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_swap_meet_bg_preview,loading_mp_swap_meet_bg,0,0,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_swap_meet_dev,0,0,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,image_mp_map_templogo,loading_mp_swap_meet_bg,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_tenant,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_toujane2,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_toujane2_bg_preview,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
mp_tokyo,0,0,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,0,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,0,0,0,0,0,0,0,0,0
