49495,cer_jup_jp36_sn_boscar_mag_20_762s_armory_unlock,0,0,75000,54021,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49496,cer_jup_cp01_sm_coscar635_bar_hmr_amp_armory_unlock,0,0,75000,55164,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49497,cer_jup_cp01_sm_coscar635_stock_hmr_amp_armory_unlock,0,0,75000,55166,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49498,cer_jup_cp19_dm_sbeta_bar_1887_amp_armory_unlock,0,0,75000,55384,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49499,cer_jup_cp04_sh_vecho_bar_br_amp_armory_unlock,0,0,75000,55960,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49500,cer_jup_cp15_lm_mkilo3_mag_300_amp_armory_unlock,0,0,75000,55989,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49501,cer_jup_wc_jup_jp01_lm_mgolf36_bar_adverse_amp_armory_unlock,0,0,75000,56111,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49502,cer_jup_cp01_ar_mike4_mag_7_50b_amp_armory_unlock,0,0,75000,56492,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49503,cer_jup_jp26_la_mike32_rec_amp_armory_unlock,0,0,75000,56497,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
50061,cer_jup_reflex08,0,0,75000,39705,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49504,cer_jup_cp01_ar_mike16_bar_amp_armory_unlock,0,0,75000,57009,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49505,cer_jup_jp25_ar_balpha27_mag_las_armory_unlock,0,0,75000,57489,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49506,cer_jup_cp26_pi_swhiskey_cyl_amp_armory_unlock,0,0,75000,60652,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49507,cer_jup_jp32_pi_mpapa9_bar_amp_armory_unlock,0,0,75000,60881,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49508,cer_jup_cp04_lm_rkilo_drum_amp_armory_unlock,0,0,75000,65567,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49509,cer_jup_cp16_lm_slima_bar_amp_armory_unlock,0,0,75000,65573,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49510,cer_jup_grip_vert_tk_amp_armory_unlock,0,0,75000,65621,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
50059,cer_jup_hybridscope_02,0,0,75000,24022,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49511,cer_jup_jp17_sn_hsierra_mag_amp_armory_unlock,0,0,75000,69238,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49512,cer_jup_jp13_stockr_amp_svictork_armory_unlock,0,0,75000,69815,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49513,cer_jup_grip_angled_gh_armory_unlock,0,0,75000,71650,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49514,cer_jup_silencer_xxl_ar_armory_unlock,0,0,75000,71651,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49515,cer_jup_silencer_br_las_armory_unlock,0,0,75000,73678,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49516,cer_jup_jp35_sn_moscar_bar_blund_armory_unlock,0,0,75000,74070,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49517,cer_jup_bar_sh_cp44_amp_armory_unlock,0,0,75000,81281,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49518,cer_jup_dromeo_rec_amp_armory_unlock,0,0,75000,81356,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49519,cer_jup_jp38_sh_spapa12_stock_akimbo_amp_armory_unlock,0,0,75000,82134,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49520,cer_jup_jp25_ar_talpha95_bar_lgtlong_armory_unlock,0,0,75000,26012,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49521,cer_jup_jp03_sm_pmike_barsil_armory_unlock,0,0,75000,48118,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49522,cer_jup_iron_cdelta50_armory_unlock,0,0,75000,53975,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49523,cer_iw9_lm_ngolf7_armory_unlock,0,0,125000,11303,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49524,cer_iw9_pi_decho_armory_unlock,0,0,125000,11324,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49525,cer_iw9_sm_mpapa7_armory_unlock,0,0,125000,11311,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49526,cer_iw9_dm_scromeo_armory_unlock,0,0,125000,11312,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49527,cer_iw9_sh_charlie725_armory_unlock,0,0,125000,11313,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49528,cer_iw9_lm_slima_armory_unlock,0,0,125000,11314,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49529,cer_iw9_sm_victor_armory_unlock,0,0,125000,11315,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49530,cer_iw9_dm_sa700_armory_unlock,0,0,125000,11316,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49531,cer_iw9_sn_mromeo_armory_unlock,0,0,125000,11317,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49532,cer_iw9_lm_ahotel_armory_unlock,0,0,125000,11318,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49533,cer_iw9_dm_crossbow_armory_unlock,0,0,125000,11322,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49534,cer_iw9_pi_dechoauto_armory_unlock,0,0,125000,24472,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49535,cer_iw9_la_kgolf_armory_unlock,0,0,125000,11326,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49536,cer_iw9_sh_mviktor_armory_unlock,0,0,125000,11328,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49537,cer_iw9_dm_sbeta_armory_unlock,0,0,125000,11329,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49538,cer_iw9_dm_mike24_armory_unlock,0,0,125000,11330,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49539,cer_iw9_lm_foxtrot_armory_unlock,0,0,125000,11331,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49540,cer_iw9_sm_mpapax_armory_unlock,0,0,125000,11335,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49541,cer_br_soscar14_armory_unlock,0,0,125000,11336,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49542,cer_iw9_sm_mpapa5_armory_unlock,0,0,125000,11338,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49543,cer_iw9_ar_golf3_armory_unlock,0,0,125000,11339,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49544,cer_iw9_dm_xmike2010_armory_unlock,0,0,125000,11340,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49545,cer_iw9_sm_beta_armory_unlock,0,0,125000,11341,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49546,cer_iw9_lm_kilo21_armory_unlock,0,0,125000,11342,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49547,cer_iw9_dm_la700_armory_unlock,0,0,125000,11348,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49548,cer_iw9_dm_pgolf1_armory_unlock,0,0,125000,11349,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49549,cer_iw9_dm_mike14_armory_unlock,0,0,125000,11350,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49550,cer_iw9_la_rpapa7_armory_unlock,0,0,125000,11351,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49551,cer_iw9_pi_golf17_armory_unlock,0,0,125000,11307,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49552,cer_iw9_sh_mbravo_armory_unlock,0,0,125000,11356,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49553,cer_iw9_br_msecho_armory_unlock,0,0,125000,11357,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49554,cer_iw9_sn_limax_armory_unlock,0,0,125000,11358,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49555,cer_iw9_sn_alpha50_armory_unlock,0,0,125000,11359,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49556,cer_iw9_lm_rkilo_armory_unlock,0,0,125000,11360,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49557,cer_iw9_pi_golf18_armory_unlock,0,0,125000,11361,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49558,cer_iw9_ar_schotel_armory_unlock,0,0,125000,11362,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49559,cer_iw9_sm_aviktor_armory_unlock,0,0,125000,11364,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49560,cer_iw9_sm_alpha57_armory_unlock,0,0,125000,11365,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49561,cer_iw9_sh_mike1014_armory_unlock,0,0,125000,11366,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49562,cer_iw9_pi_mike2011_armory_unlock,0,0,125000,32914,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49563,cer_iw9_sm_apapa_armory_unlock,0,0,125000,11373,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49564,cer_iw9_sm_papa90_armory_unlock,0,0,125000,11374,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49565,cer_iw9_sh_vecho_armory_unlock,0,0,125000,13531,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49566,cer_iw9_ar_scharlie_armory_unlock,0,0,125000,11302,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49567,cer_iw9_dm_stango25_armory_unlock,0,0,125000,16976,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49568,cer_iw9_ar_akilo_armory_unlock,0,0,125000,11305,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49569,cer_iw9_ar_kilo53_armory_unlock,0,0,125000,11320,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49570,cer_iw9_br_ngsierra_armory_unlock,0,0,125000,22002,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49571,cer_iw9_pi_papa220_armory_unlock,0,0,125000,11352,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49572,cer_iw9_pi_swhiskey_armory_unlock,0,0,125000,11367,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49573,cer_iw9_ar_akilo105_armory_unlock,0,0,125000,11323,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49574,cer_iw9_pi_tango9_armory_unlock,0,0,125000,24089,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49575,cer_iw9_ar_mike16_armory_unlock,0,0,125000,11325,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49576,cer_iw9_ar_akilo74_armory_unlock,0,0,125000,11327,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49577,cer_iw9_sn_india_armory_unlock,0,0,125000,22228,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49578,cer_iw9_ar_mcbravo_armory_unlock,0,0,125000,11345,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49579,cer_iw9_ar_mcharlie_armory_unlock,0,0,125000,11346,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49580,cer_iw9_sm_acharlie45_armory_unlock,0,0,125000,26710,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49581,cer_iw9_ar_mike4_armory_unlock,0,0,125000,11354,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49582,cer_iw9_sh_tsierra12_armory_unlock,0,0,125000,29624,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49583,cer_iw9_ar_augolf_armory_unlock,0,0,125000,11372,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49584,cer_iw9_sn_walpha_armory_unlock,0,0,125000,31576,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49585,cer_iw9_ar_acharlie300_armory_unlock,0,0,125000,14657,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49586,cer_iw9_sm_sdelta_armory_unlock,0,0,125000,35487,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49587,cer_iw9_ar_helima_armory_unlock,0,0,125000,26647,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49588,cer_iw9_sm_acharlie9_armory_unlock,0,0,125000,36831,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49590,cer_iw9_ar_fecho_armory_unlock,0,0,125000,29324,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49591,cer_iw9_me_knife_armory_unlock,0,0,125000,11355,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49592,cer_iw9_ar_ralpha_armory_unlock,0,0,125000,30679,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49593,cer_iw9_me_sword_01_armory_unlock,0,0,125000,16017,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49594,cer_iw9_me_pickaxe_armory_unlock,0,0,125000,35505,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49595,cer_iw9_ar_malima_armory_unlock,0,0,125000,36568,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49596,cer_iw9_me_kamas_armory_unlock,0,0,125000,36905,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49597,cer_jup_jp01_ar_golf36_armory_unlock,0,0,125000,17181,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
47872,cer_jup_jp19_ar_acharlie_armory_unlock,0,0,125000,17182,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49598,cer_iw9_la_juliet_armory_unlock,0,0,125000,11337,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49599,cer_iw9_la_gromeo_armory_unlock,0,0,125000,11344,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49600,cer_jup_jp02_ar_bromeo805_armory_unlock,0,0,125000,17193,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49601,cer_jup_jp08_ar_qbravo97_armory_unlock,0,0,125000,17214,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49602,cer_jup_jp36_ar_anov94_armory_unlock,0,0,125000,32081,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49603,cer_jup_cp06_ar_falpha_armory_unlock,0,0,125000,46570,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49604,cer_jup_jp02_dm_bromeop_armory_unlock,0,0,125000,17180,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49605,cer_jup_cp01_sm_coscar635_armory_unlock,0,0,125000,17183,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49606,cer_jup_jp17_sn_hsierra_armory_unlock,0,0,125000,17184,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49607,cer_jup_jp04_sm_lwhiskey_armory_unlock,0,0,125000,17185,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49608,cer_jup_jp02_br_bromeo2_armory_unlock,0,0,125000,17186,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49609,cer_jup_jp13_sn_svictor_armory_unlock,0,0,125000,17190,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49610,cer_jup_jp19_br_acharlie450_armory_unlock,0,0,125000,17192,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49611,cer_jup_jp07_sm_uzulup_armory_unlock,0,0,125000,17194,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49612,cer_jup_jp02_sm_scharlie3_armory_unlock,0,0,125000,17199,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49613,cer_jup_jp01_dm_slima8_armory_unlock,0,0,125000,17202,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49614,cer_jup_jp04_sm_umike_armory_unlock,0,0,125000,17203,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
49615,cer_jup_jp16_sh_recho870_armory_unlock,0,0,125000,17205,,Legacy,,,,,,,BR|LP_BR|LP_RES,,,0
