30,ui_playercard_031,ui_playercard_031,0,standard,,TRUE,0,,,0
31,ui_playercard_032,ui_playercard_032,0,standard,,TRUE,0,,,0
32,ui_playercard_033,ui_playercard_033,0,standard,,TRUE,0,,,0
33,ui_playercard_034,ui_playercard_034,0,standard,,TRUE,0,,,0
34,ui_playercard_035,ui_playercard_035,0,standard,,TRUE,0,,,0
35,ui_playercard_036,ui_playercard_036,0,standard,,TRUE,0,,,0
36,ui_playercard_037,ui_playercard_037,0,standard,,TRUE,0,,,0
37,ui_playercard_038,ui_playercard_038,0,standard,,TRUE,0,,,0
38,ui_playercard_039,ui_playercard_039,0,standard,,TRUE,0,,,0
39,ui_playercard_040,ui_playercard_040,0,standard,,TRUE,0,,,0
40,ui_playercard_041,ui_playercard_041,0,standard,,TRUE,0,,,0
41,ui_playercard_042,ui_playercard_042,0,standard,,TRUE,0,,,0
42,ui_playercard_043,ui_playercard_043,0,standard,,TRUE,0,,,0
43,ui_playercard_044,ui_playercard_044,0,standard,,TRUE,0,,,0
44,ui_playercard_045,ui_playercard_045,0,standard,,TRUE,0,,,0
45,ui_playercard_046,ui_playercard_046,0,standard,,TRUE,0,,,0
46,ui_playercard_047,ui_playercard_047,0,standard,,TRUE,0,,,0
47,ui_playercard_048,ui_playercard_048,0,standard,,TRUE,0,,,0
48,ui_playercard_049,ui_playercard_049,0,standard,,TRUE,0,,,0
49,ui_playercard_050,ui_playercard_050,0,standard,,TRUE,0,,,0
50,ui_playercard_051,ui_playercard_051,0,standard,,TRUE,0,,,0
51,ui_playercard_052,ui_playercard_052,0,standard,,TRUE,0,,,0
52,ui_playercard_053,ui_playercard_053,0,standard,,TRUE,0,,,0
53,ui_playercard_054,ui_playercard_054,0,standard,,TRUE,0,,,0
54,ui_playercard_055,ui_playercard_055,0,standard,,TRUE,0,,,0
55,ui_playercard_056,ui_playercard_056,0,standard,,TRUE,0,,,0
56,ui_playercard_057,ui_playercard_057,0,standard,,TRUE,0,,,0
57,ui_playercard_058,ui_playercard_058,0,standard,,TRUE,0,,,0
58,ui_playercard_059,ui_playercard_059,0,standard,,TRUE,0,,,0
59,ui_playercard_060,ui_playercard_060,0,standard,,TRUE,0,,,0
60,ui_playercard_061,ui_playercard_061,0,standard,,TRUE,0,,,0
61,ui_playercard_062,ui_playercard_062,0,standard,,TRUE,0,,,0
62,ui_playercard_063,ui_playercard_063,0,standard,,TRUE,0,,,0
63,ui_playercard_064,ui_playercard_064,0,standard,,TRUE,0,,,0
64,ui_playercard_065,ui_playercard_065,0,standard,,TRUE,0,,,0
65,ui_playercard_066,ui_playercard_066,0,standard,,TRUE,0,,,0
66,ui_playercard_067,ui_playercard_067,0,standard,,TRUE,0,,,0
67,ui_playercard_068,ui_playercard_068,0,standard,,TRUE,0,,,0
68,ui_playercard_069,ui_playercard_069,0,standard,,TRUE,0,,,0
69,ui_playercard_070,ui_playercard_070,0,standard,,TRUE,0,,,0
70,ui_playercard_071,ui_playercard_071,0,standard,,TRUE,0,,,0
71,ui_playercard_072,ui_playercard_072,0,standard,,TRUE,0,,,0
72,ui_playercard_073,ui_playercard_073,0,standard,,TRUE,0,,,0
73,ui_playercard_074,ui_playercard_074,0,standard,,TRUE,0,,,0
74,ui_playercard_075,ui_playercard_075,0,standard,,TRUE,0,,,0
75,ui_playercard_076,ui_playercard_076,0,standard,,TRUE,0,,,0
76,ui_playercard_077,ui_playercard_077,0,standard,,TRUE,0,,,0
77,ui_playercard_078,ui_playercard_078,0,standard,,TRUE,0,,,0
78,ui_playercard_079,ui_playercard_079,0,standard,,TRUE,0,,,0
79,ui_playercard_080,ui_playercard_080,0,standard,,TRUE,0,,,0
80,ui_playercard_081,ui_playercard_081,0,standard,,TRUE,0,,,0
81,ui_playercard_082,ui_playercard_082,0,standard,,TRUE,0,,,0
82,ui_playercard_083,ui_playercard_083,0,standard,,TRUE,0,,,0
83,ui_playercard_084,ui_playercard_084,0,standard,,TRUE,0,,,0
84,ui_playercard_085,ui_playercard_085,0,standard,,TRUE,0,,,0
85,ui_playercard_086,ui_playercard_086,0,standard,,TRUE,0,,,0
86,ui_playercard_087,ui_playercard_087,0,standard,,TRUE,0,,,0
87,ui_playercard_088,ui_playercard_088,0,standard,,TRUE,0,,,0
88,ui_playercard_089,ui_playercard_089,0,standard,,TRUE,0,,,0
89,ui_playercard_090,ui_playercard_090,0,standard,,TRUE,0,,,0
90,ui_playercard_091,ui_playercard_091,0,standard,,TRUE,0,,,0
91,ui_playercard_092,ui_playercard_092,0,standard,,TRUE,0,,,0
92,ui_playercard_093,ui_playercard_093,0,standard,,TRUE,0,,,0
93,ui_playercard_094,ui_playercard_094,0,standard,,TRUE,0,,,0
94,ui_playercard_095,ui_playercard_095,0,standard,,TRUE,0,,,0
95,ui_playercard_096,ui_playercard_096,0,standard,,TRUE,0,,,0
96,ui_playercard_097,ui_playercard_097,0,standard,,TRUE,0,,,0
97,ui_playercard_098,ui_playercard_098,0,standard,,TRUE,0,,,0
98,ui_playercard_099,ui_playercard_099,0,standard,,TRUE,0,,,0
99,ui_playercard_100,ui_playercard_100,0,standard,,TRUE,0,,,0
100,ui_playercard_101,ui_playercard_101,0,standard,,TRUE,0,,,0
101,ui_playercard_102,ui_playercard_102,0,standard,,TRUE,0,,,0
102,ui_playercard_103,ui_playercard_103,0,standard,,TRUE,0,,,0
103,ui_playercard_104,ui_playercard_104,0,standard,,TRUE,0,,,0
104,ui_playercard_105,ui_playercard_105,0,standard,,TRUE,0,,,0
105,ui_playercard_106,ui_playercard_106,0,standard,,TRUE,0,,,0
106,ui_playercard_107,ui_playercard_107,0,standard,,TRUE,0,,,0
107,ui_playercard_108,ui_playercard_108,0,standard,,TRUE,0,,,0
108,ui_playercard_109,ui_playercard_109,0,standard,,TRUE,0,,,0
109,ui_playercard_110,ui_playercard_110,0,standard,,TRUE,0,,,0
110,ui_playercard_111,ui_playercard_111,0,standard,,TRUE,0,,,0
111,ui_playercard_112,ui_playercard_112,0,standard,,TRUE,0,,,0
112,ui_playercard_113,ui_playercard_113,0,standard,,TRUE,0,,,0
113,ui_playercard_114,ui_playercard_114,0,standard,,TRUE,0,,,0
114,ui_playercard_115,ui_playercard_115,0,standard,,TRUE,0,,,0
115,ui_playercard_116,ui_playercard_116,0,standard,,TRUE,0,,,0
116,ui_playercard_117,ui_playercard_117,0,standard,,TRUE,0,,,0
117,ui_playercard_118,ui_playercard_118,0,standard,,TRUE,0,,,0
118,ui_playercard_119,ui_playercard_119,0,standard,,TRUE,0,,,0
119,ui_playercard_120,ui_playercard_120,0,standard,,TRUE,0,,,0
120,ui_playercard_121,ui_playercard_121,0,standard,,TRUE,0,,,0
121,ui_playercard_122,ui_playercard_122,0,standard,,TRUE,0,,,0
122,ui_playercard_123,ui_playercard_123,0,standard,,TRUE,0,,,0
123,ui_playercard_124,ui_playercard_124,0,standard,,TRUE,0,,,0
124,ui_playercard_125,ui_playercard_125,0,standard,,TRUE,0,,,0
125,ui_playercard_126,ui_playercard_126,0,standard,,TRUE,0,,,0
126,ui_playercard_127,ui_playercard_127,0,standard,,TRUE,0,,,0
127,ui_playercard_128,ui_playercard_128,0,standard,,TRUE,0,,,0
128,ui_playercard_129,ui_playercard_129,0,standard,,TRUE,0,,,0
129,ui_playercard_130,ui_playercard_130,0,standard,,TRUE,0,,,0
130,ui_playercard_131,ui_playercard_131,0,standard,,TRUE,0,,,0
131,ui_playercard_132,ui_playercard_132,0,standard,,TRUE,0,,,0
132,ui_playercard_133,ui_playercard_133,0,standard,,TRUE,0,,,0
133,ui_playercard_134,ui_playercard_134,0,standard,,TRUE,0,,,0
134,ui_playercard_135,ui_playercard_135,0,standard,,TRUE,0,,,0
135,ui_playercard_136,ui_playercard_136,0,standard,,TRUE,0,,,0
136,ui_playercard_137,ui_playercard_137,0,standard,,TRUE,0,,,0
137,ui_playercard_138,ui_playercard_138,0,standard,,TRUE,0,,,0
138,ui_playercard_139,ui_playercard_139,0,standard,,TRUE,0,,,0
139,ui_playercard_140,ui_playercard_140,0,standard,,TRUE,0,,,0
140,ui_playercard_141,ui_playercard_141,0,standard,,TRUE,0,,,0
141,ui_playercard_142,ui_playercard_142,0,standard,,TRUE,0,,,0
142,ui_playercard_143,ui_playercard_143,0,standard,,TRUE,0,,,0
143,ui_playercard_144,ui_playercard_144,0,standard,,TRUE,0,,,0
144,ui_playercard_145,ui_playercard_145,0,standard,,TRUE,0,,,0
145,ui_playercard_146,ui_playercard_146,0,standard,,TRUE,0,,,0
146,ui_playercard_147,ui_playercard_147,0,standard,,TRUE,0,,,0
147,ui_playercard_148,ui_playercard_148,0,standard,,TRUE,0,,,0
148,ui_playercard_149,ui_playercard_149,0,standard,,TRUE,0,,,0
149,ui_playercard_150,ui_playercard_150,0,standard,,TRUE,0,,,0
150,ui_playercard_151,ui_playercard_151,0,standard,,TRUE,0,,,0
151,ui_playercard_152,ui_playercard_152,0,standard,,TRUE,0,,,0
152,ui_playercard_153,ui_playercard_153,0,standard,,TRUE,0,,,0
153,ui_playercard_154,ui_playercard_154,0,standard,,TRUE,0,,,0
154,ui_playercard_155,ui_playercard_155,0,standard,,TRUE,0,,,0
155,ui_playercard_156,ui_playercard_156,0,standard,,TRUE,0,,,0
156,ui_playercard_157,ui_playercard_157,0,standard,,TRUE,0,,,0
157,ui_playercard_158,ui_playercard_158,0,standard,,TRUE,0,,,0
158,ui_playercard_159,ui_playercard_159,0,standard,,TRUE,0,,,0
159,ui_playercard_160,ui_playercard_160,0,standard,,TRUE,0,,,0
160,ui_playercard_161,ui_playercard_161,0,standard,,TRUE,0,,,0
161,ui_playercard_162,ui_playercard_162,0,standard,,TRUE,0,,,0
162,ui_playercard_163,ui_playercard_163,0,standard,,TRUE,0,,,0
163,ui_playercard_164,ui_playercard_164,0,standard,,TRUE,0,,,0
164,ui_playercard_165,ui_playercard_165,0,standard,,TRUE,0,,,0
165,ui_playercard_166,ui_playercard_166,0,standard,,TRUE,0,,,0
166,ui_playercard_167,ui_playercard_167,0,standard,,TRUE,0,,,0
167,ui_playercard_168,ui_playercard_168,0,standard,,TRUE,0,,,0
168,ui_playercard_169,ui_playercard_169,0,standard,,TRUE,0,,,0
169,ui_playercard_170,ui_playercard_170,0,standard,,TRUE,0,,,0
170,ui_playercard_171,ui_playercard_171,0,standard,,TRUE,0,,,0
171,ui_playercard_172,ui_playercard_172,0,standard,,TRUE,0,,,0
172,ui_playercard_173,ui_playercard_173,0,standard,,TRUE,0,,,0
173,ui_playercard_174,ui_playercard_174,0,standard,,TRUE,0,,,0
174,ui_playercard_175,ui_playercard_175,0,standard,,TRUE,0,,,0
175,ui_playercard_176,ui_playercard_176,0,standard,,TRUE,0,,,0
176,ui_playercard_177,ui_playercard_177,0,standard,,TRUE,0,,,0
177,ui_playercard_178,ui_playercard_178,0,standard,,TRUE,0,,,0
178,ui_playercard_179,ui_playercard_179,0,standard,,TRUE,0,,,0
179,ui_playercard_180,ui_playercard_180,0,standard,,TRUE,0,,,0
180,ui_playercard_181,ui_playercard_181,0,standard,,TRUE,0,,,0
181,ui_playercard_182,ui_playercard_182,0,standard,,TRUE,0,,,0
182,ui_playercard_183,ui_playercard_183,0,standard,,TRUE,0,,,0
183,ui_playercard_184,ui_playercard_184,0,standard,,TRUE,0,,,0
184,ui_playercard_185,ui_playercard_185,0,standard,,TRUE,0,,,0
185,ui_playercard_186,ui_playercard_186,0,standard,,TRUE,0,,,0
186,ui_playercard_187,ui_playercard_187,0,standard,,TRUE,0,,,0
187,ui_playercard_188,ui_playercard_188,0,standard,,TRUE,0,,,0
188,ui_playercard_189,ui_playercard_189,0,standard,,TRUE,0,,,0
189,ui_playercard_190,ui_playercard_190,0,standard,,TRUE,0,,,0
190,ui_playercard_191,ui_playercard_191,0,standard,,TRUE,0,,,0
191,ui_playercard_192,ui_playercard_192,0,standard,,TRUE,0,,,0
192,ui_playercard_193,ui_playercard_193,0,standard,,TRUE,0,,,0
193,ui_playercard_194,ui_playercard_194,0,standard,,TRUE,0,,,0
194,ui_playercard_195,ui_playercard_195,0,standard,,TRUE,0,,,0
195,ui_playercard_196,ui_playercard_196,0,standard,,TRUE,0,,,0
196,ui_playercard_197,ui_playercard_197,0,standard,,TRUE,0,,,0
197,ui_playercard_198,ui_playercard_198,0,standard,,TRUE,0,,,0
198,ui_playercard_199,ui_playercard_199,0,standard,,TRUE,0,,,0
199,ui_playercard_200,ui_playercard_200,0,standard,,TRUE,0,,,0
200,ui_playercard_201,ui_playercard_201,0,standard,,TRUE,0,,,0
201,ui_playercard_202,ui_playercard_202,0,standard,,TRUE,0,,,0
202,ui_playercard_203,ui_playercard_203,0,standard,,TRUE,0,,,0
203,ui_playercard_204,ui_playercard_204,0,standard,,TRUE,0,,,0
204,ui_playercard_205,ui_playercard_205,0,standard,,TRUE,0,,,0
205,ui_playercard_206,ui_playercard_206,0,standard,,TRUE,0,,,0
206,ui_playercard_207,ui_playercard_207,0,standard,,TRUE,0,,,0
207,ui_playercard_208,ui_playercard_208,0,standard,,TRUE,0,,,0
208,ui_playercard_209,ui_playercard_209,0,standard,,TRUE,0,,,0
209,ui_playercard_210,ui_playercard_210,0,standard,,TRUE,0,,,0
210,ui_playercard_211,ui_playercard_211,0,standard,,TRUE,0,,,0
211,ui_playercard_212,ui_playercard_212,0,standard,,TRUE,0,,,0
212,ui_playercard_213,ui_playercard_213,0,standard,,TRUE,0,,,0
213,ui_playercard_214,ui_playercard_214,0,standard,,TRUE,0,,,0
214,ui_playercard_215,ui_playercard_215,0,standard,,TRUE,0,,,0
215,ui_playercard_216,ui_playercard_216,0,standard,,TRUE,0,,,0
216,ui_playercard_217,ui_playercard_217,0,standard,,TRUE,0,,,0
217,ui_playercard_218,ui_playercard_218,0,standard,,TRUE,0,,,0
218,ui_playercard_219,ui_playercard_219,0,standard,,TRUE,0,,,0
219,ui_playercard_220,ui_playercard_220,0,standard,,TRUE,0,,,0
220,ui_playercard_221,ui_playercard_221,0,standard,,TRUE,0,,,0
221,ui_playercard_222,ui_playercard_222,0,standard,,TRUE,0,,,0
222,ui_playercard_223,ui_playercard_223,0,standard,,TRUE,0,,,0
223,ui_playercard_224,ui_playercard_224,0,standard,,TRUE,0,,,0
224,ui_playercard_225,ui_playercard_225,0,standard,,TRUE,0,,,0
225,ui_playercard_226,ui_playercard_226,0,standard,,TRUE,0,,,0
226,ui_playercard_227,ui_playercard_227,0,standard,,TRUE,0,,,0
227,ui_playercard_228,ui_playercard_228,0,standard,,TRUE,0,,,0
228,ui_playercard_229,ui_playercard_229,0,standard,,TRUE,0,,,0
229,ui_playercard_230,ui_playercard_230,0,standard,,TRUE,0,,,0
230,ui_playercard_231,ui_playercard_231,0,standard,,TRUE,0,,,0
231,ui_playercard_232,ui_playercard_232,0,standard,,TRUE,0,,,0
232,ui_playercard_233,ui_playercard_233,0,standard,,TRUE,0,,,0
233,ui_playercard_234,ui_playercard_234,0,standard,,TRUE,0,,,0
234,ui_playercard_235,ui_playercard_235,0,standard,,TRUE,0,,,0
235,ui_playercard_236,ui_playercard_236,0,standard,,TRUE,0,,,0
236,ui_playercard_237,ui_playercard_237,0,standard,,TRUE,1,,,0
237,ui_playercard_238,ui_playercard_238,0,standard,,TRUE,0,,,0
238,ui_playercard_239,ui_playercard_239,0,standard,,TRUE,0,,,0
239,ui_playercard_240,ui_playercard_240,0,standard,,TRUE,0,,,0
240,ui_playercard_241,ui_playercard_241,0,standard,,TRUE,0,,,0
241,ui_playercard_242,ui_playercard_242,0,standard,,TRUE,0,,,0
242,ui_playercard_243,ui_playercard_243,0,standard,,TRUE,0,,,0
243,ui_playercard_244,ui_playercard_244,0,standard,,TRUE,0,,,0
244,ui_playercard_245,ui_playercard_245,0,standard,,TRUE,0,,,0
245,ui_playercard_246,ui_playercard_246,0,standard,,TRUE,0,,,0
246,ui_playercard_247,ui_playercard_247,0,standard,,TRUE,0,,,0
247,ui_playercard_248,ui_playercard_248,0,standard,,TRUE,0,,,0
248,ui_playercard_249,ui_playercard_249,0,standard,,TRUE,0,,,0
249,ui_playercard_250,ui_playercard_250,0,standard,,TRUE,0,,,0
250,ui_playercard_251,ui_playercard_251,0,standard,,TRUE,0,,,0
251,ui_playercard_252,ui_playercard_252,0,standard,,TRUE,0,,,0
252,ui_playercard_253,ui_playercard_253,0,standard,,TRUE,0,,,0
253,ui_playercard_254,ui_playercard_254,0,standard,,TRUE,0,,,0
254,ui_playercard_255,ui_playercard_255,0,standard,,TRUE,0,,,0
255,ui_playercard_256,ui_playercard_256,0,standard,,TRUE,0,,,0
256,ui_playercard_257,ui_playercard_257,0,standard,,TRUE,0,,,0
257,ui_playercard_258,ui_playercard_258,0,standard,,TRUE,0,,,0
258,ui_playercard_259,ui_playercard_259,0,standard,,TRUE,0,,,0
259,ui_playercard_260,ui_playercard_260,0,standard,,TRUE,0,,,0
260,ui_playercard_261,ui_playercard_261,0,standard,,TRUE,0,,,0
261,ui_playercard_262,ui_playercard_262,0,standard,,TRUE,0,,,0
262,ui_playercard_263,ui_playercard_263,0,standard,,TRUE,0,,,0
263,ui_playercard_264,ui_playercard_264,0,standard,,TRUE,0,,,0
264,ui_playercard_265,ui_playercard_265,0,standard,,TRUE,0,,,0
265,ui_playercard_266,ui_playercard_266,0,standard,,TRUE,0,,,0
266,ui_playercard_267,ui_playercard_267,0,standard,,TRUE,0,,,0
267,ui_playercard_268,ui_playercard_268,0,standard,,TRUE,0,,,0
268,ui_playercard_269,ui_playercard_269,0,standard,,TRUE,0,,,0
269,ui_playercard_270,ui_playercard_270,0,standard,,TRUE,0,,,0
270,ui_playercard_271,ui_playercard_271,0,standard,,TRUE,0,,,0
271,ui_playercard_272,ui_playercard_272,0,standard,,TRUE,0,,,0
272,ui_playercard_273,ui_playercard_273,0,standard,,TRUE,0,,,0
273,ui_playercard_274,ui_playercard_274,0,standard,,TRUE,0,,,0
274,ui_playercard_275,ui_playercard_275,0,standard,,TRUE,0,,,0
275,ui_playercard_276,ui_playercard_276,0,standard,,TRUE,0,,,0
276,ui_playercard_277,ui_playercard_277,0,standard,,TRUE,0,,,0
277,ui_playercard_278,ui_playercard_278,0,standard,,TRUE,0,,,0
278,ui_playercard_279,ui_playercard_279,0,standard,,TRUE,0,,,0
279,ui_playercard_280,ui_playercard_280,0,standard,,TRUE,0,,,0
280,ui_playercard_281,ui_playercard_281,0,standard,,TRUE,0,,,0
281,ui_playercard_282,ui_playercard_282,0,standard,,TRUE,0,,,0
282,ui_playercard_283,ui_playercard_283,0,standard,,TRUE,0,,,0
283,ui_playercard_284,ui_playercard_284,0,standard,,TRUE,0,,,0
284,ui_playercard_285,ui_playercard_285,0,standard,,TRUE,0,,,0
285,ui_playercard_286,ui_playercard_286,0,standard,,TRUE,0,,,0
286,ui_playercard_287,ui_playercard_287,0,standard,,TRUE,0,,,0
287,ui_playercard_288,ui_playercard_288,0,standard,,TRUE,0,,,0
288,ui_playercard_289,ui_playercard_289,0,standard,,TRUE,0,,,0
289,ui_playercard_290,ui_playercard_290,0,standard,,TRUE,0,,,0
290,ui_playercard_291,ui_playercard_291,0,standard,,TRUE,0,,,0
291,ui_playercard_292,ui_playercard_292,0,standard,,TRUE,0,,,0
292,ui_playercard_293,ui_playercard_293,0,standard,,TRUE,0,,,0
293,ui_playercard_294,ui_playercard_294,0,standard,,TRUE,0,,,0
294,ui_playercard_295,ui_playercard_295,0,standard,,TRUE,0,,,0
295,ui_playercard_296,ui_playercard_296,0,standard,,TRUE,0,,,0
296,ui_playercard_297,ui_playercard_297,0,standard,,TRUE,0,,,0
297,ui_playercard_298,ui_playercard_298,0,standard,,TRUE,0,,,0
298,ui_playercard_299,ui_playercard_299,0,standard,,TRUE,0,,,0
299,ui_playercard_300,ui_playercard_300,0,standard,,TRUE,0,,,0
300,ui_playercard_301,ui_playercard_301,0,standard,,TRUE,0,,,0
301,ui_playercard_302,ui_playercard_302,0,standard,,TRUE,0,,,0
302,ui_playercard_303,ui_playercard_303,0,standard,,TRUE,0,,,0
303,ui_playercard_304,ui_playercard_304,0,standard,,TRUE,0,,,0
304,ui_playercard_305,ui_playercard_305,0,standard,,TRUE,0,,,0
305,ui_playercard_306,ui_playercard_306,0,standard,,TRUE,0,,,0
306,ui_playercard_307,ui_playercard_307,0,standard,,TRUE,0,,,0
307,ui_playercard_308,ui_playercard_308,0,standard,,TRUE,0,,,0
308,ui_playercard_309,ui_playercard_309,0,standard,,TRUE,0,,,0
309,ui_playercard_310,ui_playercard_310,0,standard,,TRUE,0,,,0
310,ui_playercard_311,ui_playercard_311,0,standard,,TRUE,0,,,0
311,ui_playercard_312,ui_playercard_312,0,standard,,TRUE,0,,,0
312,ui_playercard_313,ui_playercard_313,0,standard,,TRUE,0,,,0
313,ui_playercard_314,ui_playercard_314,0,standard,,TRUE,0,,,0
314,ui_playercard_315,ui_playercard_315,0,standard,,TRUE,0,,,0
315,ui_playercard_316,ui_playercard_316,0,standard,,TRUE,0,,,0
316,ui_playercard_317,ui_playercard_317,0,standard,,TRUE,0,,,0
317,ui_playercard_318,ui_playercard_318,0,standard,,TRUE,0,,,0
318,ui_playercard_319,ui_playercard_319,0,standard,,TRUE,0,,,0
319,ui_playercard_320,ui_playercard_320,0,standard,,TRUE,0,,,0
320,ui_playercard_321,ui_playercard_321,0,standard,,TRUE,0,,,0
321,ui_playercard_322,ui_playercard_322,0,standard,,TRUE,0,,,0
322,ui_playercard_323,ui_playercard_323,0,standard,,TRUE,0,,,0
323,ui_playercard_324,ui_playercard_324,0,standard,,TRUE,0,,,0
324,ui_playercard_325,ui_playercard_325,0,standard,,TRUE,0,,,0
325,ui_playercard_326,ui_playercard_326,0,standard,,TRUE,0,,,0
326,ui_playercard_327,ui_playercard_327,0,standard,,TRUE,0,,,0
327,ui_playercard_328,ui_playercard_328,0,standard,,TRUE,0,,,0
328,ui_playercard_329,ui_playercard_329,0,standard,,TRUE,0,,,0
329,ui_playercard_330,ui_playercard_330,0,standard,,TRUE,0,,,0
330,ui_playercard_331,ui_playercard_331,0,standard,,TRUE,0,,,0
331,ui_playercard_332,ui_playercard_332,0,standard,,TRUE,0,,,0
332,ui_playercard_333,ui_playercard_333,0,standard,,TRUE,0,,,0
333,ui_playercard_334,ui_playercard_334,0,standard,,TRUE,0,,,0
334,ui_playercard_335,ui_playercard_335,0,standard,,TRUE,0,,,0
335,ui_playercard_336,ui_playercard_336,0,standard,,TRUE,0,,,0
336,ui_playercard_337,ui_playercard_337,0,standard,,TRUE,0,,,0
337,ui_playercard_338,ui_playercard_338,0,standard,,TRUE,0,,,0
338,ui_playercard_339,ui_playercard_339,0,standard,,TRUE,0,,,0
339,ui_playercard_340,ui_playercard_340,0,standard,,TRUE,0,,,0
340,ui_playercard_341,ui_playercard_341,0,standard,,TRUE,0,,,0
341,ui_playercard_342,ui_playercard_342,0,standard,,TRUE,0,,,0
342,ui_playercard_343,ui_playercard_343,0,standard,,TRUE,0,,,0
343,ui_playercard_344,ui_playercard_344,0,standard,,TRUE,0,,,0
344,ui_playercard_345,ui_playercard_345,0,standard,,TRUE,0,,,0
345,ui_playercard_346,ui_playercard_346,0,standard,,TRUE,0,,,0
346,ui_playercard_347,ui_playercard_347,0,standard,,TRUE,0,,,0
347,ui_playercard_348,ui_playercard_348,0,standard,,TRUE,0,,,0
348,ui_playercard_349,ui_playercard_349,0,standard,,TRUE,0,,,0
349,ui_playercard_350,ui_playercard_350,0,standard,,TRUE,0,,,0
350,ui_playercard_351,ui_playercard_351,0,standard,,TRUE,0,,,0
351,ui_playercard_352,ui_playercard_352,0,standard,,TRUE,0,,,0
352,ui_playercard_353,ui_playercard_353,0,standard,,TRUE,0,,,0
353,ui_playercard_354,ui_playercard_354,0,standard,,TRUE,0,,,0
354,ui_playercard_355,ui_playercard_355,0,standard,,TRUE,0,,,0
355,ui_playercard_356,ui_playercard_356,0,standard,,TRUE,0,,,0
356,ui_playercard_357,ui_playercard_357,0,standard,,TRUE,0,,,0
357,ui_playercard_358,ui_playercard_358,0,standard,,TRUE,0,,,0
358,ui_playercard_359,ui_playercard_359,0,standard,,TRUE,0,,,0
359,ui_playercard_360,ui_playercard_360,0,standard,,TRUE,0,,,0
360,ui_playercard_361,ui_playercard_361,0,standard,,TRUE,0,,,0
361,ui_playercard_362,ui_playercard_362,0,standard,,TRUE,0,,,0
362,ui_playercard_363,ui_playercard_363,0,standard,,TRUE,0,,,0
363,ui_playercard_364,ui_playercard_364,0,standard,,TRUE,0,,,0
364,ui_playercard_365,ui_playercard_365,0,standard,,TRUE,0,,,0
365,ui_playercard_366,ui_playercard_366,0,standard,,TRUE,0,,,0
366,ui_playercard_367,ui_playercard_367,0,standard,,TRUE,0,,,0
367,ui_playercard_368,ui_playercard_368,0,standard,,TRUE,0,,,0
368,ui_playercard_369,ui_playercard_369,0,standard,,TRUE,0,,,0
369,ui_playercard_370,ui_playercard_370,0,standard,,TRUE,0,,,0
370,ui_playercard_371,ui_playercard_371,0,standard,,TRUE,0,,,0
371,ui_playercard_372,ui_playercard_372,0,standard,,TRUE,0,,,0
372,ui_playercard_373,ui_playercard_373,0,standard,,TRUE,0,,,0
373,ui_playercard_374,ui_playercard_374,0,standard,,TRUE,0,,,0
374,ui_playercard_375,ui_playercard_375,0,standard,,TRUE,0,,,0
375,ui_playercard_376,ui_playercard_376,0,standard,,TRUE,0,,,0
376,ui_playercard_377,ui_playercard_377,0,standard,,TRUE,0,,,0
377,ui_playercard_378,ui_playercard_378,0,standard,,TRUE,0,,,0
