42667,cer_sb_mp_prestige3_2,0,0,0,50|100|200,||64604,1000|2000|3000,Prestige,2,,,0,,3,,,MP|LP_MP|HC,0
42668,cer_sb_mp_prestige3_3,0,0,0,25,64605,3000,Prestige,3,,,0,,3,,,MP|LP_MP|HC,0
42669,cer_sb_mp_prestige3_4,0,0,0,5|15|30,||64606,1000|2000|3000,Prestige,4,,,0,,3,,,MP|LP_MP|HC,0
42670,cer_sb_mp_prestige3_5,0,0,0,1,64607,3000,Prestige,5,,,0,,3,,,MP|LP_MP|HC,0
42671,cer_sb_mp_prestige3_6,0,0,0,25|50|100,||64608,1000|2000|3000,Prestige,6,,,0,,3,,,MP|LP_MP|HC,0
42672,cer_sb_mp_prestige3_mastery,0,0,0,6,64609,20000,Prestige,3,42666|42667|42668|42669|42670|42671,,0,,3,,,,0
42673,cer_sb_mp_prestige4_1,0,0,0,1|3|5,||64610,1000|2000|3000,Prestige,1,,,0,,4,,,MP|LP_MP|HC,0
42674,cer_sb_mp_prestige4_2,0,0,0,25|50|75,||64611,1000|2000|3000,Prestige,2,,,0,,4,,,MP|LP_MP|HC,0
42675,cer_sb_mp_prestige4_3,0,0,0,1,64612,3000,Prestige,3,,,0,,4,,,MP|LP_MP|HC,0
42676,cer_sb_mp_prestige4_4,0,0,0,1|2|3,||64613,1000|2000|3000,Prestige,4,,,0,,4,,,MP|LP_MP|HC,0
42677,cer_sb_mp_prestige4_5,0,0,0,10|30|50,||64614,1000|2000|3000,Prestige,5,,,0,,4,,,MP|LP_MP|HC,0
42678,cer_sb_mp_prestige4_6,0,0,0,5|10|20,||64615,1000|2000|3000,Prestige,6,,,0,,4,,,MP|LP_MP|HC,0
42679,cer_sb_mp_prestige4_mastery,0,0,0,6,64616,20000,Prestige,4,42673|42674|42675|42676|42677|42678,,0,,4,,,,0
42680,cer_sb_mp_prestige5_1,0,0,0,25,64617,3000,Prestige,1,,,0,,5,,,MP|LP_MP|HC,0
42681,cer_sb_mp_prestige5_2,0,0,0,50,64618,3000,Prestige,2,,,0,,5,,,MP|LP_MP|HC,0
42682,cer_sb_mp_prestige5_3,0,0,0,50,64619,3000,Prestige,3,,,0,,5,,,MP|LP_MP|HC,0
42683,cer_sb_mp_prestige5_4,0,0,0,25,64620,3000,Prestige,4,,,0,,5,,,MP|LP_MP|HC,0
42684,cer_sb_mp_prestige5_5,0,0,0,25,64621,3000,Prestige,5,,,0,,5,,,MP|LP_MP|HC,0
42685,cer_sb_mp_prestige5_6,0,0,0,50,64622,3000,Prestige,6,,,0,,5,,,MP|LP_MP|HC,0
42686,cer_sb_mp_prestige5_mastery,0,0,0,6,64623,20000,Prestige,5,42680|42681|42682|42683|42684|42685,,0,,5,,,,0
42687,cer_sb_mp_prestige6_1,0,0,0,10|25|50,||64624,1000|2000|3000,Prestige,1,,,0,,6,,,MP|LP_MP|HC,0
42688,cer_sb_mp_prestige6_2,0,0,0,25|50|75,||64625,1000|2000|3000,Prestige,2,,,0,,6,,,MP|LP_MP|HC,0
42689,cer_sb_mp_prestige6_3,0,0,0,1|5|10,||64626,1000|2000|3000,Prestige,3,,,0,,6,,,MP|LP_MP|HC,0
42690,cer_sb_mp_prestige6_4,0,0,0,1|5|10,||64627,1000|2000|3000,Prestige,4,,,0,,6,,,MP|LP_MP|HC,0
42691,cer_sb_mp_prestige6_5,0,0,0,25|50|75,||64628,1000|2000|3000,Prestige,,,,0,,6,,,MP|LP_MP|HC,0
42692,cer_sb_mp_prestige6_6,0,0,0,10|25|50,||64629,1000|2000|3000,Prestige,6,,,0,,6,,,MP|LP_MP|HC,0
42693,cer_sb_mp_prestige6_mastery,0,0,0,6,64630,20000,Prestige,6,42687|42688|42689|42690|42691|42692,,0,,6,,,,0
42694,cer_sb_mp_prestige7_1,0,0,0,5|10|25,||64631,1000|2000|3000,Prestige,1,,,0,,7,,,MP|LP_MP|HC,0
42695,cer_sb_mp_prestige7_2,0,0,0,5|10|25,||64632,1000|2000|3000,Prestige,2,,,0,,7,,,MP|LP_MP|HC,0
42696,cer_sb_mp_prestige7_3,0,0,0,10,64633,3000,Prestige,3,,,0,,7,,,MP|LP_MP|HC,0
42697,cer_sb_mp_prestige7_4,0,0,0,10,64634,3000,Prestige,4,,,0,,7,,,MP|LP_MP|HC,0
42698,cer_sb_mp_prestige7_5,0,0,0,5,64635,3000,Prestige,5,,,0,,7,,,MP|LP_MP|HC,0
42699,cer_sb_mp_prestige7_6,0,0,0,10,64636,3000,Prestige,6,,,0,,7,,,MP|LP_MP|HC,0
42700,cer_sb_mp_prestige7_mastery,0,0,0,6,64637,20000,Prestige,7,42694|42695|42696|42697|42698|42699,,0,,7,,,,0
42701,cer_sb_mp_prestige8_1,0,0,0,1|5|10,||64645,1000|2000|3000,Prestige,1,,,0,,8,,,MP|LP_MP|HC,0
42702,cer_sb_mp_prestige8_2,0,0,0,1|5|10,||64646,1000|2000|3000,Prestige,2,,,0,,8,,,MP|LP_MP|HC,0
42703,cer_sb_mp_prestige8_3,0,0,0,5,64647,3000,Prestige,3,,,0,,8,,,MP|LP_MP|HC,0
42704,cer_sb_mp_prestige8_4,0,0,0,5,64648,3000,Prestige,4,,,0,,8,,,MP|LP_MP|HC,0
42705,cer_sb_mp_prestige8_5,0,0,0,5,64649,3000,Prestige,5,,,0,,8,,,MP|LP_MP|HC,0
42706,cer_sb_mp_prestige8_6,0,0,0,5,64650,3000,Prestige,6,,,0,,8,,,MP|LP_MP|HC,0
42707,cer_sb_mp_prestige8_mastery,0,0,0,6,64651,20000,Prestige,8,42701|42702|42703|42704|42705|42706,,0,,8,,,,0
42708,cer_sb_mp_prestige9_1,0,0,0,25|75|100,||64638,1000|2000|3000,Prestige,1,,,0,,9,,,MP|LP_MP|HC,0
42709,cer_sb_mp_prestige9_2,0,0,0,50|150|300,||64639,1000|2000|3000,Prestige,2,,,0,,9,,,MP|LP_MP|HC,0
42710,cer_sb_mp_prestige9_3,0,0,0,25|50|100,||64640,1000|2000|3000,Prestige,3,,,0,,9,,,MP|LP_MP|HC,0
42711,cer_sb_mp_prestige9_4,0,0,0,25,64641,3000,Prestige,4,,,0,,9,,,MP|LP_MP|HC,0
42712,cer_sb_mp_prestige9_5,0,0,0,15,64642,3000,Prestige,5,,,0,,9,,,MP|LP_MP|HC,0
42713,cer_sb_mp_prestige9_6,0,0,0,50,64643,3000,Prestige,6,,,0,,9,,,MP|LP_MP|HC,0
42714,cer_sb_mp_prestige9_mastery,0,0,0,6,64644,20000,Prestige,9,42708|42709|42710|42711|42712|42713,,0,,9,,,,0
42715,cer_sb_mp_prestige10_1,0,0,0,1|5|10,||64738,1000|2000|3000,Prestige,1,,,0,,10,,,MP|LP_MP|HC,0
42716,cer_sb_mp_prestige10_2,0,0,0,25,64739,3000,Prestige,2,,,0,,10,,,MP|LP_MP|HC,0
42717,cer_sb_mp_prestige10_3,0,0,0,1,64740,3000,Prestige,3,,,0,,10,,,MP|LP_MP|HC,0
42718,cer_sb_mp_prestige10_4,0,0,0,1,64741,3000,Prestige,4,,,0,,10,,,MP|LP_MP|HC,0
42719,cer_sb_mp_prestige10_5,0,0,0,1,64742,3000,Prestige,5,,,0,,10,,,MP|LP_MP|HC,0
42720,cer_sb_mp_prestige10_6,0,0,0,1,64743,3000,Prestige,6,,,0,,10,,,MP|LP_MP|HC,0
42721,cer_sb_mp_prestige10_mastery,0,0,0,6,64744,20000,Prestige,10,42715|42716|42717|42718|42719|42720,,0,,10,,,,0
42722,cer_sb_mp_prestigemaster_1,0,0,0,10|25|50,||64652,1000|2000|3000,Prestige,1,,,0,,11,,,MP|LP_MP|HC,0
42723,cer_sb_mp_prestigemaster_2,0,0,0,10|25|50,||64653,1000|2000|3000,Prestige,2,,,0,,11,,,MP|LP_MP|HC,0
42724,cer_sb_mp_prestigemaster_3,0,0,0,1,64654,3000,Prestige,3,,,0,,11,,,MP|LP_MP|HC,0
42725,cer_sb_mp_prestigemaster_4,0,0,0,1,64655,3000,Prestige,4,,,0,,11,,,MP|LP_MP|HC,0
42726,cer_sb_mp_prestigemaster_5,0,0,0,1,64656,3000,Prestige,5,,,0,,11,,,MP|LP_MP|HC,0
42727,cer_sb_mp_prestigemaster_6,0,0,0,1,64657,3000,Prestige,6,,,0,,11,,,MP|LP_MP|HC,0
42728,cer_sb_mp_prestigemaster_mastery,0,0,0,6,64658,20000,Prestige,11,42722|42723|42724|42725|42726|42727,,0,,11,,,,0
44019,cer_sb_ch_zm_prestige1_bulletballet,0,0,0,250|500|750,||64810,1000|2000|3000,Prestige,,,,0,,1,,,ZM,0
44022,cer_sb_ch_zm_prestige1_rainingdeath,0,0,0,5|10|25,||64811,1000|2000|3000,Prestige,,,,0,,1,,,ZM,0
44028,cer_sb_ch_zm_prestige1_stinglikeabee,0,0,0,1,64812,3000,Prestige,,,,0,,1,,,ZM,0
44030,cer_sb_ch_zm_prestige1_titanfelling,0,0,0,10|25|50,||64813,1000|2000|3000,Prestige,,,,0,,1,,,ZM,0
44033,cer_sb_ch_zm_prestige1_endlessbarrage,0,0,0,10|25|50,||64814,1000|2000|3000,Prestige,,,,0,,1,,,ZM,0
44035,cer_sb_ch_zm_prestige1_brained,0,0,0,1000,64815,3000,Prestige,,,,0,,1,,,ZM,0
45467,cer_sb_ch_zm_prestige1_mastery,0,0,0,6,64816,20000,Prestige,0,44019|44022|44028|44030|44033|44035,,0,,1,,,,0
45566,cer_sb_ch_zm_prestige2_sugarhigh,0,0,0,1,64817,3000,Prestige,,,,0,,2,,,ZM,0
45567,cer_sb_ch_zm_prestige2_defthand,0,0,0,100|250|500,||64818,1000|2000|3000,Prestige,,,,0,,2,,,ZM,0
45568,cer_sb_ch_zm_prestige2_surveyor,0,0,0,15,64819,3000,Prestige,,,,0,,2,,,ZM,0
45569,cer_sb_ch_zm_prestige2_lookoutbelow,0,0,0,25|50|100,||64820,1000|2000|3000,Prestige,,,,0,,2,,,ZM,0
45570,cer_sb_ch_zm_prestige2_haymaker,0,0,0,1|5|10,||64821,1000|2000|3000,Prestige,,,,0,,2,,,ZM,0
45572,cer_sb_ch_zm_prestige2_gunslinger,0,0,0,1,64822,3000,Prestige,,,,0,,2,,,ZM,0
45565,cer_sb_ch_zm_prestige2_mastery,0,0,0,6,64823,20000,Prestige,0,45566|45567|45568|45569|45570|45572,,0,,2,,,,0
45680,cer_sb_ch_zm_prestige3_standclear,0,0,0,1|3|5,||64824,1000|2000|3000,Prestige,,,,0,,3,,,ZM,0
45683,cer_sb_ch_zm_prestige3_majorordinance,0,0,0,5,64825,3000,Prestige,,,,0,,3,,,ZM,0
45684,cer_sb_ch_zm_prestige3_explosivesurprise,0,0,0,100|250|500,||64826,1000|2000|3000,Prestige,,,,0,,3,,,ZM,0
45685,cer_sb_ch_zm_prestige3_apocolypse,0,0,0,3,64827,3000,Prestige,,,,0,,3,,,ZM,0
45686,cer_sb_ch_zm_prestige3_thrilladdicted,0,0,0,1,64828,3000,Prestige,,,,0,,3,,,ZM,0
45690,cer_sb_ch_zm_prestige3_juggler,0,0,0,1,64829,3000,Prestige,,,,0,,3,,,ZM,0
45699,cer_sb_ch_zm_prestige3_mastery,0,0,0,6,64830,20000,Prestige,,45680|45683|45684|45685|45686|45690,,0,,3,,,,0
45692,cer_sb_ch_zm_prestige4_ampedup,0,0,0,5|15|25,||64831,1000|2000|3000,Prestige,,,,0,,4,,,ZM,0
45693,cer_sb_ch_zm_prestige4_10billionwatts,0,0,0,5|10|25,||64832,1000|2000|3000,Prestige,,,,0,,4,,,ZM,0
45694,cer_sb_ch_zm_prestige4_clusterbomb,0,0,0,5,64833,3000,Prestige,,,,0,,4,,,ZM,0
45695,cer_sb_ch_zm_prestige4_pullingaggro,0,0,0,5|10|25,||64834,1000|2000|3000,Prestige,,,,0,,4,,,ZM,0
45696,cer_sb_ch_zm_prestige4_deathsveil,0,0,0,5|10|25,||64835,1000|2000|3000,Prestige,,,,0,,4,,,ZM,0
45697,cer_sb_ch_zm_prestige4_teamplayer,0,0,0,5|10|25,||64836,1000|2000|3000,Prestige,,,,0,,4,,,ZM,0
45700,cer_sb_ch_zm_prestige4_mastery,0,0,0,6,64837,20000,Prestige,,45692|45693|45694|45695|45696|45697,,0,,4,,,,0
45704,cer_sb_ch_zm_prestige5_blastzone,0,0,0,1|5|10,||64838,1000|2000|3000,Prestige,,,,0,,5,,,ZM,0
45705,cer_sb_ch_zm_prestige5_perfectlycharred,0,0,0,10|25|50,||64839,1000|2000|3000,Prestige,,,,0,,5,,,ZM,0
45706,cer_sb_ch_zm_prestige5_precisioncuts,0,0,0,1,64840,3000,Prestige,,,,0,,5,,,ZM,0
45707,cer_sb_ch_zm_prestige5_fireforget,0,0,0,1|5|10,||64843,1000|2000|3000,Prestige,,,,0,,5,,,ZM,0
45708,cer_sb_ch_zm_prestige5_armageddon,0,0,0,1|5|10,||64844,1000|2000|3000,Prestige,,,,0,,5,,,ZM,0
45709,cer_sb_ch_zm_prestige5_killitwithfire,0,0,0,3,64845,3000,Prestige,,,,0,,5,,,ZM,0
45711,cer_sb_ch_zm_prestige5_mastery,0,0,0,6,64846,20000,Prestige,,45704|45705|45706|45707|45708|45709,,0,,5,,,,0
45770,cer_sb_ch_zm_prestige6_perfectharmony,0,0,0,1|5|10,||64847,1000|2000|3000,Prestige,,,,0,,6,,,ZM,0
45771,cer_sb_ch_zm_prestige6_madscience,0,0,0,10,64841,3000,Prestige,,,,0,,6,,,ZM,0
45772,cer_sb_ch_zm_prestige6_spacetimetear,0,0,0,1,64842,3000,Prestige,,,,0,,6,,,ZM,0
45773,cer_sb_ch_zm_prestige6_shockawe,0,0,0,1,64848,3000,Prestige,,,,0,,6,,,ZM,0
45774,cer_sb_ch_zm_prestige6_gullible,0,0,0,10|15|25,||64849,1000|2000|3000,Prestige,,,,0,,6,,,ZM,0
45775,cer_sb_ch_zm_prestige6_stalkingprey,0,0,0,50,64850,3000,Prestige,,,,0,,6,,,ZM,0
45769,cer_sb_ch_zm_prestige6_mastery,0,0,0,6,64851,20000,Prestige,,45770|45771|45772|45773|45774|45775,,0,,6,,,,0
46011,cer_sb_ch_zm_prestige7_oldfaithful,0,0,0,100|250|500,||64852,1000|2000|3000,Prestige,,,,0,,7,,,ZM,0
46013,cer_sb_ch_zm_prestige7_collectthemall,0,0,0,1,64853,3000,Prestige,,,,0,,7,,,ZM,0
46015,cer_sb_ch_zm_prestige7_howdoesthiswork,0,0,0,50,64854,3000,Prestige,,,,0,,7,,,ZM,0
46016,cer_sb_ch_zm_prestige7_funsurprise,0,0,0,100|250|500,||64855,1000|2000|3000,Prestige,,,,0,,7,,,ZM,0
46018,cer_sb_ch_zm_prestige7_mymasterplan,0,0,0,1,64856,3000,Prestige,,,,0,,7,,,ZM,0
46020,cer_sb_ch_zm_prestige7_breakingentering,0,0,0,1,64857,3000,Prestige,,,,0,,7,,,ZM,0
46052,cer_sb_ch_zm_prestige7_mastery,0,0,0,6,64858,20000,Prestige,,46011|46013|46015|46016|46018|46020,,0,,7,,,,0
46022,cer_sb_ch_zm_prestige8_extinctionevent,0,0,0,100,64859,3000,Prestige,,,,0,,8,,,ZM,0
46024,cer_sb_ch_zm_prestige8_easylobotomy,0,0,0,1,64860,3000,Prestige,,,,0,,8,,,ZM,0
46026,cer_sb_ch_zm_prestige8_phalanx,0,0,0,25,64861,3000,Prestige,,,,0,,8,,,ZM,0
46027,cer_sb_ch_zm_prestige8_fullpower,0,0,0,100,64862,3000,Prestige,,,,0,,8,,,ZM,0
46029,cer_sb_ch_zm_prestige8_closecall,0,0,0,25,64863,3000,Prestige,,,,0,,8,,,ZM,0
46030,cer_sb_ch_zm_prestige8_valuetown,0,0,0,1,64864,3000,Prestige,,,,0,,8,,,ZM,0
46053,cer_sb_ch_zm_prestige8_mastery,0,0,0,6,64865,20000,Prestige,,46022|46024|46026|46027|46029|46030,,0,,8,,,,0
46031,cer_sb_ch_zm_prestige9_trialstribulations,0,0,0,1|5|10,||64866,1000|2000|3000,Prestige,,,,0,,9,,,ZM,0
46032,cer_sb_ch_zm_prestige9_hunkerdown,0,0,0,1,64867,3000,Prestige,,,,0,,9,,,ZM,0
46033,cer_sb_ch_zm_prestige9_safesound,0,0,0,1|5|10,||64868,1000|2000|2500,Prestige,,,,0,,9,,,ZM,0
46034,cer_sb_ch_zm_prestige9_goingthedistance,0,0,0,115,64869,3000,Prestige,,,,0,,9,,,ZM,0
46035,cer_sb_ch_zm_prestige9_perkzero,0,0,0,1,64870,3000,Prestige,,,,0,,9,,,ZM,0
46037,cer_sb_ch_zm_prestige9_belltolls,0,0,0,1,64871,3000,Prestige,,,,0,,9,,,ZM,0
46054,cer_sb_ch_zm_prestige9_mastery,0,0,0,6,64872,20000,Prestige,,46031|46032|46033|46034|46035|46037,,0,,9,,,,0
46039,cer_sb_ch_zm_prestige10_buildingarmy,0,0,0,1,64873,3000,Prestige,,,,0,,10,,,ZM,0
46040,cer_sb_ch_zm_prestige10_supermassive,0,0,0,5|15|25,||64874,1000|2000|3000,Prestige,,,,0,,10,,,ZM,0
46041,cer_sb_ch_zm_prestige10_colddeadhands,0,0,0,5|15|25,||64875,1000|2000|3000,Prestige,,,,0,,10,,,ZM,0
46043,cer_sb_ch_zm_prestige10_crispy,0,0,0,5|15|25,||64876,1000|2000|3000,Prestige,,,,0,,10,,,ZM,0
46044,cer_sb_ch_zm_prestige10_stupify,0,0,0,5|15|25,||64877,1000|2000|3000,Prestige,,,,0,,10,,,ZM,0
46045,cer_sb_ch_zm_prestige10_randomelements,0,0,0,100|250|500,||64878,1000|2000|3000,Prestige,,,,0,,10,,,ZM,0
46055,cer_sb_ch_zm_prestige10_mastery,0,0,0,6,64879,20000,Prestige,,46039|46040|46041|46043|46044|46045,,0,,10,,,,0
46046,cer_sb_ch_zm_prestigemaster_shadowreaper,0,0,0,25|50|100,||64880,1000|2000|3000,Prestige,,,,0,,11,,,ZM,0
46047,cer_sb_ch_zm_prestigemaster_slideybooms,0,0,0,5|10|20,||64881,1000|2000|3000,Prestige,,,,0,,11,,,ZM,0
46048,cer_sb_ch_zm_prestigemaster_knockout,0,0,0,1|5|10,||64882,1000|2000|3000,Prestige,,,,0,,11,,,ZM,0
46049,cer_sb_ch_zm_prestigemaster_sizzle,0,0,0,25|50|100,||64883,1000|2000|3000,Prestige,,,,0,,11,,,ZM,0
46050,cer_sb_ch_zm_prestigemaster_donttouchme,0,0,0,25|50|100,||64884,1000|2000|2500,Prestige,,,,0,,11,,,ZM,0
46051,cer_sb_ch_zm_prestigemaster_unstable,0,0,0,25|50|100,||64885,1000|2000|3000,Prestige,,,,0,,11,,,ZM,0
46056,cer_sb_ch_zm_prestigemaster_mastery,0,0,0,6,64886,20000,Prestige,,46046|46047|46048|46049|46050|46051,,0,,11,,,,0
45475,cer_sb_ch_br_prestige1_1,0,0,0,3,69003,3000,Prestige,1,,,0,,1,,,BR,0
45476,cer_sb_ch_br_prestige1_2,0,0,0,10,68999,3000,Prestige,2,,,0,,1,,,BR,0
45477,cer_sb_ch_br_prestige1_3,0,0,0,5,69001,3000,Prestige,3,,,0,,1,,,BR,0
45478,cer_sb_ch_br_prestige1_4,0,0,0,10,69004,3000,Prestige,4,,,0,,1,,,BR,0
45479,cer_sb_ch_br_prestige1_5,0,0,0,5,69002,3000,Prestige,5,,,0,,1,,,BR,0
45480,cer_sb_ch_br_prestige1_6,0,0,0,5,69000,3000,Prestige,6,,,0,,1,,,BR,0
45546,cer_sb_br_prestige1_mastery,0,0,0,6,69056,15000,Prestige,1,45475|45476|45477|45478|45479|45480,,0,,1,,,,0
45482,cer_sb_ch_br_prestige2_1,0,0,0,5,68994,3000,Prestige,1,,,0,,2,,,BR,0
45483,cer_sb_ch_br_prestige2_2,0,0,0,1,68996,3000,Prestige,2,,,0,,2,,,BR,0
45484,cer_sb_ch_br_prestige2_3,0,0,0,10,68981,3000,Prestige,3,,,0,,2,,,BR,0
45485,cer_sb_ch_br_prestige2_4,0,0,0,5,68995,3000,Prestige,4,,,0,,2,,,BR,0
45486,cer_sb_ch_br_prestige2_5,0,0,0,5,68997,3000,Prestige,5,,,0,,2,,,BR,0
45487,cer_sb_ch_br_prestige2_6,0,0,0,3,68998,3000,Prestige,6,,,0,,2,,,BR,0
45547,cer_sb_br_prestige2_mastery,0,0,0,6,69055,15000,Prestige,2,45482|45483|45484|45485|45486|45487,,0,,2,,,,0
45489,cer_sb_ch_br_prestige3_1,0,0,0,5,68984,3000,Prestige,1,,,0,,3,,,BR,0
45490,cer_sb_ch_br_prestige3_2,0,0,0,3,69030,3000,Prestige,2,,,0,,3,,,BR,0
45491,cer_sb_ch_br_prestige3_3,0,0,0,3,69031,3000,Prestige,3,,,0,,3,,,BR,0
45492,cer_sb_ch_br_prestige3_4,0,0,0,10,69032,3000,Prestige,4,,,0,,3,,,BR,0
45493,cer_sb_ch_br_prestige3_5,0,0,0,50,69033,3000,Prestige,5,,,0,,3,,,BR,0
45494,cer_sb_ch_br_prestige3_6,0,0,0,1,69029,3000,Prestige,6,,,0,,3,,,BR,0
45549,cer_sb_br_prestige3_mastery,0,0,0,6,69053,15000,Prestige,3,45489|45490|45491|45492|45493|45494,,0,,3,,,,0
45496,cer_sb_ch_br_prestige4_1,0,0,0,5,69005,3000,Prestige,1,,,0,,4,,,BR,0
45497,cer_sb_ch_br_prestige4_2,0,0,0,5,69006,3000,Prestige,2,,,0,,4,,,BR,0
45498,cer_sb_ch_br_prestige4_3,0,0,0,5,69007,3000,Prestige,3,,,0,,4,,,BR,0
45499,cer_sb_ch_br_prestige4_4,0,0,0,15,69008,3000,Prestige,4,,,0,,4,,,BR,0
45500,cer_sb_ch_br_prestige4_5,0,0,0,5,68982,3000,Prestige,5,,,0,,4,,,BR,0
45501,cer_sb_ch_br_prestige4_6,0,0,0,5,69009,3000,Prestige,6,,,0,,4,,,BR,0
45563,cer_sb_br_prestige4_mastery,0,0,0,6,69058,15000,Prestige,4,45496|45497|45498|45499|45500|45501,,0,,4,,,,0
45502,cer_sb_ch_br_prestige5_1,0,0,0,15,68990,3000,Prestige,1,,,0,,5,,,BR,0
45504,cer_sb_ch_br_prestige5_2,0,0,0,15,68989,3000,Prestige,2,,,0,,5,,,BR,0
45505,cer_sb_ch_br_prestige5_3,0,0,0,10,68992,3000,Prestige,3,,,0,,5,,,BR,0
45506,cer_sb_ch_br_prestige5_4,0,0,0,5,68993,3000,Prestige,4,,,0,,5,,,BR,0
45507,cer_sb_ch_br_prestige5_5,0,0,0,3,68991,3000,Prestige,5,,,0,,5,,,BR,0
45508,cer_sb_ch_br_prestige5_6,0,0,0,10,68980,3000,Prestige,6,,,0,,5,,,BR,0
45552,cer_sb_br_prestige5_mastery,0,0,0,6,69054,15000,Prestige,5,45502|45504|45505|45506|45507|45508,,0,,5,,,,0
45510,cer_sb_ch_br_prestige6_1,0,0,0,5,69017,3000,Prestige,1,,,0,,6,,,BR,0
45511,cer_sb_ch_br_prestige6_2,0,0,0,3,69018,3000,Prestige,2,,,0,,6,,,BR,0
45512,cer_sb_ch_br_prestige6_3,0,0,0,5,68983,3000,Prestige,3,,,0,,6,,,BR,0
45513,cer_sb_ch_br_prestige6_4,0,0,0,10,69020,3000,Prestige,4,,,0,,6,,,BR,0
45514,cer_sb_ch_br_prestige6_5,0,0,0,15,69019,3000,Prestige,5,,,0,,6,,,BR,0
45515,cer_sb_ch_br_prestige6_6,0,0,0,10,69021,3000,Prestige,6,,,0,,6,,,BR,0
45554,cer_sb_br_prestige6_mastery,0,0,0,6,68987,15000,Prestige,6,45510|45511|45512|45513|45514|45515,,0,,6,,,,0
45517,cer_sb_ch_br_prestige7_1,0,0,0,3,69022,3000,Prestige,1,,,0,,7,,,BR,0
45518,cer_sb_ch_br_prestige7_2,0,0,0,5,69023,3000,Prestige,2,,,0,,7,,,BR,0
45519,cer_sb_ch_br_prestige7_3,0,0,0,3,69024,3000,Prestige,3,,,0,,7,,,BR,0
45520,cer_sb_ch_br_prestige7_4,0,0,0,3,69025,3000,Prestige,4,,,0,,7,,,BR,0
45521,cer_sb_ch_br_prestige7_5,0,0,0,1,69026,3000,Prestige,5,,,0,,7,,,BR,0
45522,cer_sb_ch_br_prestige7_6,0,0,0,1,69027,3000,Prestige,6,,,0,,7,,,BR,0
45556,cer_sb_br_prestige7_mastery,0,0,0,6,69028,15000,Prestige,7,45517|45518|45519|45520|45521|45522,,0,,7,,,,0
45524,cer_sb_ch_br_prestige8_1,0,0,0,5,69010,3000,Prestige,1,,,0,,8,,,BR,0
45525,cer_sb_ch_br_prestige8_2,0,0,0,5,69011,3000,Prestige,2,,,0,,8,,,BR,0
45526,cer_sb_ch_br_prestige8_3,0,0,0,5,69012,3000,Prestige,3,,,0,,8,,,BR,0
45527,cer_sb_ch_br_prestige8_4,0,0,0,1,69013,3000,Prestige,4,,,0,,8,,,BR,0
45528,cer_sb_ch_br_prestige8_5,0,0,0,5,69014,3000,Prestige,5,,,0,,8,,,BR,0
45529,cer_sb_ch_br_prestige8_6,0,0,0,3,69015,3000,Prestige,6,,,0,,8,,,BR,0
45558,cer_sb_br_prestige8_mastery,0,0,0,6,69016,15000,Prestige,8,45524|45525|45526|45527|45528|45529,,0,,8,,,,0
45531,cer_sb_ch_br_prestige9_1,0,0,0,5,69037,3000,Prestige,1,,,0,,9,,,BR,0
45532,cer_sb_ch_br_prestige9_2,0,0,0,10,69035,3000,Prestige,2,,,0,,9,,,BR,0
45533,cer_sb_ch_br_prestige9_3,0,0,0,10,69036,3000,Prestige,3,,,0,,9,,,BR,0
45534,cer_sb_ch_br_prestige9_4,0,0,0,5,69034,3000,Prestige,4,,,0,,9,,,BR,0
