53,2097700,2156400,58700,0,icon_rank_officer_sm_11,icon_rank_officer_11,,30252,ch_elder_s3_high_alert,icon_ribbon_s06_053,0
54,2156400,2216000,59600,0,icon_rank_officer_sm_11,icon_rank_officer_11,,30253,ch_elder_s3_sniper_kills_headshots,icon_ribbon_s06_054,0
55,2216000,2276500,60500,0,icon_rank_officer_sm_11,icon_rank_officer_11,,30254,ch_elder_s3_lmg_kills_headshots,icon_ribbon_s06_055,0
56,2276500,2337900,61400,0,icon_rank_officer_sm_12,icon_rank_officer_12,3958,30255,ch_elder_s3_high_five,icon_ribbon_s06_056,0
57,2337900,2400200,62300,0,icon_rank_officer_sm_12,icon_rank_officer_12,,30256,ch_elder_s3_battle_hardened,icon_ribbon_s06_057,0
58,2400200,2463400,63200,0,icon_rank_officer_sm_12,icon_rank_officer_12,,30257,ch_elder_s3_dead_silence,icon_ribbon_s06_058,0
59,2463400,2527500,64100,0,icon_rank_officer_sm_12,icon_rank_officer_12,,30258,ch_elder_s3_lmg_kills,icon_ribbon_s06_059,0
60,2527500,2592500,65000,0,icon_rank_officer_sm_12,icon_rank_officer_12,,30259,ch_elder_s3_longshot_headshots,icon_ribbon_s06_060,0
61,2592500,2658500,66000,0,icon_rank_officer_sm_13,icon_rank_officer_13,3958,30260,ch_elder_s3_clean_house,icon_ribbon_s06_061,0
62,2658500,2725500,67000,0,icon_rank_officer_sm_13,icon_rank_officer_13,,30261,ch_elder_s3_long_shot,icon_ribbon_s06_062,0
63,2725500,2793500,68000,0,icon_rank_officer_sm_13,icon_rank_officer_13,,30262,ch_elder_s3_triple_killer_i,icon_ribbon_s06_063,0
64,2793500,2862500,69000,0,icon_rank_officer_sm_13,icon_rank_officer_13,,30263,ch_elder_s3_far_sighted,icon_ribbon_s06_064,0
65,2862500,2932500,70000,0,icon_rank_officer_sm_13,icon_rank_officer_13,,30264,ch_elder_s3_precision_airstrike,icon_ribbon_s06_065,0
66,2932500,3003500,71000,0,icon_rank_officer_sm_14,icon_rank_officer_14,3958,30265,ch_elder_s3_smg_kills_headshots,icon_ribbon_s06_066,0
67,3003500,3075500,72000,0,icon_rank_officer_sm_14,icon_rank_officer_14,,30266,ch_elder_s3_scavenger,icon_ribbon_s06_067,0
68,3075500,3148500,73000,0,icon_rank_officer_sm_14,icon_rank_officer_14,,30267,ch_elder_s3_juggernaut,icon_ribbon_s06_068,0
69,3148500,3222500,74000,0,icon_rank_officer_sm_14,icon_rank_officer_14,,30268,ch_elder_s3_c4,icon_ribbon_s06_069,0
70,3222500,3297500,75000,0,icon_rank_officer_sm_14,icon_rank_officer_14,,30269,ch_elder_s3_playa,icon_ribbon_s06_070,0
71,3297500,3373700,76200,0,icon_rank_officer_sm_15,icon_rank_officer_15,3958,30270,ch_elder_s3_point_blank,icon_ribbon_s06_071,0
72,3373700,3451100,77400,0,icon_rank_officer_sm_15,icon_rank_officer_15,,30271,ch_elder_s3_iav,icon_ribbon_s06_072,0
73,3451100,3529700,78600,0,icon_rank_officer_sm_15,icon_rank_officer_15,,30272,ch_elder_s3_fury_killer,icon_ribbon_s06_073,0
74,3529700,3609500,79800,0,icon_rank_officer_sm_15,icon_rank_officer_15,,30273,ch_elder_s3_inbound,icon_ribbon_s06_074,0
75,3609500,3690500,81000,0,icon_rank_officer_sm_15,icon_rank_officer_15,,30274,ch_elder_s3_gunfight_wins,icon_ribbon_s06_075,0
76,3690500,3772700,82200,0,icon_rank_officer_sm_16,icon_rank_officer_16,3958,30275,ch_elder_s3_cruise_missile,icon_ribbon_s06_076,0
77,3772700,3856100,83400,0,icon_rank_officer_sm_16,icon_rank_officer_16,,30276,ch_elder_s3_launcher_destroys,icon_ribbon_s06_077,0
78,3856100,3940700,84600,0,icon_rank_officer_sm_16,icon_rank_officer_16,,30277,ch_elder_s3_heartbreaker,icon_ribbon_s06_078,0
79,3940700,4026500,85800,0,icon_rank_officer_sm_16,icon_rank_officer_16,,30278,ch_elder_s3_search_destroy_wins,icon_ribbon_s06_079,0
80,4026500,4113600,87100,0,icon_rank_officer_sm_16,icon_rank_officer_16,,30279,ch_elder_s3_four_piece_dinner_ii,icon_ribbon_s06_080,0
81,4113600,4202000,88400,0,icon_rank_officer_sm_17,icon_rank_officer_17,3958,30280,ch_elder_s3_one_trick_pony,icon_ribbon_s06_081,0
82,4202000,4291700,89700,0,icon_rank_officer_sm_17,icon_rank_officer_17,,30281,ch_elder_s3_blunt_trauma,icon_ribbon_s06_082,0
83,4291700,4382700,91000,0,icon_rank_officer_sm_17,icon_rank_officer_17,,30282,ch_elder_s3_vtol_jet,icon_ribbon_s06_083,0
84,4382700,4475000,92300,0,icon_rank_officer_sm_17,icon_rank_officer_17,,30283,ch_elder_s3_restock,icon_ribbon_s06_084,0
85,4475000,4568600,93600,0,icon_rank_officer_sm_17,icon_rank_officer_17,,30284,ch_elder_s3_sniper_kills,icon_ribbon_s06_085,0
86,4568600,4663500,94900,0,icon_rank_officer_sm_18,icon_rank_officer_18,3958,30285,ch_elder_s3_the_king_is_dead,icon_ribbon_s06_086,0
87,4663500,4759700,96200,0,icon_rank_officer_sm_18,icon_rank_officer_18,,30286,ch_elder_s3_four_leaf_clover,icon_ribbon_s06_087,0
88,4759700,4857200,97500,0,icon_rank_officer_sm_18,icon_rank_officer_18,,30287,ch_elder_s3_three_streak,icon_ribbon_s06_088,0
89,4857200,4956000,98800,0,icon_rank_officer_sm_18,icon_rank_officer_18,,30288,ch_elder_s3_doing_work,icon_ribbon_s06_089,0
90,4956000,5056100,100100,0,icon_rank_officer_sm_18,icon_rank_officer_18,,30289,ch_elder_s3_shotgun_kills,icon_ribbon_s06_090,0
91,5056100,5157600,101500,0,icon_rank_officer_sm_19,icon_rank_officer_19,3958,30290,ch_elder_s3_bloodthirsty_killer_i,icon_ribbon_s06_091,0
92,5157600,5260500,102900,0,icon_rank_officer_sm_19,icon_rank_officer_19,,30291,ch_elder_s3_hipster,icon_ribbon_s06_092,0
93,5260500,5364800,104300,0,icon_rank_officer_sm_19,icon_rank_officer_19,,30292,ch_elder_s3_hardpoint_wins,icon_ribbon_s06_093,0
94,5364800,5470500,105700,0,icon_rank_officer_sm_19,icon_rank_officer_19,,30293,ch_elder_s3_chopper_gunner,icon_ribbon_s06_094,0
95,5470500,5577600,107100,0,icon_rank_officer_sm_19,icon_rank_officer_19,,30294,ch_elder_s3_backup_plan,icon_ribbon_s06_095,0
96,5577600,5686100,108500,0,icon_rank_officer_sm_20,icon_rank_officer_20,3958,30295,ch_elder_s3_two_to_tango,icon_ribbon_s06_096,0
97,5686100,5796000,109900,0,icon_rank_officer_sm_20,icon_rank_officer_20,,30296,ch_elder_s3_unforgiving,icon_ribbon_s06_097,0
98,5796000,5907300,111300,0,icon_rank_officer_sm_20,icon_rank_officer_20,,30297,ch_elder_s3_ghost,icon_ribbon_s06_098,0
99,5907300,6020000,112700,0,icon_rank_officer_sm_20,icon_rank_officer_20,,30298,ch_elder_s3_emp_drone,icon_ribbon_s06_099,0
100,6020000,6134100,114100,0,icon_rank_officer_sm_20,icon_rank_officer_20,73,30299,ch_elder_s3_proximity_mine,icon_ribbon_s06_100,0
maxrank,100,,,0,,,,,,,0
