19,heavy_transin_0,0,0,,,,,,iw7_mp_brodium_idle_heavy_trans_in,,0,N,,,,Y,,,,,
20,heavy_transout_0,0,0,,,,,,iw7_mp_brodium_idle_heavy_trans_out,,0,N,,,,Y,,,,,
21,ghost_transin_0,0,0,,,,,,iw7_mp_brodium_idle_ghost_trans_in,,0,N,,,,Y,,,,,
22,ghost_transout_0,0,0,,,,,,iw7_mp_brodium_idle_ghost_trans_out,,0,N,,,,Y,,,,,
23,c6_transin_0,0,0,,,,,,iw7_mp_brodium_idle_synaptic_trans_in,,0,N,,,,Y,,,,,
24,c6_transout_0,0,0,,,,,,iw7_mp_brodium_idle_synaptic_trans_out,,0,N,,,,Y,,,,,
25,iw7_taunt_rare_6,0,0,0,archetype_assault,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_salute,IW7_mp_taunt_salute,,0,N,,,,,,,0.3,0.2,79
26,iw7_taunt_rare_10,0,0,0,archetype_scout,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_parade_rest01_synaptic,Iw7_mp_taunt_parade_rest01_synaptic,,0,N,,,,,,,0.25,0.17,125
27,iw7_taunt_rare_3,0,0,0,archetype_assassin,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_bow01,IW7_mp_taunt_bow01,,0,N,,,,,,,0.68,0.08,69
28,iw7_taunt_rare_7,0,0,0,archetype_sniper,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_salute_casual,IW7_mp_taunt_salute_casual,,0,N,,,,,,,0.3,0.1,101
29,iw7_taunt_rare_8,0,0,0,archetype_heavy,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_salute_gladiator,IW7_mp_taunt_salute_gladiator,,0,N,,,,,,,0.222,0.16,91
30,iw7_taunt_rare_14,0,0,0,archetype_engineer,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_attention01,IW7_mp_taunt_attention01,,0,N,,,,,,,0.217,0.01,121
31,iw7_taunt_rare_4,0,0,0,archetype_scout,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_gun_to_face_synaptic,IW7_mp_taunt_gun_to_face_synaptic,loot,0,N,,,,,,,0.3636,0.182,110
32,iw7_taunt_rare_18,0,0,0,archetype_scout,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_power_fist_synaptic,IW7_mp_taunt_power_fist_synaptic,loot,0,N,,,,,,,0.18,0.1,95
33,iw7_taunt_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_throat_cut02,IW7_mp_taunt_throat_cut02,loot,0,N,,,,,,,0.25,0.1,78
34,iw7_taunt_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_throat_cut01,IW7_mp_taunt_throat_cut01,loot,0,N,,,,,,,0.29,0.1,79
35,iw7_taunt_rare_5,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_clap02,IW7_mp_taunt_clap02,loot,0,N,archetype_scout,IW7_mp_taunt_clap02_synaptic,IW7_mp_taunt_clap02_synaptic,,,,0.25,0.12,134
36,iw7_taunt_rare_9,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_attention03,Iw7_mp_taunt_attention03,loot,0,N,archetype_scout,Iw7_mp_taunt_attention03_synaptic,Iw7_mp_taunt_attention03_synaptic,,,,0.23,0,129
37,iw7_taunt_rare_11,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_salute01,Iw7_mp_taunt_salute01,loot,0,N,archetype_scout,Iw7_mp_taunt_salute01_synaptic,Iw7_mp_taunt_salute01_synaptic,,,,0.227,0.1,110
38,iw7_taunt_rare_12,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_salute03,Iw7_mp_taunt_salute03,loot,0,N,archetype_scout,Iw7_mp_taunt_salute03_synaptic,Iw7_mp_taunt_salute03_synaptic,,,,0.4625,0.125,79
39,iw7_taunt_rare_13,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_at_ease,IW7_mp_taunt_at_ease,loot,0,N,,,,,,,0.27,0.05,120
40,iw7_taunt_rare_15,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_attention02,IW7_mp_taunt_attention02,loot,0,N,archetype_scout,IW7_mp_taunt_attention02_synaptic,IW7_mp_taunt_attention02_synaptic,,,,0.2,0.1,102
41,iw7_taunt_rare_16,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_thumbs_up,IW7_mp_taunt_thumbs_up,loot,0,N,,,,,,,0.29,0.1,89
42,iw7_taunt_rare_17,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_parade_rest02,Iw7_mp_taunt_parade_rest02,loot,0,N,archetype_scout,Iw7_mp_taunt_parade_rest02_synaptic,Iw7_mp_taunt_parade_rest02_synaptic,,,,0.226,0.05,170
43,iw7_taunt_rare_19,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_crush_you,IW7_mp_taunt_crush_you,loot,0,N,,,,,,,0.35,0.065,123
44,iw7_taunt_rare_20,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_folded_arms,IW7_mp_taunt_folded_arms,loot,0,N,archetype_scout,IW7_mp_taunt_folded_arms_synaptic,IW7_mp_taunt_folded_arms_synaptic,,,,0.267,0.065,150
45,iw7_taunt_rare_21,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_thumbs_down,IW7_mp_taunt_thumbs_down,loot,0,N,,,,,,,0.3,0.138,101
46,iw7_taunt_rare_22,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_knuckle_crack02,Iw7_mp_taunt_knuckle_crack02,loot,0,N,archetype_scout,Iw7_mp_taunt_knuckle_crack02_synaptic,Iw7_mp_taunt_knuckle_crack02_synaptic,,,,0.28,0.112,107
47,iw7_taunt_rare_23,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_knuckle_crack04,Iw7_mp_taunt_knuckle_crack04,loot,0,N,archetype_scout,Iw7_mp_taunt_knuckle_crack04_synaptic,Iw7_mp_taunt_knuckle_crack04_synaptic,,,,0.285,0.067,133
48,iw7_taunt_rare_24,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_parade_rest04,Iw7_mp_taunt_parade_rest04,loot,0,N,archetype_scout,Iw7_mp_taunt_parade_rest04_synaptic,Iw7_mp_taunt_parade_rest04_synaptic,,,,0.294,0.117,170
49,iw7_taunt_rare_25,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,Iw7_mp_taunt_showoff01,Iw7_mp_taunt_showoff01,loot,0,N,,,,,,,0.145,0.02,138
50,iw7_taunt_rare_26,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
51,iw7_taunt_rare_27,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
52,iw7_taunt_rare_28,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
53,iw7_taunt_rare_29,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
54,iw7_taunt_rare_30,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
55,iw7_taunt_legendary_1,0,0,0,archetype_sniper,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_phantom_cloak,IW7_mp_taunt_phantom_cloak,loot,0,Y,,,,,IW7_mp_taunt_phantom_cloak_2nd,IW7_mp_taunt_phantom_cloak_3rd,1,0,137
56,iw7_taunt_legendary_2,0,0,0,archetype_scout,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_synaptic_reaper,iw7_mp_taunt_synaptic_reaper,loot,0,N,,,,,iw7_mp_taunt_synaptic_reaper_2nd,iw7_mp_taunt_synaptic_reaper_3rd,1,0,148
57,iw7_taunt_legendary_3,0,0,0,archetype_heavy,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_super_merc_steeldragon_frontend,iw7_mp_taunt_super_merc_steeldragon,loot,0,Y,,,,,,,1,0,111
58,iw7_taunt_legendary_4,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
59,iw7_taunt_legendary_5,0,0,0,archetype_assassin,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_ftl_pistol_spin,IW7_mp_taunt_ftl_pistol_spin,loot,0,Y,,,,,,,1,0,129
60,iw7_taunt_legendary_6,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
61,iw7_taunt_legendary_7,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
62,iw7_taunt_legendary_8,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
63,iw7_taunt_legendary_9,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
64,iw7_taunt_legendary_10,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
65,iw7_taunt_legendary_11,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
66,iw7_taunt_legendary_12,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
67,iw7_taunt_legendary_13,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
68,iw7_taunt_legendary_14,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
69,iw7_taunt_legendary_15,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
70,iw7_taunt_legendary_16,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
71,iw7_taunt_legendary_17,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
72,iw7_taunt_legendary_18,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
73,iw7_taunt_legendary_19,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
74,iw7_taunt_legendary_20,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
75,iw7_taunt_epic_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_killstreak_apex01,IW7_mp_taunt_killstreak_apex01,loot,0,N,archetype_scout,IW7_mp_taunt_killstreak_apex01_synaptic,IW7_mp_taunt_killstreak_apex01_synaptic,,,,0.865,0,157
76,iw7_taunt_epic_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_killstreak_thor,iw7_mp_taunt_killstreak_thor,loot,0,N,,,,,,,0.893,0,225
77,iw7_taunt_epic_3,0,0,0,archetype_sniper,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_super_shootdown,iw7_mp_taunt_super_shootdown,loot,0,Y,,,,,,,0.899,0,179
78,iw7_taunt_epic_4,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_epic_grenade_toss_back01,iw7_mp_taunt_epic_grenade_toss_back01,loot,0,N,archetype_scout,iw7_mp_taunt_epic_grenade_toss_synaptic,iw7_mp_taunt_epic_grenade_toss_synaptic,,,,0.906,0,205
79,iw7_taunt_epic_5,0,0,0,archetype_engineer,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_super_blackhole,iw7_mp_taunt_super_blackhole,loot,0,Y,,,,,,,0.859,0,164
80,iw7_taunt_epic_6,0,0,0,archetype_heavy,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_super_shield_no_gun,iw7_mp_taunt_super_shield_no_gun,loot,0,N,,,,,,,0.829,0,176
81,iw7_taunt_epic_7,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_killstreak_c8,iw7_mp_taunt_killstreak_c8,loot,0,N,archetype_scout,iw7_mp_taunt_killstreak_c8_synaptic,iw7_mp_taunt_killstreak_c8_synaptic,,,,0.929,0,227
82,iw7_taunt_epic_8,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_killstreak_scorcher,iw7_mp_taunt_killstreak_scorcher,loot,0,N,archetype_scout,iw7_mp_taunt_killstreak_scorcher_synaptic,iw7_mp_taunt_killstreak_scorcher_synaptic,,,,0.909,0,199
83,iw7_taunt_epic_9,0,0,0,archetype_assault,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_super_warfighter_at_screen,iw7_mp_taunt_super_warfighter_at_screen,loot,0,Y,,,,,,,0.838,0,168
84,iw7_taunt_epic_10,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_bio_spike,iw7_mp_taunt_bio_spike,loot,0,N,archetype_scout,iw7_mp_taunt_bio_spike_synaptic,iw7_mp_taunt_bio_spike_synaptic,,,,0.81,0,112
85,iw7_taunt_epic_11,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_abduction,IW7_mp_taunt_abduction,loot,0,N,,,,,,,1,0,301
86,iw7_taunt_epic_12,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_killstreak_laser_strike,iw7_mp_taunt_killstreak_laser_strike,loot,0,N,archetype_scout,iw7_mp_taunt_killstreak_laser_strike_synaptic,iw7_mp_taunt_killstreak_laser_strike_synaptic,,,,0.872,0,157
87,iw7_taunt_epic_13,0,0,0,archetype_assassin,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_ftl_1st_kills_456,IW7_mp_taunt_ftl_1st_kills_456,loot,0,Y,,,,,IW7_mp_taunt_ftl_2nd_kills_456,IW7_mp_taunt_ftl_3rd_kills_456,1,0,103
88,iw7_taunt_epic_14,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_face_the_sun,IW7_mp_taunt_face_the_sun,loot,0,N,,,,,,,0.956,0,163
89,iw7_taunt_team1_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_wolverines_01,iw7_mp_taunt_mc_wolverines_01,loot,0,N,,,,,,,0.193,0.1,88
90,iw7_taunt_team1_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_wolverines_02,iw7_mp_taunt_mc_wolverines_02,loot,0,N,,,,,,,0.217,0.072,69
91,iw7_taunt_team1_legendary_1,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
92,iw7_taunt_team2_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_orion_01,iw7_mp_taunt_mc_orion_01,loot,0,N,archetype_scout,IW7_mp_taunt_salute01_synaptic,IW7_mp_taunt_salute01_synaptic,,,,0.226,0.12,84
93,iw7_taunt_team2_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_orion_02,iw7_mp_taunt_mc_orion_02,loot,0,N,,,,,,,0.228,0.046,175
94,iw7_taunt_team2_legendary_1,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
95,iw7_taunt_team3_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_sabre_01,iw7_mp_taunt_mc_sabre_01,loot,0,N,archetype_scout,iw7_mp_taunt_mc_sabre_01_synaptic,iw7_mp_taunt_mc_sabre_01_synaptic,,,,0.2778,0.1,90
96,iw7_taunt_team3_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_sabre_02,iw7_mp_taunt_mc_sabre_02,loot,0,N,archetype_scout,iw7_mp_taunt_mc_sabre_02_synaptic,iw7_mp_taunt_mc_sabre_02_synaptic,,,,0.253,0.14,158
97,iw7_taunt_team3_legendary_1,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
98,iw7_taunt_team4_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_wraith_01,iw7_mp_taunt_mc_wraith_01,loot,0,N,,,,,,,0.2,0.04,250
99,iw7_taunt_team4_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_wraith_02,iw7_mp_taunt_mc_wraith_02,loot,0,N,,,,,,,0.22,0.155,226
100,iw7_taunt_team4_legendary_1,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
101,iw7_taunt_team5_rare_1,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_bloodanvil_01,iw7_mp_taunt_mc_bloodanvil_01,loot,0,N,,,,,,,0.88,0.08,374
102,iw7_taunt_team5_rare_2,0,0,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_bloodanvil_02,iw7_mp_taunt_mc_bloodanvil_02,loot,0,N,,,,,,,0.92,0.47,214
103,iw7_taunt_team5_legendary_1,0,0,0,,mission_team_jtf_wolverines_icon,,,,,0,N,,,,,,,,,
104,assault_rifle_idle,0,0,,,,,,iw7_mp_taunt_assault_rifle_idle,,0,N,,,,Y,,,,,
105,assault_rifle_put_away,0,0,,,,,,iw7_mp_taunt_assault_rifle_put_away,,0,N,,,,Y,,,,,
106,assault_rifle_walk_to_stop,0,0,,,,,,iw7_mp_taunt_assault_rifle_walk_to_stop,,0,N,,,,Y,,,,,
107,akimbo_idle,0,0,,,,,,iw7_mp_taunt_akimbo_idle,,0,N,,,,Y,,,,,
108,akimbo_put_away,0,0,,,,,,iw7_mp_taunt_akimbo_put_away,,0,N,,,,Y,,,,,
109,akimbo_walk_to_stop,0,0,,,,,,iw7_mp_taunt_akimbo_walk_to_stop,,0,N,,,,Y,,,,,
110,launcher_idle,0,0,,,,,,iw7_mp_taunt_launcher_idle,,0,N,,,,Y,,,,,
111,launcher_put_away,0,0,,,,,,iw7_mp_taunt_launcher_put_away,,0,N,,,,Y,,,,,
112,launcher_walk_to_stop,0,0,,,,,,iw7_mp_taunt_launcher_walk_to_stop,,0,N,,,,Y,,,,,
113,lmg_idle,0,0,,,,,,iw7_mp_taunt_lmg_idle,,0,N,,,,Y,,,,,
114,lmg_put_away,0,0,,,,,,iw7_mp_taunt_lmg_put_away,,0,N,,,,Y,,,,,
115,lmg_walk_to_stop,0,0,,,,,,iw7_mp_taunt_lmg_walk_to_stop,,0,N,,,,Y,,,,,
116,pistol_idle,0,0,,,,,,iw7_mp_taunt_pistol_idle,,0,N,,,,Y,,,,,
117,pistol_put_away,0,0,,,,,,iw7_mp_taunt_pistol_put_away,,0,N,,,,Y,,,,,
118,pistol_walk_to_stop,0,0,,,,,,iw7_mp_taunt_pistol_walk_to_stop,,0,N,,,,Y,,,,,
119,shotgun_idle,0,0,,,,,,iw7_mp_taunt_shotgun_idle,,0,N,,,,Y,,,,,
120,shotgun_put_away,0,0,,,,,,iw7_mp_taunt_shotgun_put_away,,0,N,,,,Y,,,,,
121,shotgun_walk_to_stop,0,0,,,,,,iw7_mp_taunt_shotgun_walk_to_stop,,0,N,,,,Y,,,,,
122,smg_idle,0,0,,,,,,iw7_mp_taunt_smg_idle,,0,N,,,,Y,,,,,
123,smg_put_away,0,0,,,,,,iw7_mp_taunt_smg_put_away,,0,N,,,,Y,,,,,
124,smg_walk_to_stop,0,0,,,,,,iw7_mp_taunt_smg_walk_to_stop,,0,N,,,,Y,,,,,
125,sniper_idle,0,0,,,,,,iw7_mp_taunt_sniper_idle,,0,N,,,,Y,,,,,
126,sniper_put_away,0,0,,,,,,iw7_mp_taunt_sniper_put_away,,0,N,,,,Y,,,,,
127,sniper_walk_to_stop,0,0,,,,,,iw7_mp_taunt_sniper_walk_to_stop,,0,N,,,,Y,,,,,
128,melee_idle,0,0,,,,,,iw7_mp_taunt_melee_idle,,0,N,,,,Y,,,,,
129,melee_put_away,0,0,,,,,,iw7_mp_taunt_melee_put_away,,0,N,,,,Y,,,,,
130,melee_walk_to_stop,0,0,,,,,,iw7_mp_taunt_melee_walk_to_stop,,0,N,,,,Y,,,,,
131,assault_rifle_idle_synaptic,0,0,,,,,,iw7_mp_taunt_assault_rifle_idle_synaptic,,0,N,,,,Y,,,,,
132,assault_rifle_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_assault_rifle_put_away_synaptic,,0,N,,,,Y,,,,,
133,assault_rifle_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_assault_rifle_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
134,akimbo_idle_synaptic,0,0,,,,,,iw7_mp_taunt_akimbo_idle_synaptic,,0,N,,,,Y,,,,,
135,akimbo_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_akimbo_put_away_synaptic,,0,N,,,,Y,,,,,
136,akimbo_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_akimbo_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
137,launcher_idle_synaptic,0,0,,,,,,iw7_mp_taunt_launcher_idle_synaptic,,0,N,,,,Y,,,,,
138,launcher_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_launcher_put_away_synaptic,,0,N,,,,Y,,,,,
139,launcher_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_launcher_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
140,lmg_idle_synaptic,0,0,,,,,,iw7_mp_taunt_lmg_idle_synaptic,,0,N,,,,Y,,,,,
141,lmg_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_lmg_put_away_synaptic,,0,N,,,,Y,,,,,
142,lmg_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_lmg_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
143,pistol_idle_synaptic,0,0,,,,,,iw7_mp_taunt_pistol_idle_synaptic,,0,N,,,,Y,,,,,
144,pistol_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_pistol_put_away_synaptic,,0,N,,,,Y,,,,,
145,pistol_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_pistol_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
146,shotgun_idle_synaptic,0,0,,,,,,iw7_mp_taunt_shotgun_idle_synaptic,,0,N,,,,Y,,,,,
147,shotgun_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_shotgun_put_away_synaptic,,0,N,,,,Y,,,,,
148,shotgun_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_shotgun_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
149,smg_idle_synaptic,0,0,,,,,,iw7_mp_taunt_smg_idle_synaptic,,0,N,,,,Y,,,,,
150,smg_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_smg_put_away_synaptic,,0,N,,,,Y,,,,,
151,smg_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_smg_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
152,sniper_idle_synaptic,0,0,,,,,,iw7_mp_taunt_sniper_idle_synaptic,,0,N,,,,Y,,,,,
153,sniper_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_sniper_put_away_synaptic,,0,N,,,,Y,,,,,
154,sniper_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_sniper_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
155,melee_idle_synaptic,0,0,,,,,,iw7_mp_taunt_melee_idle_synaptic,,0,N,,,,Y,,,,,
156,melee_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_melee_put_away_synaptic,,0,N,,,,Y,,,,,
157,melee_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_melee_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
158,axe_idle,0,0,,,,,,iw7_mp_taunt_axe_idle,,0,N,,,,Y,,,,,
159,axe_put_away,0,0,,,,,,iw7_mp_taunt_axe_put_away,,0,N,,,,Y,,,,,
160,axe_walk_to_stop,0,0,,,,,,iw7_mp_taunt_axe_walk_to_stop,,0,N,,,,Y,,,,,
161,knife_idle,0,0,,,,,,iw7_mp_taunt_knife_idle,,0,N,,,,Y,,,,,
162,knife_put_away,0,0,,,,,,iw7_mp_taunt_knife_put_away,,0,N,,,,Y,,,,,
163,knife_walk_to_stop,0,0,,,,,,iw7_mp_taunt_knife_walk_to_stop,,0,N,,,,Y,,,,,
164,axe_idle_synaptic,0,0,,,,,,iw7_mp_taunt_axe_idle_synaptic,,0,N,,,,Y,,,,,
165,axe_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_axe_put_away_synaptic,,0,N,,,,Y,,,,,
166,axe_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_axe_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
167,knife_idle_synaptic,0,0,,,,,,iw7_mp_taunt_knife_idle_synaptic,,0,N,,,,Y,,,,,
168,knife_put_away_synaptic,0,0,,,,,,iw7_mp_taunt_knife_put_away_synaptic,,0,N,,,,Y,,,,,
169,knife_walk_to_stop_synaptic,0,0,,,,,,iw7_mp_taunt_knife_walk_to_stop_synaptic,,0,N,,,,Y,,,,,
170,akimbo_idle_alt,0,0,,,,,,iw7_mp_taunt_akimbo_idle_alt,,0,N,,,,Y,,,,,
171,akimbo_put_away_alt,0,0,,,,,,iw7_mp_taunt_akimbo_put_away_alt,,0,N,,,,Y,,,,,
172,akimbo_walk_to_stop_alt,0,0,,,,,,iw7_mp_taunt_akimbo_walk_to_stop_alt,,0,N,,,,Y,,,,,
173,akimbo_idle_synaptic_alt,0,0,,,,,,iw7_mp_taunt_akimbo_idle_synaptic_alt,,0,N,,,,Y,,,,,
