ui_power_secondary_consume,1,1,c,b,0,,,,,,,,,,,
ui_show_bink,1,,,b,0,,,,,,,,,,,
ui_pip_message_text_top,1,,,s,none,,,,,,,,,,,
ui_pip_message_text_bottom,1,,,s,none,,,,,,,,,,,
ui_pip_message_type,1,,,i,0,0,3,,,,,,,,,
ui_countdown_mission_text,1,,,s,none,,,,,,,,,,,
ui_countdown_timer,1,,,t,0,,,1,,,,,,,,
ui_death_hint,1,,,i,-1,-1,1000,,,,,,,,,
ui_player_dead,1,,,b,0,0,1,,,,,,,,,
ui_inworld_ar_ent,1,,,e,,,,,,,,,,,,
ui_gunship_show_bindings,1,,,b,0,0,1,,,,,,,,,
ui_gunship_show_tutorial,1,,,b,0,0,1,,,,,,,,,
ui_gunship_target_marker_hide_on_focus,1,,,b,1,0,1,,,,,,,,,
ui_gunship_target_current_location_name,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_ent_1,1,1,c,e,,,,,,,,,,,,
ui_gunship_target_marker_name_1,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_visible_1,1,1,c,b,1,0,1,,,,,,,,,
ui_gunship_target_marker_ent_2,1,1,c,e,,,,,,,,,,,,
ui_gunship_target_marker_name_2,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_visible_2,1,1,c,b,1,0,1,,,,,,,,,
ui_gunship_target_marker_ent_3,1,1,c,e,,,,,,,,,,,,
ui_gunship_target_marker_name_3,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_visible_3,1,1,c,b,1,0,1,,,,,,,,,
ui_gunship_target_marker_ent_4,1,1,c,e,,,,,,,,,,,,
ui_gunship_target_marker_name_4,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_visible_4,1,1,c,b,1,0,1,,,,,,,,,
ui_gunship_target_marker_ent_5,1,1,c,e,,,,,,,,,,,,
ui_gunship_target_marker_name_5,1,1,c,s,none,,,,,,,,,,,
ui_gunship_target_marker_visible_5,1,1,c,b,1,0,1,,,,,,,,,
ui_power_id_stored,1,1,c,i,-1,-1,1000,,,,,,,,,
ui_power_stored_num_charges,1,1,c,i,0,-1,1000,,,,,,,,,
ui_power_stored_recharge,1,1,c,i,0,-1,1000,,,,,,,,,
ui_power_stored_consume,1,1,c,b,0,,,,,,,,,,,
ui_power_stored_disabled,1,0,c,b,0,0,1,,,,,,,,,
ui_power_id_secondary_stored,1,1,c,i,-1,-1,1000,,,,,,,,,
ui_power_secondary_stored_num_charges,1,1,c,i,0,-1,1000,,,,,,,,,
ui_power_secondary_stored_recharge,1,1,c,i,0,-1,1000,,,,,,,,,
ui_power_secondary_stored_consume,1,1,c,b,0,,,,,,,,,,,
ui_power_secondary_stored_disabled,1,0,c,b,0,0,1,,,,,,,,,
ui_power_stored_show,1,1,c,i,0,0,1,,,,,,,,,
ui_power_secondary_stored_show,1,1,c,i,0,0,1,,,,,,,,,
ui_level_transition,1,,,i,0,0,5,,,,,,,,,
ui_nvg_equipped,1,,,b,0,0,1,,,,,,,,,
ui_nvg_light_meter,1,,,i,0,0,2,,,,,,,,,
ui_nvg_light_meter_needle,1,,,f,0,0,1,1,,,,,,,,
ui_nvg_flir,1,,,b,0,0,1,,,,,,,,,
ui_activereload_clipin_hint,1,,,b,0,0,1,,,,,,,,,
ui_activereload_suppress_reload_hint,1,,,b,0,0,1,,,,,,,,,
ui_show_ar_elem,1,,,b,0,0,1,,,,,,,,,
ui_ar_object_text,1,,,s,none,,,,,,,,,,,
ui_sp_fluff_messaging,1,,,s,none,,,,,,,,,,,
ui_sp_fluff_messaging_context,1,,,b,1,0,1,,,,,,,,,
ui_sp_intel_messaging_text,1,,,s,none,,,,,,,,,,,
ui_sp_intel_messaging_header,1,,,s,none,,,,,,,,,,,
ui_sp_intel_messaging_image_index,1,,,i,20,0,40,,,,,,,,,
ui_sp_intel_messaging,1,,,i,0,0,10,,,,,,,,,
ui_sp_intel_messaging_ent,1,,,b,0,0,1,,,,,,,,,
ui_sp_intel_messaging_is_captain,0,,,b,0,0,1,,,,,,,,,
ui_chyron,1,,,b,0,,,,,,,,,,,
ui_hvt_selfdestruct,1,,,b,0,0,1,,,,,,,,,
ui_hvt_selfdestruct_timer,1,,,t,0,,,,,,,,,,,
ui_gettocover_state,1,,,i,5,0,5,,,,,,,,,
ui_gettocover_text,1,,c,s,game/get_to_cover,,,,,,,,,,,
ui_is_bink_skippable,1,,,b,0,,,,,,,,,,,
ui_is_bink_skipping_enabled,1,,,b,1,,,,,,,,,,,
ui_transition_movie,1,,,s,none,,,,,,,,,,,
ui_hide_dpad_hud,1,,,b,0,,,,,,,,,,,
ui_client_settle_time,1,,,i,0,0,10000,,,,,,,,,
ui_gren_ind_alpha,1,,,f,0,,,1,,,,,,,,
ui_gren_ind_color,1,,,i,1,0,999999999,1,,,,,,,,
ui_gren_ind_entity,1,,,e,,,,,,,,,,,,
ui_hack_progress,1,1,c,f,0,0,1,,,,,,,,,
ui_hack_index,1,1,c,i,0,0,255,,,,,,,,,
ui_armor_health_bar,1,,,f,1,-1,1,0,,,,,,,,
ui_armor_health_bar_lagged,1,,,f,1,-1,1,1,,,,,,,,
ui_armor_red_flash,1,,,f,1,0,1,1,,,,,,,,
ui_armor_progress,1,,,f,1,0,1,1,,,,,,,,
ui_armor_enabled,1,,,b,1,0,1,0,,,,,,,,
ui_armor_warning,1,,,s,none,,,,,,,,,,,
ui_armor_hint,1,,,s,none,,,,,,,,,,,
ui_cctv_active,1,,,b,0,0,1,0,,,,,,,,
ui_cctv_camera_index,1,,,i,0,0,20,,,,,,,,,
ui_cctv_zone_index,1,,,i,0,0,20,,,,,,,,,
ui_cctv_scrub_pcnt,1,,,f,1,0,1,,,,,,,,,
ui_cctv_camera_state,1,,,i,0,0,5,,,,,,,,,
ui_dialogue_prompts_active,1,,,b,0,0,1,,,,,,,,,
ui_dialogue_prompts_choice,1,,,i,0,0,4,,,,,,,,,
ui_dialogue_prompts_duration,1,,,i,0,0,1000,,,,,,,,,
ui_dialogue_prompts_option_a,1,,,s,none,,,,,,,,,,,
ui_dialogue_prompts_option_b,1,,,s,none,,,,,,,,,,,
ui_dialogue_prompts_option_c,1,,,s,none,,,,,,,,,,,
ui_dialogue_prompts_option_d,1,,,s,none,,,,,,,,,,,
ui_drone_fov_scale,1,,,i,1,1,60,,,,,,,,,
ui_drone_active,1,,,b,0,0,1,0,,,,,,,,
ui_drone_missile_count,1,,,i,4,0,4,,,,,,,,,
ui_drone_zoom,1,,,i,1,1,3,,,,,,,,,
ui_drone_missile_cooldown,1,,,i,0,0,10000,,,,,,,,,
ui_apache_controls,1,1,c,i,0,0,2,,,,,,,,,
ui_apache_missiles_left,1,,c,i,-1,-1,8,,,,,,,,,
ui_apache_thermal_mode,1,,c,i,-1,-1,5,,,,,,,,,
ui_apache_screens_state,1,,c,i,0,0,2,,,,,,,,,
ui_armor_show,1,,,b,1,0,1,,,,,,,,,
ui_armor_percent,1,,c,f,1,0,1,,,,,,,,,
ui_armor_plate_active_count,1,,c,i,1,0,3,,,,,,,,,
ui_armor_plate_storage_max_count,1,,c,i,1,0,15,,,,,,,,,
ui_armor_plate_storage_cur_count,1,,c,i,0,0,15,,,,,,,,,
ui_equipment_id_health,1,,c,i,0,0,64,,,,,,,,,
ui_equipment_id_health_numCharges,1,,c,i,0,0,99,,,,,,,,,
ui_equipment_id_health_maxCharges,1,,c,i,0,0,99,,,,,,,,,
ui_equipment_id_health_maxArmor,1,,c,f,1,0,99,,,,,,,,,
ui_chyron_level_index,1,,,i,0,-1,64,,,,,,,,,
ui_chyron_on,1,,,b,0,0,1,,,,,,,,,
ui_chyron_surge_chunnel,1,,,b,0,0,1,,,,,,,,,
ui_chyron_index,1,,,i,0,-1,64,,,,,,,,,
ui_map_width,1,,,f,0,0,10000,,,,,,,,,
ui_map_height,1,,,f,0,0,10000,,,,,,,,,
ui_map_player_x,1,,,f,0,0,10000,1,,,,,,,,
ui_map_player_y,1,,,f,0,0,10000,1,,,,,,,,
ui_map_player_rot,1,,,f,0,0,360,1,,,,,,,,
ui_map_show_player,1,,,b,1,0,1,,,,,,,,,
ui_map_image,1,,,s,none,,,,,,,,,,,
ui_sp_intercept_price_entnum,1,1,c,i,-1,-1,4096,,,,,,,,,
ui_in_world_text_index,1,,,i,0,0,255,,,,,,,,,
ui_in_world_text_entnum,1,1,c,i,-1,-1,4096,,,,,,,,,
ui_waterboardingcloth_state,1,,,i,0,0,2,,,,,,,,,
ui_snakecam,1,,,b,0,,,,,,,,,,,
ui_using_rc_plane_tablet,1,,,b,0,0,1,0,,,,,,,,
ui_scrambler_strength,1,,c,i,0,0,5,,,,,,,,,
progression_invalid,1,,c,b,0,0,1,,,,,,,,,
ui_show_weapon_info_force,1,,c,b,0,0,1,,,,,,,,,
ui_show_equipment_info_force,1,,c,b,0,0,1,,,,,,,,,
ui_show_armor_health_force,1,,c,b,0,0,1,,,,,,,,,
ui_loot_splash_name,1,,,s,none,,,,,,,,,,,
ui_loot_splash_icon,1,,,s,none,,,,,,,,,,,
ui_predator_missile,1,1,c,i,0,0,3,,,,,,,,,
ui_safe_combination,1,,,i,-1,-1,999999,,,,,,,,,
ui_safe_hands_resetting,1,,,b,0,0,1,,,,,,,,,
ui_keypad_data,1,,c,i,0,0,65536,,,,,,,,,
ui_veh_vehicle,1,1,c,i,-1,-1,32,,,,,,,,,
ui_veh_health_percent,1,0,c,i,0,0,100,1,,,,,,,,
ui_veh_current_seat,1,1,c,i,-1,-1,32,,,,,,,,,
ui_veh_exit_button_holdtime,1,0,c,f,0,0,100,1,,,,,,,,
ui_veh_warning,1,0,c,a,0,0,4095,,,,,,,,,
ui_veh_controls,1,0,c,i,0,0,2,,,,,,,,,
ui_veh_flat_tire_mask,1,,c,i,0,0,255,,,,,,,,,
ui_veh_lean_out,1,,c,b,0,0,1,,,,,,,,,
ui_veh_show_controls,1,,c,b,0,0,1,,,,,,,,,
ui_veh_ammo,1,0,c,i,-1,-2,70,,,,,,,,,
ui_veh_t72_active,1,,c,b,0,0,1,,,,,,,,,
ui_show_breathhold_hint,1,,c,b,1,0,1,,,,,,,,,
ui_whizby_ent,1,,c,i,-1,-1,3000,,,,,,,,,
ui_whizby_notify,1,1,c,n,0,,,,,,,,,,,
ui_whizby_alpha_front,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_alpha_side,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_alpha_back,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_side_angle,1,,c,i,0,-180,180,,,,,,,,,
ui_whizby_side_loop,1,,c,i,0,0,2,,,,,,,,,
ui_whizby_front_loop,1,,c,i,0,0,3,,,,,,,,,
ui_whizby_back_x,1,,c,i,0,-99999999,99999999,,,,,,,,,
ui_whizby_back_y,1,,c,i,0,-99999999,99999999,,,,,,,,,
ui_whizby_back_z,1,,c,i,0,-99999999,99999999,,,,,,,,,
ui_gunship_coord1_posx,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord1_posy,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord1_posz,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord2_posx,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord2_posy,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord2_posz,1,,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord3_posx,1,1,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord3_posy,1,1,c,i,0,-100000,100000,,,,,,,,,
ui_gunship_coord3_posz,1,1,c,i,0,-100000,100000,,,,,,,,,
ui_spotter_scope_danger,1,1,c,i,0,0,1,,,,,,,,,
ui_spotter_scope_toggle_visibility,1,,,b,0,0,1,,,,,,,,,
ui_reticle_overlay_visibility,1,,,b,0,0,1,,,,,,,,,
ui_player_health_regen,1,,c,i,0,0,999,,,,,,,,,
ui_player_health_multiplier,1,,c,f,1,0,100,,,,,,,,,
ui_gunship_show_flares_indicators,1,,c,b,0,0,1,,,,,,,,,
ui_gunship_flares_indicators_disponibility,1,,c,b,0,0,1,,,,,,,,,
ui_gunship_flares_indicators_enable,1,,c,b,0,0,1,,,,,,,,,
ui_cutscene_active,1,,c,b,0,0,1,,,,,,,,,
ui_missile_defusal_active,1,,,b,0,0,1,,,,,,,,,
ui_missile_defusal_screen_state,1,1,,s,none,,,,,,,,,,,
ui_missile_defusal_countdown_progress,1,1,,f,0,0,1,,,,,,,,,
ui_missile_defusal_light_position,1,1,,i,0,-1,6,,,,,,,,,
ui_missile_defusal_sticky_keys,1,,,b,0,0,1,,,,,,,,,
ui_overlay_face_covering,1,,,i,0,0,2,,,,,,,,,
ui_killstreak_countdown,1,1,c,t,0,,,,,,,,,,,
ui_killstreak_lifetime,1,1,c,f,0,0,1,,,,,,,,,
ui_predator_missiles_left,1,,c,i,-1,-1,16,,,,,,,,,
ui_stealth_compass_sight_visibles,0,,c,a,0,,,,,,,,,,,
ui_stealth_compass_ents_0,0,,c,a,0,,,,,,,,,,,
ui_stealth_compass_ents_1,0,,c,a,0,,,,,,,,,,,
ui_safehouse_room_upgrade_open_to,1,0,c,i,0,0,3,0,0,0,,,,,,
ui_open_menu_from_script,1,0,c,i,0,0,8,0,0,0,,,,,,
ui_safehouse_room_unlock,1,0,c,i,0,0,3,0,0,0,,,,,,
ui_player_carrying_body,1,0,c,i,0,0,1,0,0,0,,,,,,
ui_stealth_compass_highest_threat_in_state_ents,1,,c,a,0,,,,,,,,,,,
ui_gasmask_damage,1,1,c,f,1,0,1,,,,,,,,,
ui_head_equip_class,1,1,c,i,0,0,3,,,,,,,,,
ui_gas_mask,1,,c,i,0,0,3,,,,,1,,,,
ui_exit_progress,1,,c,f,0,0,1,,,,,,,,,
ui_hitmarker_audio_events,1,1,c,i,0,0,15,,,,,,,,,
ui_buystation_open,1,,c,i,0,0,31,,,,,,,,,
ui_buystation_override,1,,c,i,-1,-1,255,,,,,,,,,
ui_buystation_limited_item_amount,1,,c,a,0,,,,,,,,,,,
ui_show_lootid_item_pings,1,,c,b,0,0,1,,,,,,,,,
ui_persistent_item_status,1,,c,i,0,0,65535,,,,,,,,,
ui_buystation_item_filter,1,,c,a,0,,,,,,,,,,,
ui_cash_squad_index_0,1,,c,i,0,0,131071,,,,,1,,,,
ui_player_sp_squad_index,1,,c,i,0,0,1,,,,,1,,,,
ui_owns_personal_exfil,1,,c,b,0,0,1,,,,,,,,,
ui_buystation_purchase_response,1,,c,i,0,0,25,,,,,,,,,
ui_geigercounter_meter,1,1,c,f,0,0,1,1,,,,,,,,
ui_geigercounter_type,1,1,c,i,0,0,5,,,,,,,,,
ui_display_foliage_vignette,1,,,b,0,0,1,,,,,,,,,
ui_is_in_scripted_cinematic,1,,c,b,0,0,1,,,,,,,,,
ui_is_weapon_holstered,1,,c,b,0,0,1,,,,,,,,,
ui_cash_my_player,1,,c,i,0,0,131071,,,,,1,,,,
ui_veh_fuel_percent,1,0,c,i,0,0,100,1,,,,,,,,
ui_cash_change_amount,1,,c,f,0,0,131071,,,,,1,,,,
ui_cash_change_increment,1,,,b,0,0,1,,,,,,,,,
ui_m_c_target_num,1,,c,i,-1,-1,4047,,,,,,,,,
ui_show_spectateHud,1,,c,i,-1,-1,199,,,,,1,,,if set to a number show for that client,
ui_hide_minimap,1,,c,b,1,0,1,,,,,,,,,
ui_remote_control_sequence,1,1,c,i,-1,-1,99,,,,,,,,,
ui_hide_widgets,0,,c,a,0,0,32,,,,,,,,,
ui_loot_backpack_type,1,1,c,i,3,0,3,,,,,,,,,
ui_loot_backpack_slot_item_0,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_1,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_2,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_3,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_4,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_5,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_6,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_7,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_8,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_9,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_10,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_11,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_12,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_13,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_14,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_item_15,1,1,c,i,0,0,99999,,,,,,,,,
ui_loot_backpack_slot_count_0,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_1,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_2,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_3,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_4,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_5,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_6,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_7,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_8,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_9,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_10,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_11,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_12,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_13,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_14,1,1,c,i,0,0,150,,,,,,,,,
ui_loot_backpack_slot_count_15,1,1,c,i,0,0,150,,,,,,,,,
ui_loadout_index,1,,c,i,0,0,31,,,,,,,,,
ui_equipment_id_primary,1,1,c,i,0,0,138,,,,,,,,,
ui_equipment_id_secondary,1,1,c,i,0,0,137,,,,,,,,,
ui_active_player_character,1,,,i,0,-1,64,,,,,,,,,
ui_damage_event,1,1,c,n,0,0,1,,,,,,,,,
ui_takedown_prompt,1,,,s,none,,,,,,,,,,,
ui_deathdoor_pulse,1,,c,i,0,0,2147483647,,,,,,change this call this to trigger a heartbeat pulse,,,
ui_deathdoor_pulse_intensity,1,,c,i,0,0,10,,,,,,,,,
ui_deathdoor_pulse_fade,1,,c,i,0,0,2147483647,,,,,,change this call this to trigger a heartbeat fade in/out,,,
ui_deathdoor_pulse_fade_type,1,,c,i,0,0,3,,,,,,,,,
