PLAYERSTATS_ONLINE,StatsResetNotFound,2,0,0,0
PLAYERSTATS_ONLINE,StatsResetCorrupt,3,0,0,0
PLAYERSTATS_ONLINE,StatsResetOnline,4,0,0,0
PLAYERSTATS_ONLINE,StatsResetPipeline,5,0,0,0
PLAYERSTATS_ONLINE,StatsResetBadFileVersion,6,0,0,0
PLAYERSTATS_ONLINE,StatsResetBadPlayerdataVersion,7,0,0,0
PLAYERSTATS_ONLINE,StatsResetDesignVersion,8,0,0,0
PLAYERSTATS_ONLINE,TimedOut,9,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptNone,10,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptBadChecksum,11,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptDecompressFailed,12,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptDecompressFailedOffline,13,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptBlobReadMismatch,14,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptMangleDwStatsCorrupt,15,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptMemcardDataBroken,16,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptMemcardReadError,17,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptRearErrorOffline,18,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptMemcardOpenError,19,0,0,0
PLAYERSTATS_ONLINE,StatsCorruptBadChecksumMobile,20,0,0,0
PLAYERSTATS_OFFLINE,None,-1,0,0,0
PLAYERSTATS_OFFLINE,StatsFetching,0,0,0,0
PLAYERSTATS_OFFLINE,StatsFetchedNoReset,1,0,0,0
PLAYERSTATS_OFFLINE,StatsResetNotFound,2,0,0,0
PLAYERSTATS_OFFLINE,StatsResetPipeline,3,0,0,0
PLAYERSTATS_OFFLINE,StatsResetDesignVersion,4,0,0,0
PLAYERSTATS_OFFLINE,StatsResetCorrupt,5,0,0,0
PLAYERSTATS_OFFLINE,StatsResetBadPlayerdataVersion,6,0,0,0
PLAYERSTATS_OFFLINE,StatsResetBadFileVersion,7,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptNone,8,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptBadChecksum,9,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptDecompressFailed,10,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptDecompressFailedOffline,11,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptBlobReadMismatch,12,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptMangleDwStatsCorrupt,13,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptMemcardDataBroken,14,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptMemcardReadError,15,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptRearErrorOffline,16,0,0,0
PLAYERSTATS_OFFLINE,StatsCorruptMemcardOpenError,17,0,0,0
SETPLAYERINFO,None,-1,0,0,0
SETPLAYERINFO,Active,0,0,0,0
SETPLAYERINFO,Complete,1,0,0,0
SETPLAYERINFO,Failed,2,0,0,0
SETPLAYERINFO,TimedOut,3,0,0,0
USERLISTS,None,-1,0,0,0
USERLISTS,Fetching,0,0,0,0
USERLISTS,Fetched,1,0,0,0
USERLISTS,TimedOut,2,0,0,0
INSTANCE_INVENTORY,None,-1,0,0,0
INSTANCE_INVENTORY,Idle,0,0,0,0
INSTANCE_INVENTORY,Active_Init,1,0,0,0
INSTANCE_INVENTORY,Active_Lease,2,0,0,0
INSTANCE_INVENTORY,Active_Download,3,0,0,0
INSTANCE_INVENTORY,Active_Fixing,4,0,0,0
INSTANCE_INVENTORY,Passing,5,0,0,0
INSTANCE_INVENTORY,TimedOut_Init,6,0,0,0
INSTANCE_INVENTORY,TimedOut_Lease,7,0,0,0
INSTANCE_INVENTORY,TimedOut,8,0,0,0
INSTANCE_INVENTORY,Active_Invalid,9,0,0,0
INSTANCE_INVENTORY,Active_WaitingForLease,10,0,0,0
INSTANCE_INVENTORY,Active_WaitingForStats,11,0,0,0
INSTANCE_INVENTORY,Active_Requested,12,0,0,0
INSTANCE_INVENTORY,Active_Resolving,13,0,0,0
INSTANCE_INVENTORY,Active_Valid,14,0,0,0
INSTANCE_INVENTORY,TimedOut_Invalid,15,0,0,0
INSTANCE_INVENTORY,TimedOut_WaitingForLease,16,0,0,0
INSTANCE_INVENTORY,TimedOut_WaitingForStats,17,0,0,0
INSTANCE_INVENTORY,TimedOut_Requested,18,0,0,0
INSTANCE_INVENTORY,TimedOut_InProgress,19,0,0,0
INSTANCE_INVENTORY,TimedOut_ResolvingOverlaps,20,0,0,0
INSTANCE_INVENTORY,TimedOut_Valid,21,0,0,0
INSTANCE_INVENTORY,TimedOut_Failed,22,0,0,0
ESPORTS_CLIENT,None,-1,0,0,0
ESPORTS_CLIENT,Failed,0,0,0,0
NOTIFICATIONS,None,-1,0,0,0
CATALOG,None,-1,0,0,0
CATALOG,Ready,0,0,0,0
CATALOG,Fetching,1,0,0,0
CATALOG,TimedOut,2,0,0,0
ACTIVITY_PARTY,None,-1,0,0,0
ACTIVITY_PARTY,TimedOut,0,0,0,0
XP_OVERRIDES,None,-1,0,0,0
XP_OVERRIDES,StorageTaskError,0,0,0,0
XP_OVERRIDES,DownloadError,1,0,0,0
XP_OVERRIDES,ParsingError,2,0,0,0
XP_OVERRIDES,TimedOut,3,0,0,0
USER_STATE,None,-1,0,0,0
USER_STATE,FailedRetriesExhausted,0,0,0,0
FPSKUS,None,-1,0,0,0
FPSKUS,TimedOut,0,0,0,0
WEB_LOCALIZATION,None,-1,0,0,0
WEB_LOCALIZATION,TimedOut,0,0,0,0
WEAPON_DEF,None,-1,0,0,0
WEAPON_DEF,TimedOut,0,0,0,0
OBJECTSTORE_ONLINE,None,-1,0,0,0
OBJECTSTORE_ONLINE,Loading,0,0,0,0
OBJECTSTORE_ONLINE,VersionMismatch,1,0,0,0
OBJECTSTORE_ONLINE,FileSizeMismatch,2,0,0,0
OBJECTSTORE_ONLINE,DDLConversionFailure,3,0,0,0
OBJECTSTORE_ONLINE,BadChecksum,4,0,0,0
OBJECTSTORE_ONLINE,DecompressFailure,5,0,0,0
OBJECTSTORE_ONLINE,DownloadFailure,6,0,0,0
OBJECTSTORE_ONLINE,UnhandledFileType,7,0,0,0
OBJECTSTORE_ONLINE,TimedOut,8,0,0,0
OBJECTSTORE_OFFLINE,None,-1,0,0,0
OBJECTSTORE_OFFLINE,Loading,0,0,0,0
OBJECTSTORE_OFFLINE,VersionMismatch,1,0,0,0
OBJECTSTORE_OFFLINE,FileSizeMismatch,2,0,0,0
OBJECTSTORE_OFFLINE,DDLConversionFailure,3,0,0,0
OBJECTSTORE_OFFLINE,BadChecksum,4,0,0,0
OBJECTSTORE_OFFLINE,DecompressFailure,5,0,0,0
OBJECTSTORE_OFFLINE,DownloadFailure,6,0,0,0
OBJECTSTORE_OFFLINE,UnhandledFileType,7,0,0,0
OBJECTSTORE_OFFLINE,TimedOut,8,0,0,0
EVENTS_DATA,None,-1,0,0,0
GAME_SURVEY,None,-1,0,0,0
GAME_SURVEY,TimedOut,0,0,0,0
USER_PROFILES,None,-1,0,0,0
USER_PROFILES,InitializingLocalProfile,0,0,0,0
USER_PROFILES,InitLocalProfileComplete,1,0,0,0
USER_PROFILES,InitLocalProfileFailed,2,0,0,0
LOOT_VALIDATION,None,-1,0,0,0
NCS_LOADED,None,-1,0,0,0
NCS_LOADED,TimedOut,0,0,0,0
SECURE_LOADOUTS,None,-1,0,0,0
SECURE_LOADOUTS,Idle,0,0,0,0
SECURE_LOADOUTS,Active,1,0,0,0
SECURE_LOADOUTS,Passing,2,0,0,0
SECURE_LOADOUTS,TimedOut,3,0,0,0
PLAYER_FLAGS,None,-1,0,0,0
PLAYER_FLAGS,Idle,0,0,0,0
PLAYER_FLAGS,Active,1,0,0,0
PLAYER_FLAGS,Passing,2,0,0,0
PLAYER_FLAGS,TimedOut,3,0,0,0
PLAYER_FLAGS,Failed,4,0,0,0
FFOTD,None,-1,0,0,0
FFOTD,PendingLPC,1,0,0,0
FFOTD,PendingLoad,2,0,0,0
FFOTD,PendingRestart,3,0,0,0
FFOTD,Complete,4,0,0,0
FFOTD,Failed,5,0,0,0
SESSION_AUTH,None,-1,0,0,0
SESSION_AUTH,Passing,0,0,0,0
SESSION_AUTH,Active,1,0,0,0
ONLINE_MP,None,-1,0,0,0
FFOTD,PendingLoadCheck,1,0,0,0
