17213,jup_jp07_sm_uzulu,12574,0
17194,jup_jp07_sm_uzulup,12575,0
17211,jup_cp24_pi_glima21,12558,0
17191,jup_jp07_pi_uzulum,12573,0
17187,jup_jp12_pi_mike93,12581,0
17197,jup_jp14_pi_rsierra12,12584,0
17189,jup_cp08_br_xmike5,12557,0
17186,jup_jp02_br_bromeo2,12562,0
17192,jup_jp19_br_acharlie450,12589,0
17207,jup_jp01_lm_mgolf36,12560,0
17210,jup_jp06_lm_pkilop,12572,0
17209,jup_jp08_lm_qbravo95lsw,12578,0
17198,jup_jp20_lm_evictor,12591,0
17202,jup_jp01_dm_slima8,12559,0
17180,jup_jp02_dm_bromeop,12563,0
17208,jup_jp13_dm_svictork,12582,0
17218,jup_jp19_dm_acharlied,12590,0
17216,jup_jp09_sh_oromeo12,12579,0
17205,jup_jp16_sh_recho870,12585,0
17190,jup_jp13_sn_svictor,12583,0
17184,jup_jp17_sn_hsierra,12586,0
17778,jup_jp22_la_dromeo,12592,0
17777,jup_jp23_me_knife,12593,0
30246,jup_me_shovel,15592,0
30275,jup_cp01_sh_aromeo410,15594,0
32081,jup_jp36_ar_anov94,16556,0
32080,jup_jp36_sn_boscar,16557,0
29641,jup_cp05_lm_halpha,17014,0
21637,jup_jp26_la_mike32,12595,0
17214,jup_jp08_ar_qbravo97,12577,0
24668,jup_jp03_ar_aromeo160,12565,0
28186,jup_jp23_me_kalpha,14759,0
46570,jup_cp06_ar_falpha,26631,0
46989,jup_cp15_lm_mkilo3,26632,0
24677,jup_jp10_sn_cdelta50,12580,0
25498,jup_jp25_ar_talpha95,13612,0
24669,jup_jp03_sm_pmike,12567,0
49183,jup_jp23_me_swhiskey,27479,0
17212,jup_jp05_ar_foxtrot2000,12570,0
49909,jup_jp25_sm_talpham,28353,0
24670,jup_jp03_br_aromeo200,12566,0
54601,jup_jp23_me_pdango,29833,0
49649,jup_jp32_pi_mpapa9,36216,0
49835,jup_jp34_ar_balpha27,36217,0
49948,jup_jp35_sn_moscar,36218,0
57063,jup_cp01_sm_pcharlie9,40642,0
58297,jup_jp37_dm_kappa98,40643,0
58371,jup_jp23_me_shotel,40891,0
58072,jup_jp38_sh_spapa12,40892,0
60626,jup_jp23_me_spear,43849,0
48518,jup_jp31_dm_compound,43850,0
58665,jup_jp41_sm_kpappa50,43851,0
60287,jup_jp44_ar_stango44,43852,0
11339,iw9_ar_golf3,3926,0
11320,iw9_ar_kilo53,775,0
14657,iw9_ar_acharlie300,11584,0
11354,iw9_ar_mike4,803,0
11325,iw9_ar_mike16,2010,0
11305,iw9_ar_akilo,296,0
11323,iw9_ar_akilo105,4094,0
11327,iw9_ar_akilo74,2650,0
11362,iw9_ar_schotel,4044,0
11372,iw9_ar_augolf,2660,0
11346,iw9_ar_mcharlie,877,0
30679,iw9_ar_ralpha,16992,0
26647,iw9_ar_helima,15166,0
29324,iw9_ar_fecho,17662,0
11302,iw9_ar_scharlie,1058,0
11357,iw9_br_msecho,867,0
11336,iw9_br_soscar14,339,0
11364,iw9_sm_aviktor,435,0
11365,iw9_sm_alpha57,2663,0
11338,iw9_sm_mpapa5,4117,0
11311,iw9_sm_mpapa7,3824,0
11341,iw9_sm_beta,2629,0
11315,iw9_sm_victor,850,0
26710,iw9_sm_acharlie45,15414,0
29323,iw9_ar_falpha,22270,0
35487,iw9_sm_sdelta,21463,0
11324,iw9_pi_decho,3037,0
24472,iw9_pi_dechoauto,14507,0
11352,iw9_pi_papa220,2850,0
11307,iw9_pi_golf17,173,0
11361,iw9_pi_golf18,1061,0
32914,iw9_pi_mike2011,17147,0
11359,iw9_sn_alpha50,670,0
11317,iw9_sn_mromeo,1054,0
11358,iw9_sn_limax,1932,0
22228,iw9_sn_india,13675,0
31576,iw9_sn_walpha,20179,0
24089,iw9_pi_tango9,14129,0
11342,iw9_lm_kilo21,4079,0
11314,iw9_lm_slima,431,0
11331,iw9_lm_foxtrot,2923,0
11360,iw9_lm_rkilo,378,0
11356,iw9_sh_mbravo,2633,0
11313,iw9_sh_charlie725,995,0
13531,iw9_sh_vecho,11585,0
29624,iw9_sh_tsierra12,16988,0
11330,iw9_dm_mike24,2627,0
11316,iw9_dm_sa700,2727,0
11348,iw9_dm_la700,422,0
11349,iw9_dm_pgolf1,821,0
11340,iw9_dm_xmike2010,3137,0
11329,iw9_dm_sbeta,41,0
11350,iw9_dm_mike14,579,0
11322,iw9_dm_crossbow,11583,0
16976,iw9_dm_stango25,12490,0
11355,iw9_me_knife,2988,0
11351,iw9_la_rpapa7,2694,0
11337,iw9_la_juliet,924,0
11333,iw9_la_mike32,4036,0
11344,iw9_la_gromeo,2666,0
11326,iw9_la_kgolf,334,0
11373,iw9_sm_apapa,8919,0
11318,iw9_lm_ahotel,8920,0
11319,iw9_lm_mkilo3,4119,0
11312,iw9_dm_scromeo,8921,0
11374,iw9_sm_papa90,8922,0
11335,iw9_sm_mpapax,8923,0
11345,iw9_ar_mcbravo,8924,0
11366,iw9_sh_mike1014,8925,0
11328,iw9_sh_mviktor,8926,0
11303,iw9_lm_ngolf7,8927,0
11367,iw9_pi_swhiskey,8928,0
11353,iw9_me_riotshield,8929,0
16017,iw9_me_sword01,11586,0
25653,iw9_me_tonfa,16631,0
35505,iw9_me_pickaxe,21528,0
36568,iw9_ar_malima,22053,0
36831,iw9_sm_acharlie9,22219,0
36905,iw9_me_kamas,22222,0
22002,iw9_br_ngsierra,13253,0
