loot_container_item_39,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_40,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_41,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_42,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_43,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_44,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_45,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_item_46,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_quantity_0,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_1,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_2,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_3,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_4,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_5,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_6,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_7,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_8,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_9,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_10,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_11,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_12,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_13,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_14,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_15,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_16,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_17,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_18,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_19,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_20,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_21,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_22,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_23,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_24,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_25,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_26,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_27,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_28,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_29,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_30,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_31,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_32,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_33,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_34,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_35,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_36,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_37,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_38,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_39,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_40,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_41,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_42,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_43,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_44,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_45,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_quantity_46,1,0,c,a,0,0,4294967295,,,,,,,
loot_container_type_0,1,0,c,i,0,0,127,,,,,,,
loot_container_type_1,1,0,c,i,0,0,127,,,,,,,
loot_container_type_2,1,0,c,i,0,0,127,,,,,,,
loot_container_type_3,1,0,c,i,0,0,127,,,,,,,
loot_container_type_4,1,0,c,i,0,0,127,,,,,,,
loot_container_type_5,1,0,c,i,0,0,127,,,,,,,
loot_container_type_6,1,0,c,i,0,0,127,,,,,,,
loot_container_type_7,1,0,c,i,0,0,127,,,,,,,
loot_container_type_8,1,0,c,i,0,0,127,,,,,,,
loot_container_type_9,1,0,c,i,0,0,127,,,,,,,
loot_container_type_10,1,0,c,i,0,0,127,,,,,,,
loot_container_type_11,1,0,c,i,0,0,127,,,,,,,
loot_container_type_12,1,0,c,i,0,0,127,,,,,,,
loot_container_type_13,1,0,c,i,0,0,127,,,,,,,
loot_container_type_14,1,0,c,i,0,0,127,,,,,,,
loot_container_type_15,1,0,c,i,0,0,127,,,,,,,
loot_container_type_16,1,0,c,i,0,0,127,,,,,,,
loot_container_type_17,1,0,c,i,0,0,127,,,,,,,
loot_container_type_18,1,0,c,i,0,0,127,,,,,,,
loot_container_type_19,1,0,c,i,0,0,127,,,,,,,
loot_container_type_20,1,0,c,i,0,0,127,,,,,,,
loot_container_type_21,1,0,c,i,0,0,127,,,,,,,
loot_container_type_22,1,0,c,i,0,0,127,,,,,,,
loot_container_type_23,1,0,c,i,0,0,127,,,,,,,
loot_container_type_24,1,0,c,i,0,0,127,,,,,,,
loot_container_type_25,1,0,c,i,0,0,127,,,,,,,
loot_container_type_26,1,0,c,i,0,0,127,,,,,,,
loot_container_type_27,1,0,c,i,0,0,127,,,,,,,
loot_container_type_28,1,0,c,i,0,0,127,,,,,,,
loot_container_type_29,1,0,c,i,0,0,127,,,,,,,
loot_container_type_30,1,0,c,i,0,0,127,,,,,,,
loot_container_type_31,1,0,c,i,0,0,127,,,,,,,
loot_container_type_32,1,0,c,i,0,0,127,,,,,,,
loot_container_type_33,1,0,c,i,0,0,127,,,,,,,
loot_container_type_34,1,0,c,i,0,0,127,,,,,,,
loot_container_type_35,1,0,c,i,0,0,127,,,,,,,
loot_container_type_36,1,0,c,i,0,0,127,,,,,,,
loot_container_type_37,1,0,c,i,0,0,127,,,,,,,
loot_container_type_38,1,0,c,i,0,0,127,,,,,,,
loot_container_type_39,1,0,c,i,0,0,127,,,,,,,
loot_container_type_40,1,0,c,i,0,0,127,,,,,,,
loot_container_type_41,1,0,c,i,0,0,127,,,,,,,
loot_container_type_42,1,0,c,i,0,0,127,,,,,,,
loot_container_type_43,1,0,c,i,0,0,127,,,,,,,
loot_container_type_44,1,0,c,i,0,0,127,,,,,,,
loot_container_type_45,1,0,c,i,0,0,127,,,,,,,
loot_container_type_46,1,0,c,i,0,0,127,,,,,,,
loot_container_revealed_state,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_0,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_1,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_2,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_3,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_4,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_5,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_6,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_7,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_8,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_9,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_10,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_11,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_12,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_13,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_14,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_15,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_16,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_17,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_18,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_19,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_20,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_21,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_22,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_23,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_24,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_25,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_26,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_27,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_28,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_29,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_30,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_31,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_32,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_33,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_34,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_35,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_36,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_37,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_38,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_39,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_40,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_41,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_42,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_43,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_44,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_45,1,0,c,i,0,0,3,,,,,,,
loot_container_revealed_46,1,0,c,i,0,0,3,,,,,,,
loot_container_weapon,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_lethal_id,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_lethal_quantity,1,0,c,i,0,0,3,,,,,,,
loot_container_loadout_tactical_id,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_tactical_quantity,1,0,c,i,0,0,3,,,,,,,
loot_container_loadout_super_id,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_killstreak_id,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_armor_quantity,1,0,c,i,0,0,5,,,,,,,
loot_container_loadout_revive,1,0,c,i,0,0,1,,,,,,,
loot_container_loadout_gasmask_id,1,0,c,i,0,0,4,,,,,,,
loot_container_loadout_gasmask_quantity,1,0,c,i,0,0,216,,,,,,,
loot_container_loadout_weapon_id,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_loadout_weapon_attachments,1,0,c,i,0,0,6,,,,,,,
loot_container_loadout_weapon_ammo,1,0,c,i,0,0,210,,,,,,,
loot_container_loadout_dogtag_tier,1,0,c,i,0,0,5,,,,,,,
loot_container_loadout_dogtag_quantity,1,0,c,i,0,0,4095,,,,,,,
loot_container_dead_player_backpack_size,1,0,c,i,0,0,11,,,,,,,
loot_container_loadout_plunder_quantity,1,0,c,i,0,0,16383,,,,,,,
loot_container_loadout_backpack,1,0,c,i,0,0,2147483647,,,,,,,
loot_container_min_slots,1,0,c,i,4,0,11,,,,,,,
